placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,attributes,error
https://www.google.com/maps/place/Sourwood+Pediatrics/data=!4m7!3m6!1s0x8859f9924062c96f:0xad384962f22c51c1!8m2!3d35.6107179!4d-82.3374956!16s%2Fg%2F11ylzv7kl5!19sChIJb8liQJL5WYgRwVEs8mJJOK0,Sourwood Pediatrics,5.0,9,Pediatrician,"3176 US-70, Black Mountain, NC 28711, United States","JM67+72 Black Mountain, North Carolina, USA",https://sourwoodpeds.com/,+1 828-419-0483,Open · Closes 6 pm,Identifies as women-owned,https://lh3.googleusercontent.com/gps-cs-s/AHVAweraFBko0n8_b_62ubIskKWxooyt9JtCa4rPnFW_H-YOXZUklw3jL28dgKF5m1oTuuPUkCfJygm6b_zoE0b5SRLwsl-WCaapIsUyaSbOrSW_qSgM2Y6MRDiwjubxWYE0W4yccXt3Ee2xeAg=w426-h240-k-no,true,9 am–6 pm,9 am–6 pm,12–5 pm,9 am–12 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:24.313Z,,
https://www.google.com/maps/place/Blue+Sky+Pediatrics+Asheville/data=!4m7!3m6!1s0x8859ed7757b8dc5f:0x9346fee6020d0a4b!8m2!3d35.4980427!4d-82.5234541!16s%2Fg%2F1tfbjfsm!19sChIJX9y4V3ftWYgRSwoNAub-RpM,Blue Sky Pediatrics Asheville,4.2,140,Pediatrician,"5 Walden Ridge Dr, Asheville, NC 28803, United States","FFXG+6J Asheville, North Carolina, USA",http://www.blueskypediatrics.com/,+1 828-687-8709,Closes soon · 5 pm · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCFeXXo-7xRbNz3VFeiRtBVGgN1CMy2ltizicX4qkXUaGEFYTaBc8pSfJL4WjA9qCe6OGVK9N_cu8u-oQbcjmx24nNIR4urvLKaPuFktjLYQLRLpDQvzHEnWijyVc4s2xWjGIW_B1jh3Og=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,9 am–1 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:30.501Z,,
https://www.google.com/maps/place/Mountain+Area+Pediatric/data=!4m7!3m6!1s0x8859f49d2a775871:0xf5cf5aeca8a9e7df!8m2!3d35.599273!4d-82.529495!16s%2Fg%2F1td38zdm!19sChIJcVh3Kp30WYgR3-epqOxaz_U,Mountain Area Pediatric,4.0,66,Pediatrician,"500 Centrepark Dr, Asheville, NC 28805, United States","HFXC+P6 Asheville, North Carolina, USA",http://www.mountainareapeds.com/,+1 828-254-4337,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepWqQ9muoy9cF6jcy-QnedsjcxUHHZ138L526oZpfe8sZUTYhuyFeRX73Sv2GUx6LylAhfBwaWFR8ie9wyUWlO0NiSGSg-2oSjrBDZjZ7NWIRGQZXx9msPw227zMGZ5Retv5LJ1=w408-h444-k-no,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–12 pm,8:30 am–12 pm,8:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:35.365Z,,
"https://www.google.com/maps/place/Wes+Hite,+DO,+FAAFP/data=!4m7!3m6!1s0x8859f946cd6344fd:0x29c946d4fe7915be!8m2!3d35.6191555!4d-82.3210719!16s%2Fg%2F113fcs48b!19sChIJ_URjzUb5WYgRvhV5_tRGySk","Wes Hite, DO, FAAFP",5.0,3,Family practice physician,"101 West St, Black Mountain, NC 28711, United States","JM9H+MH Black Mountain, North Carolina, USA",http://wellspringdpc.com/,+1 828-547-3266,Closed · Opens 8:30 am Wed,,https://lh3.googleusercontent.com/p/AF1QipOUeZs_7UZkuGMp-Jbr_Xv3oiyxHQPD6Owzeuz3=w408-h272-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:40.051Z,,
https://www.google.com/maps/place/Asheville+Medicine+%26+Pediatrics/data=!4m7!3m6!1s0x8859f19b21a28e71:0xed1a5249a7e0798!8m2!3d35.5843247!4d-82.4737015!16s%2Fg%2F11j7y95lpg!19sChIJcY6iIZvxWYgRmAd-miSl0Q4,Asheville Medicine & Pediatrics,4.0,8,Internist,"50 Reddick Rd, Asheville, NC 28805, United States","HGMG+PG Asheville, North Carolina, USA",https://www.ashevillemedpeds.com/,+1 828-651-0121,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=o55ujW0jWPiS7McC1qO04Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=43.657875&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:44.876Z,,
https://www.google.com/maps/place/ABC+Pediatrics+of+Asheville/data=!4m7!3m6!1s0x8859f28137060335:0xc73f168b24143f1c!8m2!3d35.5147124!4d-82.5237581!16s%2Fg%2F1trxk_g3!19sChIJNQMGN4HyWYgRHD8UJIsWP8c,ABC Pediatrics of Asheville,4.4,77,Pediatrician,"64 Peachtree Rd, Asheville, NC 28803, United States","GF7G+VF Asheville, North Carolina, USA",https://www.abcasheville.com/,+1 828-277-3000,Open · Closes 6 pm,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JEQJmD1igDh4AfD9URAnmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.02792&pitch=0&thumbfov=100,true,"8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm","8 am–12 pm, 1–6 pm",12–4 pm,12–4 pm,"8 am–12 pm, 1–6 pm","https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:49.828Z,,
https://www.google.com/maps/place/East+Asheville+Family+Health+Care/data=!4m7!3m6!1s0x8859f38c747a3a35:0x44e2826f560c6ac6!8m2!3d35.6091804!4d-82.3527963!16s%2Fg%2F1v_snywd!19sChIJNTp6dIzzWYgRxmoMVm-C4kQ,East Asheville Family Health Care,4.1,66,Medical clinic,"997 Old US Hwy 70 # A, Black Mountain, NC 28711, United States","JJ5W+MV Black Mountain, North Carolina, USA",http://www.eastashevillefamilyhealth.com/,+1 828-298-7981,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/p/AF1QipPXdn2Xerlz7r3eg5l2BYwgFq4y0SkLEGxGfV-1=w576-h240-k-no,true,8 am–5 pm,8 am–5:30 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:54.873Z,,
"https://www.google.com/maps/place/Asheville+Children%27s+Medical+Center,+PA/data=!4m7!3m6!1s0x8859f321cfb71099:0xb66f36fd0bb5a6b9!8m2!3d35.5568453!4d-82.5408231!16s%2Fg%2F1tfmp31b!19sChIJmRC3zyHzWYgRuaa1C_02b7Y","Asheville Children's Medical Center, PA",4.0,118,Pediatric clinic,"7 Vanderbilt Park Dr, Asheville, NC 28803, United States","HF45+PM Asheville, North Carolina, USA",http://www.ashevillechildrens.com/,+1 828-258-0969,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep-3Q0Fez8PMy1rIdjah4_wUr4Ubs4U1L8mh322pgXuU8qhm-_72N_Ucmce8REYPnHXAaXfEug6RF4WEZ7omJ4SF_ns6hAzaB7iWoPL7kDqe-tPmrwPlWkPlXSUNW3x3l-OwFkT=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–5 pm,9 am–5 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:53:59.840Z,,
https://www.google.com/maps/place/French+Broad+Pediatrics/data=!4m7!3m6!1s0x88598b2722a7ec7d:0x29726df6ad2d720f!8m2!3d35.6408576!4d-82.5766846!16s%2Fg%2F1263m2pyh!19sChIJfeynIieLWYgRD3ItrfZtcik,French Broad Pediatrics,4.4,70,Child health care center,"40 N Merrimon Ave, Asheville, NC 28804, United States","JCRF+88 Asheville, North Carolina, USA",http://www.frenchbroadpeds.com/,+1 828-348-8232,Closes soon · 5 pm · Opens 8 am Wed,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermqBesnACCslOv1QntoLEei17Gbcxf_5cv5-7pkFpupAWrYRvAnUd0wjwlqoExdp6iB5cVj_qiM3EjlNFhvkEOkl8tGepCl_MBfZjQlgt-h5qTnAsg-tLliCHe7R3-GU4ak5-P=w408-h725-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:54:04.605Z,,
https://www.google.com/maps/place/Asheville+Medicine+%26+Pediatrics/data=!4m7!3m6!1s0x8859ed169d04262f:0x8c9f238e3f01a9!8m2!3d35.4819531!4d-82.5371797!16s%2Fg%2F1vq75l1s!19sChIJLyYEnRbtWYgRqQE_jiOfjAA,Asheville Medicine & Pediatrics,3.6,48,Medical clinic,"600 Julian Ln STE 630, Arden, NC 28704, United States","FFJ7+Q4 Arden, Asheville, NC, USA",https://www.ashevillemedpeds.com/,+1 828-651-0121,Open · Closes 6 pm,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerwHXqVh1FrNOl6b_04SN0FOoPYDmVAZmfl443XtfI_BxeYSKdhpV7_T9eC_L2XoU4OAi7VB7RmIsq6kyioWaM472Ut1LNn5xGQ2p9_zN-dNL5RWQwD65Zulqxn4W7zfI8bwd-5=w408-h313-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Black+Mountain+Asheville+NC/@35.6178951,-82.3212302,14z",2026-02-10T21:54:09.566Z,,
