placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/SF+Bay+Pediatrics/data=!4m7!3m6!1s0x8085873137b3a4d9:0xbcf33da29cc22ee1!8m2!3d37.7857936!4d-122.4539643!16s%2Fg%2F1ts_6vb9!19sChIJ2aSzNzGHhYAR4S7CnKI987w,SF Bay Pediatrics,4.0,21,Pediatrician,"525 Spruce St STE 3, San Francisco, CA 94118, United States","QGPW+8C Laurel Heights, San Francisco, CA, USA",https://sfbaypeds.com/,+1 415-668-8900,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LTczyTTOBN-ayVJbWKs-DQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=320.7453&pitch=0&thumbfov=100,true,"9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm",Closed,Closed,"9 am–12 pm, 2–5 pm","https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:03:59.405Z,,
https://www.google.com/maps/place/Noe+Valley+Pediatrics/data=!4m7!3m6!1s0x808f7e15477f8041:0x4f48b7f68b6c2ab8!8m2!3d37.7519631!4d-122.4254906!16s%2Fg%2F1vl9rqls!19sChIJQYB_RxV-j4ARuCpsi_a3SE8,Noe Valley Pediatrics,3.8,25,Pediatrician,"3700 24th St, San Francisco, CA 94114, United States","QH2F+QR Dolores Heights, San Francisco, CA, USA",http://www.noevalleypediatrics.com/,+1 415-641-1019,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WqJePOj8N4tqUGQRAFr-Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=5.5067997&pitch=0&thumbfov=100,true,"9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm","9 am–1 pm, 2–5 pm",Closed,Closed,"9 am–1 pm, 2–5 pm","https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:05.610Z,,
https://www.google.com/maps/place/GetzWell+Personalized+Pediatrics/data=!4m7!3m6!1s0x808f7e6853ab2f0d:0x13428860b6db7949!8m2!3d37.7436085!4d-122.4265418!16s%2Fg%2F1tg6ksnw!19sChIJDS-rU2h-j4ARSXnbtmCIQhM,GetzWell Personalized Pediatrics,4.9,37,Pediatrician,"1701 Church St, San Francisco, CA 94131, United States","PHVF+C9 Noe Valley, San Francisco, CA, USA",https://getzwell.com/?utm_source=google&utm_medium=google_my_business&utm_term=GetzWellPersonalizedPediatrics,+1 415-826-1701,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPzi-UBvr4MTLFhL3vvxB5SovEWeVnuzVtbge5x=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:10.508Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Golden+Gate+Pediatrics/data=!4m7!3m6!1s0x808587313c31ddab:0xeb2bd48edcd5f7e!8m2!3d37.7866504!4d-122.4224091!16s%2Fg%2F1tfjfs57!19sChIJq90xPDGHhYARfl_N7Ui9sg4,Golden Gate Pediatrics,3.9,18,Pediatrician,"1 Daniel Burnham Ct #330C, San Francisco, CA 94109, United States","QHPH+M2 Cathedral Hill, San Francisco, CA, USA",http://www.goldengatepediatrics.com/,+1 415-668-0888,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN82pcrTfaJZllnxah7iEfIo4pO9ub_IzZzrlgn=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:15.357Z,,
https://www.google.com/maps/place/GetzWell+Personalized+Pediatrics/data=!4m7!3m6!1s0x808580dcae6970eb:0x292724219a2f06f7!8m2!3d37.7980531!4d-122.4291318!16s%2Fg%2F11bt_hqn_q!19sChIJ63BprtyAhYAR9wYvmiEkJyk,GetzWell Personalized Pediatrics,5.0,21,Pediatrician,"1800 Union St, San Francisco, CA 94123, United States","QHXC+68 Union Street, San Francisco, CA, USA",https://getzwell.com/?utm_source=google&utm_medium=google_my_business&utm_term=GetzWellPersonalizedPediatrics+,+1 415-826-1701,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNGDbvYf4DiaLYPUYkVyOtzxG4iA7q8kvFmkPll=w408-h272-k-no,true,9 am–5 pm,1–5 pm,Closed,9 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:20.123Z,,
https://www.google.com/maps/place/Sunset+Pediatrics/data=!4m7!3m6!1s0x80858762b04607b9:0x21de34cd6c8939b4!8m2!3d37.7542495!4d-122.4801483!16s%2Fg%2F11bt_hcdp0!19sChIJuQdGsGKHhYARtDmJbM003iE,Sunset Pediatrics,5.0,2,Pediatrician,"1518 Noriega St, San Francisco, CA 94122, United States","QG39+MW Outer Sunset, San Francisco, CA, USA",http://www.sunsetpediatricssf.com/,+1 415-566-7556,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ws_yDCSA5CIBFV9s9dMB7g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=6.428727&pitch=0&thumbfov=100,false,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–3:30 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:24.928Z,,
https://www.google.com/maps/place/Pacific+Pediatrics+%28Webster+St.%29/data=!4m7!3m6!1s0x808581ac97c557c7:0xbac2e17d7b07c7cd!8m2!3d37.790622!4d-122.4321701!16s%2Fg%2F11fm4h4dbh!19sChIJx1fFl6yBhYARzccHe33hwro,Pacific Pediatrics (Webster St.),5.0,1,Pediatrician,"2100 Webster St #427, San Francisco, CA 94115, United States","QHR9+64 Pacific Heights, San Francisco, CA, USA",http://www.pacificpediatrics.com/,+1 415-565-6810,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8k4dsDp0vOI7YBltiL5Zrw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=29.009895&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:29.829Z,,
"https://www.google.com/maps/place/David+M+Tejeda,+M.D./data=!4m7!3m6!1s0x80858730f91692e1:0x27efbd8e8cf945af!8m2!3d37.7651175!4d-122.4031093!16s%2Fg%2F1tdr3k20!19sChIJ4ZIW-TCHhYARr0X5jI697yc","David M Tejeda, M.D.",4.8,17,Pediatrician,"South Tower, 350 Rhode Island St #200, San Francisco, CA 94103, United States","QH8W+2Q Potrero Hill, San Francisco, CA, USA",https://www.sutterhealth.org/find-provider/dr-david-m-tejeda-1046234584,+1 415-600-5400,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=auQu09ks-v5F0S17hC-aIQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=208.54517&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:34.769Z,,
https://www.google.com/maps/place/Golden+Gate+Pediatrics/data=!4m7!3m6!1s0x808587de957067c3:0x6f9084e1e49de911!8m2!3d37.7861806!4d-122.4576078!16s%2Fg%2F11vjpn2b1n!19sChIJw2dwld6HhYAREemd5OGEkG8,Golden Gate Pediatrics,3.7,3,Pediatrician,"3838 California St rm 510, San Francisco, CA 94118, United States","QGPR+FX Presidio Heights, San Francisco, CA, USA",https://www.goldengatepediatrics.com/,+1 415-668-0888,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rqKj6wEKjnMwhQhuT1edMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.39554&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:39.777Z,,
https://www.google.com/maps/place/Dong+Lin+MD+PhD/data=!4m7!3m6!1s0x8085808cb2aa497d:0x4ff15dd4703298cd!8m2!3d37.7896708!4d-122.4079153!16s%2Fg%2F1tx47884!19sChIJfUmqsoyAhYARzZgycNRd8U8,Dong Lin MD PhD,4.8,21,Pediatrician,"450 Sutter St #1520, San Francisco, CA 94108, United States","QHQR+VR Union Square, San Francisco, CA, USA",https://www.sutterhealth.org/find-doctor/dr-dong-d-lin,+1 415-399-9646,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoA7s9nvcpIKYxVyK0IU5Dhm9brdPJWcAgRQ3FKEFPDGh-sU2McLaUTzwngI2G3dDIpntm-XahCjIuxxQ6vnRlDInbLRMENOUHBR1LCc9zg2MVQg57vMkOoDrKr1KaXHZmW2U54tw=w408-h307-k-no,false,"9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm","9 am–12 pm, 1–5 pm",9 am–2 pm,Closed,"9 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+San+Francisco+San+Francisco+CA/@37.7749295,-122.4194155,14z",2026-02-10T23:04:44.754Z,,
