placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info
https://www.google.com/maps/place/Henderson+Pediatrics/data=!4m7!3m6!1s0x80c8d41a88439955:0x786047c56b770665!8m2!3d36.0640877!4d-115.0496109!16s%2Fg%2F1tdgkjvb!19sChIJVZlDiBrUyIARZQZ3a8VHYHg,Henderson Pediatrics,4.1,42,Pediatrician,"1490 W Sunset Rd STE 150, Henderson, NV 89014, United States","3X72+J5 Henderson, Nevada, USA",,+1 702-566-0333,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JOk6exDKyIrtZlo2LP1gEg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=295.84515&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,8:30 am–5 pm,9 am–2 pm,9 am–2 pm,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:25:47.536Z,
"https://www.google.com/maps/place/Dr.+Maria+Teresita+M.+Zagala,+MD/data=!4m7!3m6!1s0x80c8d6b0d13e1017:0x464b7fc6a45ad2a8!8m2!3d36.0362882!4d-114.9895586!16s%2Fg%2F1td7tgfn!19sChIJFxA-0bDWyIARqNJapMZ_S0Y","Dr. Maria Teresita M. Zagala, MD",4.7,121,Pediatrician,"129 W Lake Mead Pkwy, Henderson, NV 89015, United States","22P6+G5 Henderson, Nevada, USA",https://rymap.org/business/dr-maria-teresita-m-zagala-md-g45lwk,+1 702-489-5748,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqinH4D28Mi__b_5gM8eP9J36pft8h0B2O75F6Orv1OIHk49AXy1SjjePTO0z7-xqas8fbtqizN_aHK4w8lmf1TC5hp7gr9M3CN57wMUd3aEILv-WJIiLtvo8AsKLu-L1aZFO8k=w408-h544-k-no,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:25:53.687Z,
https://www.google.com/maps/place/L+Mead+Pediatrics/data=!4m7!3m6!1s0x80c8d6b12b370afb:0xaffa2652654f126d!8m2!3d36.0360204!4d-114.9898453!16s%2Fg%2F1pp2tkm63!19sChIJ-wo3K7HWyIARbRJPZVIm-q8,L Mead Pediatrics,5.0,14,Children Policlinic,"129 W Lake Mead Pkwy #8, Henderson, NV 89015, United States","22P6+C3 Henderson, Nevada, USA",,+1 702-489-5762,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=iOzjGfvoUkIC9cq3z0Etlg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=316.6283&pitch=0&thumbfov=100,false,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–12:30 pm,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:25:58.420Z,
https://www.google.com/maps/place/Children%27s+Pediatric+Clinic/data=!4m7!3m6!1s0x80c8d05cf5fb1e05:0xb14d1db91c569d8!8m2!3d36.0640968!4d-115.0558391!16s%2Fg%2F1tdgvp50!19sChIJBR779VzQyIAR2GnFkdvRFAs,Children's Pediatric Clinic,3.4,65,Pediatrician,"blocks west of Galleria Mall, 1600 W Sunset Rd Suite A (2, Henderson, NV 89014, United States","3W7V+JM Henderson, Nevada, USA",http://www.childrensurgentcare.com/,+1 702-898-6400,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMK6gwhKfwT7yqzftZnwYmUBYCX-qqMO8gOyNi3=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,11 am–3 pm,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:03.299Z,
https://www.google.com/maps/place/Sunrise+Pediatrics+Las+Vegas/data=!4m7!3m6!1s0x80c8d1b1b53c58f1:0x1fb12c064e1a4606!8m2!3d36.0353464!4d-115.0856324!16s%2Fg%2F11fnh2j4xy!19sChIJ8Vg8tbHRyIARBkYaTgYssR8,Sunrise Pediatrics Las Vegas,4.6,96,Pediatrician,"1701 N Green Valley Pkwy #10A, Henderson, NV 89074, United States","2WP7+4P Henderson, Nevada, USA",https://sunrisepediatricslasvegas.com/,+1 702-766-5437,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepypct71YLd4aSwwpmHOlQLY2OfX2XzhyCL8ez0dN0NaoJKYpkAYFdElsIJH45UHzf_7hfoBzZJ4vPJ4UW8srLDZfPx5S796Hx7EwzKwlh3vpfvdB5o5N6-6bXyg3jtSiDbc8BmSg=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:07.876Z,LGBTQ+ friendly
https://www.google.com/maps/place/Siena+Pediatrics/data=!4m7!3m6!1s0x80c8cde3a739411b:0xaed0d15ecdf7ebe6!8m2!3d36.0054162!4d-115.0937525!16s%2Fg%2F1ptx4dfh_!19sChIJG0E5p-PNyIAR5uv3zV7R0K4,Siena Pediatrics,4.1,193,Pediatrician,"2441 W Horizon Ridge Pkwy, Henderson, NV 89052, United States","2W44+5F Henderson, Nevada, USA",http://www.sienapediatrics.com/,+1 702-248-7337,,https://lh3.googleusercontent.com/p/AF1QipNomBgzQ9r23pLZyvzg-V0SZc4ro6lj8Mjkq88W=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:12.636Z,LGBTQ+ friendly
https://www.google.com/maps/place/Anthem+Hills+Pediatrics/data=!4m7!3m6!1s0x80c8d1005407020b:0xfb73f4e23c3948be!8m2!3d36.0738838!4d-115.0291032!16s%2Fg%2F11y3x2zh03!19sChIJCwIHVADRyIARvkg5POL0c_s,Anthem Hills Pediatrics,2.9,8,Pediatrician,"825 N Gibson Rd #300, Henderson, NV 89011, United States","3XFC+H9 Henderson, Nevada, USA",https://anthemhillspediatrics.com/,+1 702-566-2400,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OGN8bH7AmN8UMaSev6jWpQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=310.38745&pitch=0&thumbfov=100,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:17.656Z,
https://www.google.com/maps/place/Inspirada+Pediatrics+-+Henderson/data=!4m7!3m6!1s0x80c8cfd7da36e697:0x60db8bf2619c24ca!8m2!3d35.9691209!4d-115.1443097!16s%2Fg%2F11kqs5p4_q!19sChIJl-Y22tfPyIARyiScYfKL22A,Inspirada Pediatrics - Henderson,4.9,237,Pediatrician,"475 E Bruner Ave Suite 130, Henderson, NV 89044, United States","XV94+J7 Henderson, Nevada, USA",https://www.inspiradapediatrics.com/,+1 702-763-2263,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipP9vjib4SK65BO7Ky_paHYA2pBDSilw2Zt7Ebqz=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:22.519Z,
https://www.google.com/maps/place/St.+Rose+Pediatrics/data=!4m7!3m6!1s0x80c8d1fc5ca25d85:0x78cc15cc7500d78d!8m2!3d36.0061668!4d-115.0903692!16s%2Fg%2F1ptyqpmls!19sChIJhV2iXPzRyIARjdcAdcwVzHg,St. Rose Pediatrics,3.6,179,Pediatrician,"2350 W Horizon Ridge Pkwy, Henderson, NV 89052, United States","2W45+FV Henderson, Nevada, USA",http://www.strosepeds.com/,+1 702-564-8556,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMf7vge8aouJP7PxkfWp_gA3fWSX757PO-n9cVU=w427-h240-k-no,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:27.284Z,
https://www.google.com/maps/place/Wee+Care+Pediatrics+Primary+Care/data=!4m7!3m6!1s0x80c8cff1e0b05b05:0x181a165ca2e61471!8m2!3d36.005454!4d-115.1105055!16s%2Fg%2F11rw_rnnyx!19sChIJBVuw4PHPyIARcRTmolwWGhg,Wee Care Pediatrics Primary Care,4.6,123,Pediatric clinic,"10170 S Eastern Ave STE 160, Henderson, NV 89052, United States","2V4Q+5Q Henderson, Nevada, USA",http://www.weecarelv.com/,+1 702-889-8444,Open · Closes 5:30 pm,https://lh3.googleusercontent.com/p/AF1QipOAA10KQ7HYI1EPGAMbrUYM1wuXWbAp-vLQN1xe=w408-h408-k-no,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Henderson+Las+Vegas+NV/@36.0395247,-114.9817213,14z",2026-02-10T23:26:32.200Z,LGBTQ+ friendly
