placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
"https://www.google.com/maps/place/Mind+and+Body+Healthcare:+Lori+Jenkins,+APN,+PMHNP-BC,+FNP-BC/data=!4m7!3m6!1s0x887ea11d2e539e9d:0x38ae25decad1b129!8m2!3d35.6254553!4d-88.8205451!16s%2Fg%2F11r7qzry_g!19sChIJnZ5TLh2hfogRKbHRyt4lrjg","Mind and Body Healthcare: Lori Jenkins, APN, PMHNP-BC, FNP-BC",4.8,73,Nurse practitioner,"137 Terrace Pl, Jackson, TN 38301, United States","J5GH+5Q Jackson, Tennessee, USA",http://mindandbodyhealthcare.com/?utm_source=gmb_auth,+1 731-595-0634,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=fV9Om6DFiAmEEJ73DbSl8g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.34323&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:38:46.882Z,
https://www.google.com/maps/place/Perimeter+Behavioral+Hospital+Jackson/data=!4m7!3m6!1s0x887ea729eb13b671:0x81a63e9546c052d8!8m2!3d35.654171!4d-88.825202!16s%2Fg%2F1thzpnlj!19sChIJcbYT6ymnfogR2FLARpU-poE,Perimeter Behavioral Hospital Jackson,3.1,112,Mental health service,"49 Old Hickory Blvd E, Jackson, TN 38305, United States","M53F+MW Jackson, Tennessee, USA",https://www.perimeterhealthcare.com/jackson,+1 731-668-7073,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyOak2Xij5T7fKLgqR04rKWRDfRQ9ersNyIGTqoRDQoLZniF-BdpMwIPTmqHjHX7fE217shly-xF-k6616H9jvJXHbtF7mNlyHOdpFJ-XViD3yuieB8Qm1ikAojn6ZWYFWpRSpLclxlsaA=w408-h541-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:38:52.531Z,
"https://www.google.com/maps/place/Forward+Counseling,+Medical+%26+Psychiatry+Jackson+Location/data=!4m7!3m6!1s0x887ea1e7ccbc5f7b:0x8cf921f8c134aebc!8m2!3d35.6154465!4d-88.8189095!16s%2Fg%2F11fvh4k8g1!19sChIJe1-8zOehfogRvK40wfgh-Yw","Forward Counseling, Medical & Psychiatry Jackson Location",,,Mental health service,"109 E Lafayette St, Jackson, TN 38301, United States","J58J+5C Jackson, Tennessee, USA",http://www.forwardcounseling.com/,+1 901-930-7397,Open · Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipNWcrjBnzkq4wNkU0wmK_SnUk6KHGmKTCn1A0HI=w408-h544-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:38:57.162Z,
https://www.google.com/maps/place/Compassion+Mental+Health%C2%AE/data=!4m7!3m6!1s0x887ea1d263dfcdad:0xfaa99de7083c3ea7!8m2!3d35.6360656!4d-88.8247724!16s%2Fg%2F11kt3zq4hw!19sChIJrc3fY9KhfogRpz48COedqfo,Compassion Mental Health®,3.7,7,Psychiatrist,"109 Tucker St, Jackson, TN 38301, United States","J5PG+C3 Jackson, Tennessee, USA",https://www.compassionmentalhealth.com/,+1 731-203-1584,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5UAbHka9xBQBNrLrsH-O3w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.9464&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:38:59.915Z,
https://www.google.com/maps/place/Detox+West+Tennessee/data=!4m7!3m6!1s0x887f9b3f5e39ce5b:0x8e33863ece12415b!8m2!3d35.6183159!4d-88.8156003!16s%2Fg%2F11qk673kqv!19sChIJW845Xj-bf4gRW0ESzj6GM44,Detox West Tennessee,4.9,119,Addiction treatment center,"370 N Cumberland St, Jackson, TN 38301, United States","J59M+8Q Jackson, Tennessee, USA",https://detoxwesttennessee.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,+1 901-668-8597,Open 24 hours,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP8mvYaHDDllI8Ixk8rP7nVVLFbjnTwkqfJLBBr=w408-h272-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:39:04.892Z,
"https://www.google.com/maps/place/Ally+Psychiatry+-+Jackson,+TN/data=!4m7!3m6!1s0x887ea7d8bb423099:0x457f5ce243a3b430!8m2!3d35.6863781!4d-88.8282915!16s%2Fg%2F11k3htcgqz!19sChIJmTBCu9infogRMLSjQ-Jcf0U","Ally Psychiatry - Jackson, TN",4.7,13,Mental health clinic,"3010 Greystone Square, Jackson, TN 38305, United States","M5PC+HM Jackson, Tennessee, USA",http://tennpsychiatry.com/,+1 731-467-5515,"Closed · Opens 8 am Tue

Updated by phone call 3 weeks ago",,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4eeS4KII2_cfYraQrbQy8q-HDOXqXgDkNf9-QU7Zi2vNWm47QSN6_Abd_ZhLg13MjuPS7CvIagEZdLPf8Wr1szHu_UErMcZIZOWf9cL5OkGDB4IhQiA6NVakWnD1PPToxb8MLmg=w408-h305-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:39:09.764Z,
https://www.google.com/maps/place/Pathways+Peer+Support+Center/data=!4m7!3m6!1s0x887ea0f1d663a003:0xadc02bd743872647!8m2!3d35.6323581!4d-88.7833205!16s%2Fg%2F1tdzb54q!19sChIJA6Bj1vGgfogRRyaHQ9crwK0,Pathways Peer Support Center,5.0,2,Mental health service,"67 American Dr, Jackson, TN 38301, United States","J6J8+WM Jackson, Tennessee, USA",https://www.wth.org/locations/pathways-peer-support-center-rainbow-center/,+1 731-423-9500,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5yd587M36CSEYBJ3gR8QFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.796244&pitch=0&thumbfov=100,false,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:39:14.730Z,
https://www.google.com/maps/place/Oaks+Behavioral+Hosptial/data=!4m7!3m6!1s0x887ea729eb13b671:0x570e83a756197958!8m2!3d35.6543292!4d-88.8256136!16s%2Fg%2F1tmbwwkk!19sChIJcbYT6ymnfogRWHkZVqeDDlc,Oaks Behavioral Hosptial,2.1,32,Mental health service,"49 Old Hickory Blvd, Jackson, TN 38305, United States","M53F+PQ Jackson, Tennessee, USA",,+1 731-668-5880,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzyoR9fM0H8O3DUTqGV1QlngxN8dyPKpbhzW0Dyq6sCuTflnLJaz-ZriEwIjdhVwjYgMHDFKFOGk0sLPy2kguEIfiCNpt15uJ6tbEayL1R-lASGRs6A29Wxx12pDDFL3wJamrEvL-F4zQs=w408-h541-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:39:19.561Z,
https://www.google.com/maps/place/Vitality+Mental+Health+and+Wellness+PLLC/data=!4m7!3m6!1s0x887ea1ece0300f1b:0x4f1eb84a0bdc418e!8m2!3d35.5758063!4d-88.8152804!16s%2Fg%2F11xs2x37gh!19sChIJGw8w4OyhfogRjkHcC0q4Hk8,Vitality Mental Health and Wellness PLLC,,,Mental health service,"1385 S Highland Ave # B1, Jackson, TN 38301, United States","H5GM+8V Jackson, Tennessee, USA",http://vitalitymentalhealth.org/,+1 731-251-3470,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=isKMKp72ngxVA9uhBnvkVQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.42343&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,Closed,9 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:39:24.169Z,
https://www.google.com/maps/place/BetterMinds+Mental+Health+Counseling+%26+Consulting/data=!4m7!3m6!1s0x887ea1386ff1030d:0xa86363528a3103aa!8m2!3d35.6140073!4d-88.8180653!16s%2Fg%2F11v183lfw5!19sChIJDQPxbzihfogRqgMxilJjY6g,BetterMinds Mental Health Counseling & Consulting,,,Mental health service,"106 S Liberty St suite 15, Jackson, TN 38301, United States","J57J+JQ Jackson, Tennessee, USA",http://www.bettermindscounseling.com/,,Closed · Opens 9 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNR1ksmJGcuD_WR6sxTu1dztzuOi1VFxf0goBfU=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,10 am–7 pm,10 am–2 pm,9 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Jackson+TN/@35.6145169,-88.8139469,14z",2025-12-16T01:39:28.754Z,
