placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Sang+Pediatrics/data=!4m7!3m6!1s0x80945e19e3d3feed:0x4b095eeb0d7a2aa9!8m2!3d36.7418273!4d-119.7819982!16s%2Fg%2F1tj6v1s4!19sChIJ7f7T4xlelIARqSp6DeteCUs,Sang Pediatrics,4.5,105,Pediatrician,"1122 S St #102, Fresno, CA 93721, United States","P6R9+P6 Fresno, California, USA",http://www.sangpediatrics.com/,+1 559-268-1737,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMAMZyhGOiAF2XERtj8XBcK6D9E9EUXor85jgSO=w408-h544-k-no,true,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm",Closed,Closed,"8:30 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:24.189Z,,,
https://www.google.com/maps/place/Childrens+Medical+Center+of+Fresno/data=!4m7!3m6!1s0x80946174903d3d51:0x3657dd460ce45d86!8m2!3d36.7472073!4d-119.7898266!16s%2Fg%2F11f6gzb96r!19sChIJUT09kHRhlIARhl3kDEbdVzY,Childrens Medical Center of Fresno,4.3,22,Pediatrician,"311 N Abby St, Fresno, CA 93701, United States","P6W6+V3 Fresno, California, USA",https://cmcfresno.com/,+1 559-580-8088,Open · Closes 8:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqktlL28cAmmf2rxDmWWMY6WxR5Gz3IOB595U4fj82-DRsv3OVxLLs0_eMXheooOloRer2SFzYeblCwNJyyWIG9Sg4NeGGVQrS5600rFi-6119SviJ5e-9ncVDEA_wT7LjNN8dSGg=w408-h544-k-no,true,8:30 am–8:30 pm,1–5 am,8:30 am–8:30 pm,8:30 am–8:30 pm,8:30 am–8:30 pm,Closed,8:30 am–8:30 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:30.251Z,,,
https://www.google.com/maps/place/Fresno+Pediatrics/data=!4m7!3m6!1s0x80945e194fd86ecd:0xd745e96a85f10ae4!8m2!3d36.7423042!4d-119.7827752!16s%2Fg%2F1trqhgb_!19sChIJzW7YTxlelIAR5ArxhWrpRdc,Fresno Pediatrics,4.3,7,Medical clinic,"2900 Fresno St # 102, Fresno, CA 93721, United States","P6R8+WV Fresno, California, USA",,+1 559-229-2900,Closes soon · 4 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OmsFjO62yUx9GRUcjRshPA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=71.18138&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:35.044Z,,,
https://www.google.com/maps/place/Ranu+Pediatrics/data=!4m7!3m6!1s0x80945f29573e2c49:0xba15b01ae8048146!8m2!3d36.73659!4d-119.7021213!16s%2Fg%2F1thvh5dk!19sChIJSSw-VylflIARRoEE6BqwFbo,Ranu Pediatrics,4.5,94,Pediatrician,"5557 Cesar Chavez Blvd, Fresno, CA 93727, United States","P7PX+J5 Fresno, California, USA",,+1 559-251-7505,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqRaVXrz-0u7E82MhvpYDL_4VaoPz0Sg9Xu6ZQhdJ0hrJz05WwDk7jcr2hPfbyeNTiulIisMwMPiUUWZ7pbuYEi-pcMsZJS3-MsHJfA5JyocicAAMaJZh5YnikCUS0k8XXXJ_VH=w408-h306-k-no,true,"8:30 am–12:30 pm, 2–5 pm","8:30 am–12:30 pm, 2–5 pm","8:30 am–12:30 pm, 2–5 pm",8:30 am–5 pm,Closed,Closed,"8:30 am–12:30 pm, 2–5 pm","https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:40.140Z,,,
https://www.google.com/maps/place/Dr.+New+Sang/data=!4m7!3m6!1s0x80945e19e3d3feed:0x54041e90ddea27f7!8m2!3d36.741867!4d-119.7819554!16s%2Fg%2F11b6gpvh52!19sChIJ7f7T4xlelIAR9yfq3ZAeBFQ,Dr. New Sang,3.8,41,Pediatrician,"1122 S St #102, Fresno, CA 93721, United States","P6R9+P6 Fresno, California, USA",http://www.sangpediatrics.com/,+1 559-268-1737,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipMs_u4yq_fKCRA5fj967ZTPd2aBQEWtOBEFhZox=w408-h272-k-no,true,"8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm","8:30 am–12 pm, 1–5 pm",Closed,Closed,"8:30 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:44.936Z,,,
https://www.google.com/maps/place/Childrens+Medical+Center+of+Fresno/data=!4m7!3m6!1s0x809461741569c695:0xfdfb4697d06cf538!8m2!3d36.7276897!4d-119.8042618!16s%2Fg%2F11j8sx8nzb!19sChIJlcZpFXRhlIAROPVs0JdG-_0,Childrens Medical Center of Fresno,3.3,11,Pediatrician,"805 Fresno St, Fresno, CA 93706, United States","P5HW+37 Fresno, California, USA",https://cmcfresno.com/,+1 559-485-4000,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_9NoaQkK2UxZjs0QDZJkpsH5qufUo4cwKJSgC7d9IqXsAZavyiVNz9X5UHHxh-Hs3IJquuw1IwnhGOl0pWC7WozF8L43bQjASimcqydoMTNc7DMimjU3rsKrCK-IGwlPgvV4dQ24grbTG=w408-h544-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:50.226Z,,,
https://www.google.com/maps/place/Clovis+Pediatric+Group/data=!4m7!3m6!1s0x80945f2c6529caed:0xb17879ca27ae1ce2!8m2!3d36.7355304!4d-119.6996981!16s%2Fg%2F11y402zgds!19sChIJ7copZSxflIAR4hyuJ8p5eLE,Clovis Pediatric Group,4.8,99,Pediatric clinic,"5606 E Kings Canyon Rd, Fresno, CA 93727, United States","P8P2+64 Fresno, California, USA",https://clovispediatricgroup.com/,+1 559-900-3045,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoq8eRA5onMqyf_5ktrGtvXz7LXmIt3qwVGb-9-1WSUjcTrN_PUZFMjqv_sZI7h3rIJnYUWAXyQUTHOWypyUUO2FoeiMAuhGYKIojSv1iGXIhbEagcU6ni_ec0AK3RarPpwZGUxaA=w408-h306-k-no,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:53.026Z,,,
https://www.google.com/maps/place/Dakota+Pediatrics/data=!4m7!3m6!1s0x80945d9384d28fcb:0x2e01dc32c9457e5c!8m2!3d36.7830581!4d-119.771492!16s%2Fg%2F11f103791m!19sChIJy4_ShJNdlIARXH5FyTLcAS4,Dakota Pediatrics,2.8,64,Medical clinic,"3636 N First St # 120, Fresno, CA 93726, United States","Q6MH+6C Fresno, California, USA",https://www.valleychildrenspediatrics.org/valley-childrens-medical-group/locations/dakota-pediatrics,+1 559-224-4365,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepU23RuoWg1ajgF0CBKqh5dRdonOS-McGXNHX3wafyKrUw54V0GzQ0HeP7Md55zIsiwZrmlMqDSJBApht5oimxTF3ePFCPebDGM9Si9tLGQyMU1EcOdtIW24sV5FRxzloz880AtWw=w408-h544-k-no,true,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,7:45 am–5 pm,Closed,Closed,7:45 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:20:57.864Z,,,
"https://www.google.com/maps/place/Dr.+Ajit+Singh,+MD/data=!4m7!3m6!1s0x80945e199cc0225b:0x1ddf80d8b5e4a4f5!8m2!3d36.7431338!4d-119.7796457!16s%2Fg%2F1vqmjm3q!19sChIJWyLAnBlelIAR9aTktdiA3x0","Dr. Ajit Singh, MD",3.8,36,Pediatrician,"1108 U St, Fresno, CA 93721, United States","P6VC+74 Fresno, California, USA",http://dr-ajit-singh-md.jany.io/,+1 559-268-3482,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EYjqlWqvC20kb79s0BZrjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.72458&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:21:02.879Z,,,
"https://www.google.com/maps/place/Dr.+Richard+D.+Jones,+MD/data=!4m7!3m6!1s0x80945dc1de55f4e9:0xa5713c7a1e9172!8m2!3d36.7784153!4d-119.7655632!16s%2Fg%2F1vgx0_h1!19sChIJ6fRV3sFdlIARcpEeejxxpQA","Dr. Richard D. Jones, MD",4.7,24,Pediatrician,"3520 E Shields Ave #101, Fresno, CA 93726, United States","Q6HM+9Q Fresno, California, USA",,+1 559-225-3700,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7PoI_Ilh7e57tnzyBfSvOA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.51537&pitch=0&thumbfov=100,false,"9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm","9 am–12 pm, 2–5 pm",Closed,Closed,"9 am–12 pm, 2–5 pm","https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:21:07.643Z,,,
https://www.google.com/maps/place/Clovis+Pediatric+Group/data=!4m7!3m6!1s0x80945d7c737af841:0x7290c1cff140e9a5!8m2!3d36.7937355!4d-119.7305831!16s%2Fg%2F11kz_lbq5g!19sChIJQfh6c3xdlIARpelA8c_BkHI,Clovis Pediatric Group,4.6,147,Pediatrician,"4910 E Ashlan Ave Suite 116, Fresno, CA 93726, United States","Q7V9+FQ Fresno, California, USA",https://clovispediatricgroup.com/,+1 559-900-3045,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipOqF_EO9uadLtiagInRKV9KBiciuwuxIh6o1-vJ=w426-h240-k-no,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,12:30–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:21:12.588Z,,,
"https://www.google.com/maps/place/Dr.+Narinder+S.+Bala,+MD/data=!4m7!3m6!1s0x80945e19c97de7d3:0xdc418c4419e74c11!8m2!3d36.7417488!4d-119.7784347!16s%2Fg%2F1tfsc2d_!19sChIJ0-d9yRlelIAREUznGUSMQdw","Dr. Narinder S. Bala, MD",3.5,45,Pediatrician,"3120 Tulare St, Fresno, CA 93721, United States","P6RC+MJ Fresno, California, USA",,+1 559-444-1880,Closes soon · 4 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rZ2Qm0UGu1xYY8U-chZekQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=178.96945&pitch=0&thumbfov=100,false,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:21:17.528Z,,,
"https://www.google.com/maps/place/Dyoco+Orlantino+G+MD/@36.7778587,-119.7808456,17z/data=!3m1!4b1!4m6!3m5!1s0x80945d8ced097911:0xf11afad3402b9a8!8m2!3d36.7778587!4d-119.7808456!16s%2Fg%2F1tctfvtv",Dyoco Orlantino G MD,4.1,16,Pediatrician,"3006 N Fresno St, Fresno, CA 93703, United States","Q6H9+4M Fresno, California, USA",,+1 559-243-0418,Open · Closes 5 pm,,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Fresno+Fresno+CA/@36.7377981,-119.7871247,14z",2026-02-10T23:21:24.304Z,,,
