placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/MD+Pediatric+Associates+-+Flower+Mound/data=!4m7!3m6!1s0x864c2d15bc11bfa9:0xee917c9bbcb7e90d!8m2!3d33.044227!4d-97.068688!16s%2Fg%2F1tfpk6jm!19sChIJqb8RvBUtTIYRDem3vJt8ke4,MD Pediatric Associates - Flower Mound,4.8,779,Pediatrician,"2560 Central Park Ave Suite 195, Flower Mound, TX 75028, United States","2WVJ+MG Flower Mound, Texas, USA",http://www.mdpedi.com/,+1 972-420-1475,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOqza706O0HPPuzJUB91-PLzr6rbJZ4juWLq_3E=w408-h272-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–12 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:01.612Z,,
"https://www.google.com/maps/place/Pediatric+Physicians+%7C+Pediatrician+in+Flower+Mound,+TX,+United+States/data=!4m7!3m6!1s0x864c2d3f50ac4f5f:0x2d895f6bd2528b66!8m2!3d33.0354774!4d-97.0759508!16s%2Fg%2F1tk9r50m!19sChIJX0-sUD8tTIYRZotS0mtfiS0","Pediatric Physicians | Pediatrician in Flower Mound, TX, United States",3.8,16,Pediatrician,"3101 Churchill Dr #200, Flower Mound, TX 75022, United States","2WPF+5J Flower Mound, Texas, USA",https://pediatric-physician.com/,+1 972-691-2100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kVLpSKa2XfwOetRE4gF6xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.90384&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:07.674Z,,
https://www.google.com/maps/place/Children%27s+Health+PM+Pediatric+Urgent+Care+Flower+Mound/data=!4m7!3m6!1s0x864c2d062888f187:0x290a36fd25c8ea32!8m2!3d33.0145761!4d-97.0700544!16s%2Fg%2F11hz7b05t3!19sChIJh_GIKAYtTIYRMurIJf02Cik,Children's Health PM Pediatric Urgent Care Flower Mound,4.1,643,Pediatric clinic,"2650 Flower Mound Rd Suite 108, Flower Mound, TX 75028, United States","2W7H+RX Flower Mound, Texas, USA",https://pmpediatriccare.com/location/texas-childrens-health-pm-urgent-care-flower-mound/,+1 972-645-6767,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipN41g8rpwo2lXELiVtbrBLuZ1_JmIeKiU7v5m8z=w408-h272-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:12.471Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Dr.+Harminder+S.+Dhaliwal,+MD/data=!4m7!3m6!1s0x864c2d5dd6fafec3:0xbca9222e33fd38ff!8m2!3d33.0525149!4d-97.0734261!16s%2Fg%2F1thqh4pl!19sChIJw_761l0tTIYR_zj9My4iqbw","Dr. Harminder S. Dhaliwal, MD",4.9,16,Pediatrician,"4900 Long Prairie Rd STE 100, Flower Mound, TX 75028, United States","3W3G+2J Flower Mound, Texas, USA",http://pedfamphysicians.com/,+1 972-691-4100,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipM1OY6sxXiYxSKFxWSHTHT6zpZR5HU-DMkAMxQo=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:17.267Z,,
https://www.google.com/maps/place/Cook+Children%27s+Pediatrics+%28Flower+Mound%29/data=!4m7!3m6!1s0x864c2d0c52798353:0xb8ee1fd8db6084cf!8m2!3d33.0396617!4d-97.0712682!16s%2Fg%2F1tdp0w90!19sChIJU4N5UgwtTIYRz4Rg29gf7rg,Cook Children's Pediatrics (Flower Mound),3.5,47,Pediatrician,"4001 Long Prairie Rd STE 140, Flower Mound, TX 75028, United States","2WQH+VF Flower Mound, Texas, USA",https://www.cookchildrens.org/services/primary-care/flower-mound?utm_source=google&utm_medium=OrganicSearch&utm_campaign=yext&y_source=1_MTEzNzc5OTgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 972-691-2388,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqj_1IjguKkzjA6zcRgIZ4fY00ER01LnN_IWcvuCVeEkEWJw3PkYpUoZFzI9sI0-f853HFvSU2sOFcXQ8Xs_0DwAAAbLfGhFxy5WgdHG1GHqdkEVMuQKxyIsoaiqbkZbhO-5TUQdg=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:22.163Z,LGBTQ+ friendly,
https://www.google.com/maps/place/18+%26+Under+MD/data=!4m7!3m6!1s0x864c2d3f3dcde363:0x19caed7f2c3853a1!8m2!3d33.0340608!4d-97.0756429!16s%2Fg%2F1tjmf1gj!19sChIJY-PNPT8tTIYRoVM4LH_tyhk,18 & Under MD,4.3,48,Pediatrician,"3041 Churchill Dr STE 300, Flower Mound, TX 75022, United States","2WMF+JP Flower Mound, Texas, USA",http://www.18andundermd.com/,+1 972-691-1240,Open · Closes 7:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerVsVgQDkRHIy87E0nn64iW61aGDhoxYA4tXlSXPeWtBcAiEs6zkCbNjTGOQyI6sdkX-XwZk9bmou9ZqY4ouUpvqEIFBU4b9LvYRdZvP2U8oCdJSiD51s1w-KzpaCzcbI7EGECIaA=w408-h306-k-no,true,8 am–7:30 pm,8 am–7:30 pm,8 am–7:30 pm,9 am–4 pm,Closed,Closed,8 am–7:30 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:27.217Z,,
https://www.google.com/maps/place/Pediatric+Health+Partners+Pllc/data=!4m7!3m6!1s0x864c2d427f97327b:0x1e7eeef894747327!8m2!3d33.0455665!4d-97.0708312!16s%2Fg%2F12631qb07!19sChIJezKXf0ItTIYRJ3N0lPjufh4,Pediatric Health Partners Pllc,4.5,61,Nurse practitioner,"4335 Windsor Centre Trail STE 130, Flower Mound, TX 75028, United States","2WWH+6M Flower Mound, Texas, USA",http://www.phpflowermound.com/,+1 972-355-7900,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerJIbJsht4Y5yDMvpzlu96wcIz0FctR4rZ2FoBmCmhjUNN33lGrKz-xXREnvrl_Es5j-aoXEw89Dm7DwUqfyyo7nJpIYj7t8ATR2dAhKaJkiPeXjoVTIpI6AMM7-oe_KiV7Qr3C=w408-h544-k-no,true,8 am–3 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:32.166Z,,
"https://www.google.com/maps/place/Dr.+Kiran+K.+Harpavat,+MD/data=!4m7!3m6!1s0x864c2d3f50ac4f5f:0x6a69a65ea52da686!8m2!3d33.0354774!4d-97.0759508!16s%2Fg%2F1tg68hx7!19sChIJX0-sUD8tTIYRhqYtpV6maWo","Dr. Kiran K. Harpavat, MD",4.6,26,Pediatrician,"3101 Churchill Dr #200, Flower Mound, TX 75022, United States","2WPF+5J Flower Mound, Texas, USA",https://pediatric-physician.com/,+1 972-691-2100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kVLpSKa2XfwOetRE4gF6xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.90384&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:36.974Z,,
"https://www.google.com/maps/place/Dr.+Shrikant+R.+Dhoot,+MD/data=!4m7!3m6!1s0x864c2d3f50ac4f5f:0x2f26811d62c5fc50!8m2!3d33.0354774!4d-97.0759507!16s%2Fg%2F1twyzyyt!19sChIJX0-sUD8tTIYRUPzFYh2BJi8","Dr. Shrikant R. Dhoot, MD",4.8,29,Pediatrician,"3101 Churchill Dr #200, Flower Mound, TX 75022, United States","2WPF+5J Flower Mound, Texas, USA",http://www.pediatric-physician.com/,+1 972-691-2100,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kVLpSKa2XfwOetRE4gF6xQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.90347&pitch=0&thumbfov=100,true,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,7:30 am–5 pm,Closed,Closed,7:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:41.881Z,,
https://www.google.com/maps/place/Pediatric+And+Family+Physicians/data=!4m7!3m6!1s0x864c2d5dd6fafec3:0x6b9ff38cc9d2f31!8m2!3d33.0525149!4d-97.0734261!16s%2Fg%2F1tfhgtll!19sChIJw_761l0tTIYRMS-dzDj_uQY,Pediatric And Family Physicians,3.9,24,Medical clinic,"4900 Long Prairie Rd STE 100, Flower Mound, TX 75028, United States","3W3G+2J Flower Mound, Texas, USA",https://pedfamphysicians.com/,+1 972-691-4100,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipO8IaapyHWHdF54jJTJgrPMsMzrQWGG6xeWAQqm=w408-h306-k-no,true,8:30 am–3 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–3 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Flower+Mound+DFW+TX/@33.0145673,-97.0969552,14z",2026-02-10T21:55:46.902Z,,
