placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Unwind+Your+Mind+Psychiatry+and+Wellness/data=!4m7!3m6!1s0x87b2092fc6648ccf:0x5e96b31dffdefaa8!8m2!3d35.4909271!4d-97.7253162!16s%2Fg%2F11lttl4rjr!19sChIJz4xkxi8JsocRqPre_x2zll4,Unwind Your Mind Psychiatry and Wellness,4.3,23,Mental health clinic,"1501 S Ranchwood Blvd Ste. 203, Yukon, OK 73099, United States","F7RF+9V Yukon, Oklahoma, USA",https://uym-clinic.com/,+1 405-914-6634,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipP5EUvIHL-XT-l-dpcA2HLnuY2hCv1u3248Q4kN=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:28.951Z,
https://www.google.com/maps/place/Red+Rock+Behavioral+Health+Services+-+Yukon+Office/data=!4m7!3m6!1s0x87b207e15c4607d1:0xf7ed93105d3338d4!8m2!3d35.4960249!4d-97.7658897!16s%2Fg%2F1tfm74sf!19sChIJ0QdGXOEHsocR1DgzXRCT7fc,Red Rock Behavioral Health Services - Yukon Office,5.0,2,Mental health service,"1501 Commerce St, Yukon, OK 73099, United States","F6WM+CJ Yukon, Oklahoma, USA",https://www.red-rock.com/locations/,+1 405-354-1928,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fm3AmrzaKhczugkSIGVrjQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=355.76923&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:34.102Z,
"https://www.google.com/maps/place/Transitions,+Inc./data=!4m7!3m6!1s0x87b2063b56768777:0x3c697b17bf0b89ba!8m2!3d35.5044743!4d-97.7253335!16s%2Fg%2F1tg50yg1!19sChIJd4d2VjsGsocRuokLvxd7aTw","Transitions, Inc.",5.0,2,Mental health service,"373 S Yukon Pkwy Suite A, Yukon, OK 73099, United States","G73F+QV Yukon, Oklahoma, USA",http://www.transitionsokc.com/,+1 405-810-0054,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Vwc2V4jXpMgfCxeV6ni51w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=210.86041&pitch=0&thumbfov=100,false,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,8:30 am–7:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:39.525Z,
https://www.google.com/maps/place/Chasewell+Christian+Counseling/data=!4m7!3m6!1s0x87b2072f4c366fb5:0x9bdcadd91a1ae131!8m2!3d35.5061704!4d-97.7510226!16s%2Fg%2F11y3bx29zr!19sChIJtW82TC8HsocRMeEaGtmt3Js,Chasewell Christian Counseling,5.0,13,Mental health service,"110 S 5th St, Yukon, OK 73099, United States","G64X+FH Yukon, Oklahoma, USA",https://www.chasewellok.com/,+1 405-265-7147,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipNH53dDiQkjR7Htm_Vl4KeqyMVFUmZD09Bs_NZh=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:44.405Z,
https://www.google.com/maps/place/Counseling+Services+of+Yukon/data=!4m7!3m6!1s0x87b207cf1268b3e5:0xfbbda1014745ec39!8m2!3d35.5061704!4d-97.7510226!16s%2Fg%2F1tcvvc88!19sChIJ5bNoEs8HsocROexFRwGhvfs,Counseling Services of Yukon,5.0,1,Psychologist,"110 S 5th St #109, Yukon, OK 73099, United States","G64X+FH Yukon, Oklahoma, USA",,+1 405-354-5020,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8TfLK1shyIdT33Wr0L8jBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.03348&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:47.006Z,
https://www.google.com/maps/place/Oklahoma+Pediatric+Therapy+Center-+Behavioral+Therapy+and+Diagnostic+Center/data=!4m7!3m6!1s0x87b209bb1edb67fd:0x66557ce1f105965e!8m2!3d35.4819818!4d-97.7682021!16s%2Fg%2F11m9np3lpx!19sChIJ_WfbHrsJsocRXpYF8eF8VWY,Oklahoma Pediatric Therapy Center- Behavioral Therapy and Diagnostic Center,5.0,7,Mental health clinic,"1817 Commons Cir Suite C, Yukon, OK 73099, United States","F6JJ+QP Yukon, Oklahoma, USA",https://optccares.com/,+1 405-467-6782,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy4SVcChEkIGIY43Qrbgyk39rgUhNokGgHA1wk7Jhazmj3TxuCL8H7a4xiLBfWsCvvKHjVSpE8GHUz33pEj-1G_QvajmNacpvsEkrBv9cyuVKLLgop64ES1pCI1JdHlMD1l1WI4yA=w408-h544-k-no,false,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–5:30 pm,8 am–1 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:52.081Z,
https://www.google.com/maps/place/Variety+Care+Yukon/data=!4m7!3m6!1s0x87b207d7bf7bcdc3:0xb6a4e43ff8a17823!8m2!3d35.4929975!4d-97.7506145!16s%2Fg%2F1tl_m6vf!19sChIJw817v9cHsocRI3ih-D_kpLY,Variety Care Yukon,4.6,279,Pediatrician,"508 W Vandament Ave #210, Yukon, OK 73099, United States","F6VX+5Q Yukon, Oklahoma, USA",http://www.varietycare.org/,+1 405-632-6688,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOD1eRkhP9tOfPhPr5l0qqmU5tpPCWcfXj_-f9g=w469-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:01:56.992Z,
https://www.google.com/maps/place/Core+Counseling+Mental+Health+Services/data=!4m7!3m6!1s0x87b2076e8fcfd2eb:0xc685b4f8281d7e76!8m2!3d35.4620342!4d-97.7225333!16s%2Fg%2F11h464yg17!19sChIJ69LPj24HsocRdn4dKPi0hcY,Core Counseling Mental Health Services,3.5,8,Counselor,"428 S Mustang Rd, Yukon, OK 73099, United States","F76G+RX Yukon, Oklahoma, USA",https://corecounselingok.com/,+1 405-818-4421,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QbIM9VwAa6F05hZfPd8_mA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.613937&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:02:01.875Z,
"https://www.google.com/maps/place/BRIDGES+Behavioral+Health-Oklahoma+Family+Counseling+Centers/@35.4995654,-97.758881,17z/data=!3m1!4b1!4m6!3m5!1s0x87b2080d10479339:0x40460a27081de8e3!8m2!3d35.4995654!4d-97.758881!16s%2Fg%2F11f3w1nd7p",BRIDGES Behavioral Health-Oklahoma Family Counseling Centers,3.8,10,Family counselor,"1000 Yukon Ave, Yukon, OK 73099, United States","F6XR+RC Yukon, Oklahoma, USA",https://www.okfcc.org/,+1 405-265-4515,Closed · Opens 7:30 am Tue,,,true,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,7:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:02:08.616Z,
https://www.google.com/maps/place/Serenity+Psychiatry+%26+Wellness/data=!4m7!3m6!1s0x87b21b1ef6e62b45:0xffd6111a38128cf5!8m2!3d35.5305673!4d-97.5830469!16s%2Fg%2F11vl5dj54s!19sChIJRSvm9h4bsocR9YwSOBoR1v8,Serenity Psychiatry & Wellness,4.9,164,Mental health clinic,"3555 NW 58th St Suite 140-W, Oklahoma City, OK 73112, United States","GCJ8+6Q Central Oklahoma City, Oklahoma City, OK, USA",https://www.serenitypsychwellness.com/,+1 405-450-7167,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipOqdAeWSKMwIog6FdQvm-tjqq3vvherkUlYfP8=w408-h271-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Yukon+OKC+OK/@35.5067215,-97.7625441,14z",2025-12-16T03:02:13.571Z,
