placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/San+Antonio+Pediatric+Associates,+P.+A.+M%26S/data=!4m7!3m6!1s0x865c5f5038e62d61:0xbedfb7b536093756!8m2!3d29.434669!4d-98.493869!16s%2Fg%2F1tf3p9v8!19sChIJYS3mOFBfXIYRVjcJNrW3374","San Antonio Pediatric Associates, P. A. M&S",4.8,8,Medical clinic,"730 N Main Ave #224, San Antonio, TX 78205, United States","CGM4+VF San Antonio, Texas, USA",http://www.sapediatric.com/,+1 210-223-3543,Open · Closes 5:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pDNNptvww8EX6o1emVZBig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.33711&pitch=0&thumbfov=100,true,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,8:30 am–5:30 pm,Closed,Closed,8:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:11.252Z,,
https://www.google.com/maps/place/Pediatric+Primary+Care+Clinic+at+CHRISTUS+Children%27s/data=!4m7!3m6!1s0x865c5fbf6f1e0d31:0x222b7b291559bf65!8m2!3d29.4280348!4d-98.4983876!16s%2Fg%2F11rxwcck6l!19sChIJMQ0eb79fXIYRZb9ZFSl7KyI,Pediatric Primary Care Clinic at CHRISTUS Children's,1.9,28,Pediatric clinic,"333 N Santa Rosa St 3rd Floor, San Antonio, TX 78207, United States","CGH2+6J San Antonio, Texas, USA",https://www.christushealth.org/locations/childrens-hospital/pediatric-primary-care-clinic?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 210-704-4966,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMK6_a_HwI5eOoq9JXe3yUugJEUXGJM-1SirhfD=w408-h255-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:17.475Z,,
https://www.google.com/maps/place/Dr.+Luis+Rodriguez/data=!4m7!3m6!1s0x865c5f50388391bb:0xf037d126ced0f19a!8m2!3d29.4346741!4d-98.4938867!16s%2Fg%2F1hc0t1tg3!19sChIJu5GDOFBfXIYRmvHQzibRN_A,Dr. Luis Rodriguez,4.2,18,Pediatrician,"730 N Main Ave #224, San Antonio, TX 78205, United States","CGM4+VC San Antonio, Texas, USA",http://www.sapediatric.com/,+1 210-225-2971,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=pDNNptvww8EX6o1emVZBig&cb_client=search.gws-prod.gps&w=408&h=240&yaw=197.8557&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:20.246Z,,
https://www.google.com/maps/place/San+Antonio+Pediatric+Associates:+Garcia+Del+Vil+Angel+MD/data=!4m7!3m6!1s0x865c5f4c83f3418b:0x3d6b4e249d9978c7!8m2!3d29.4270529!4d-98.5004457!16s%2Fg%2F1hc3qbf3r!19sChIJi0Hzg0xfXIYRx3iZnSROaz0,San Antonio Pediatric Associates: Garcia Del Vil Angel MD,5.0,1,Doctor,"215 N San Saba #101, San Antonio, TX 78207, United States","CFGX+RR San Antonio, Texas, USA",,+1 210-223-2811,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CYvWomRXBZD53tZonl1uxw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=122.55793&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:22.869Z,,
https://www.google.com/maps/place/Summit+Childrens+Clinic/data=!4m7!3m6!1s0x865c5f6e1ebe2697:0x2ea48e3c7d4f7dad!8m2!3d29.4589628!4d-98.4994551!16s%2Fg%2F1hc4st082!19sChIJlya-Hm5fXIYRrX1PfTyOpC4,Summit Childrens Clinic,3.2,105,Pediatrician,"401 W Summit Ave., San Antonio, TX 78212, United States","FG52+H6 San Antonio, Texas, USA",http://summitchildrensclinic.com/,+1 210-736-3126,Closes soon · 4:30 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipNYvFGFHFNqI8IXYVEncCsCcdXxrlVkF0D7_qvx=w408-h306-k-no,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–12 pm,Closed,8:30 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:27.823Z,,
https://www.google.com/maps/place/Homegrown+Pediatrics/data=!4m7!3m6!1s0x865c5f9ec1b3647d:0xbbe6a7f6823d8ea8!8m2!3d29.4668012!4d-98.4879935!16s%2Fg%2F11t3vkq7lv!19sChIJfWSzwZ5fXIYRqI49gvan5rs,Homegrown Pediatrics,5.0,13,Pediatrician,"341 E Hildebrand Ave, San Antonio, TX 78212, United States","FG86+PR San Antonio, Texas, USA",http://homegrownpediatrics.net/,+1 210-405-0565,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipMmnhPnIjSOT8BLDOlTiRq50R9lhV6onjrmAJrD=w408-h612-k-no,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–12 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:32.515Z,,
"https://www.google.com/maps/place/Sara+Del+Campo+de+Gonzalez,+MD/data=!4m7!3m6!1s0x865c5f388c1ad037:0xe1582045e553398e!8m2!3d29.4281027!4d-98.4982673!16s%2Fg%2F11kbq1j36p!19sChIJN9AajDhfXIYRjjlT5UUgWOE","Sara Del Campo de Gonzalez, MD",5.0,2,Pediatrician,"333 N Santa Rosa St 3rd Floor, San Antonio, TX 78207, United States","CGH2+6M San Antonio, Texas, USA",https://www.christushealth.org/find-a-doctor/sara-del-campo-de-gonzalez-78415?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 210-704-4966,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOVx0bDJm7ce1qY3l3y9vWkcI0cP_DutbAtCtKM=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:37.436Z,,
"https://www.google.com/maps/place/Anthony+Gardea,+MD/data=!4m7!3m6!1s0x865c5fd43a253105:0xd4ba25a69d236a2!8m2!3d29.428098!4d-98.4982888!16s%2Fg%2F11j7l17_38!19sChIJBTElOtRfXIYRojbSaVqiSw0","Anthony Gardea, MD",5.0,10,Pediatrician,"333 N Santa Rosa St 3rd Floor, San Antonio, TX 78207, United States","CGH2+6M San Antonio, Texas, USA",https://www.christushealth.org/find-a-doctor/Anthony-Gardea-62494?utm_source=GBP&utm_medium=organic&utm_campaign=GBP-listing,+1 210-704-4966,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SraC49Qn73ALAYjCsPrduQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=340.6214&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:42.445Z,,
https://www.google.com/maps/place/PediExpress+Urgent+Care+-+Robert+B.+Green+Campus/data=!4m7!3m6!1s0x865c5f49594bb42f:0x284e0fc9e8fa9c18!8m2!3d29.4308687!4d-98.5014931!16s%2Fg%2F11d_f2v3tm!19sChIJL7RLWUlfXIYRGJz66MkPTig,PediExpress Urgent Care - Robert B. Green Campus,2.9,25,Urgent care center,"903 W Martin St 1st Floor, San Antonio, TX 78207, United States","CFJX+8C San Antonio, Texas, USA",https://www.universityhealth.com/pediatrics/services/pediexpress?utm_source=Yext&utm_medium=online_listings_location&utm_campaign=UH_digital&utm_content=RBG_PediExpress,+1 210-358-5437,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMA6anjhMM0V2zwEhNR3nni0vFT54Uj5lnB3tuq=w426-h240-k-no,true,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,7 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:47.434Z,,
"https://www.google.com/maps/place/Dr.+Luis+A.+Rodriguez,+MD/data=!4m7!3m6!1s0x865c5f4c5e6208db:0xf8986a3e85a626b4!8m2!3d29.4279085!4d-98.5002827!16s%2Fg%2F1tcx7fdw!19sChIJ2whiXkxfXIYRtCamhT5qmPg","Dr. Luis A. Rodriguez, MD",4.7,3,Pediatrician,"315 N San Saba # 1160, San Antonio, TX 78207, United States","CFHX+5V San Antonio, Texas, USA",,+1 210-593-5200,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=51i1wtdax5P9s0eM9JjWIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.0845&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Downtown+San+Antonio+San+Antonio+TX/@29.4239862,-98.4916586,14z",2026-02-10T22:25:50.284Z,,
