placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,attributes,isBlackOwned
"https://www.google.com/maps/place/Psychiatry+-+1+South+Prospect+Street,+University+of+Vermont+Medical+Center/data=!4m7!3m6!1s0x4cca7a5ea078f209:0xc4702b536519c804!8m2!3d44.4802141!4d-73.2012284!16s%2Fg%2F11b6b6_1n7!19sChIJCfJ4oF56ykwRBMgZZVMrcMQ","Psychiatry - 1 South Prospect Street, University of Vermont Medical Center",2.7,3,Psychiatrist,"1 South Prospect Street Arnold, Level 6, Burlington, VT 05401, United States","FQJX+3G Burlington, Vermont, USA",https://www.uvmhealth.org/locations/psychiatry-1-south-prospect-street-university-of-vermont-medical-center,+1 802-847-4560,"Closed · Opens 8 am Tue

Confirmed by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipNmnzU3Pfp9svdwB6XXV2XLu-WDfr0NOwRGyDp5=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:11.447Z,,,
"https://www.google.com/maps/place/Mental+Health+Urgent+Care/@44.4801784,-73.2014269,17z/data=!3m1!4b1!4m6!3m5!1s0x4cca7a5ea078edb5:0x8c7969d1d111be92!8m2!3d44.4801784!4d-73.2014269!16s%2Fg%2F1thw_1g1",Mental Health Urgent Care,4.0,4,Mental health clinic,"1 S Prospect St, Burlington, VT 05401, United States","FQJX+3C Burlington, Vermont, USA",http://www.howardcenter.org/,+1 802-488-6000,Closed · Opens 9 am Tue,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:17.930Z,,,
https://www.google.com/maps/place/Green+Mountain+Behavioral+Medicine+LLC/data=!4m7!3m6!1s0x4cca7baad4b051b5:0x597baea0507e659b!8m2!3d44.4769015!4d-73.2149952!16s%2Fg%2F11smnzjdp3!19sChIJtVGw1Kp7ykwRm2V-UKCue1k,Green Mountain Behavioral Medicine LLC,3.7,9,Psychiatrist,"125 College St Floor 3, Burlington, VT 05401, United States","FQGP+Q2 Burlington, Vermont, USA",http://greenmountainbehavioralmedicine.com/,+1 802-216-0727,"Closed · Opens 10 am Wed

Updated by this business 5 weeks ago",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=N6Aqr3uy3tbdBIyq13zMgg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.6642&pitch=0&thumbfov=100,true,10 am–6 pm,Closed,10 am–6 pm,11 am–4 pm,9:30 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:22.977Z,,,
https://www.google.com/maps/place/Green+State+Psychiatry/data=!4m7!3m6!1s0x4cca7bae203c6a27:0xde6d87e8672ceda1!8m2!3d44.453123!4d-73.1795692!16s%2Fg%2F11s177sbld!19sChIJJ2o8IK57ykwRoe0sZ-iHbd4,Green State Psychiatry,2.5,8,Mental health clinic,"595 Dorset St #4/5, South Burlington, VT 05403, United States","FR3C+65 South Burlington, Vermont, USA",https://greenstatepsych.com/,+1 802-489-5552,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3MyhG-XirvxGWsRNG4Kciw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=343.46158&pitch=0&thumbfov=100,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:27.507Z,,,
"https://www.google.com/maps/place/Psychiatry+Consultation,+University+of+Vermont+Medical+Center/data=!4m7!3m6!1s0x4cca7a433b111f2d:0xa344eee2b56baca9!8m2!3d44.47909!4d-73.193581!16s%2Fg%2F11b775n4tn!19sChIJLR8RO0N6ykwRqaxrteLuRKM","Psychiatry Consultation, University of Vermont Medical Center",,,Psychiatrist,"Main Campus, Patrick, 111 Colchester Ave Level 4, Burlington, VT 05401, United States","FRH4+JH Burlington, Vermont, USA",https://www.uvmhealth.org/locations/psychiatry-consultation-university-of-vermont-medical-center,+1 802-847-4727,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hOd_mmKmB_yvzS4CpD6Z1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=21.23757&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:31.863Z,,,
https://www.google.com/maps/place/UVM+Counseling+and+Psychiatry+Services/data=!4m7!3m6!1s0x4cca7a5a28cc5445:0xa9740f320e4a0928!8m2!3d44.4764885!4d-73.2026873!16s%2Fg%2F1262fdl18!19sChIJRVTMKFp6ykwRKAlKDjIPdKk,UVM Counseling and Psychiatry Services,3.0,3,Mental health service,"146 S Williams St, Burlington, VT 05401, United States","FQGW+HW Burlington, Vermont, USA",https://www.uvm.edu/health/services,+1 802-656-3340,Closed · Opens 8:30 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwe5mT_f0GHoTjAJNDufMG6-WCWr-joLwyopLrJ1MVxMIw9fxi5z5MUUPANunGB4gHNRmVYXFAVfylDsJfvvTBc3u2JAKS_M0w16ipFZsnyrPbypCgemZJ4cfHKSdwjmY_AKptN_g=w408-h408-k-no,false,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:36.339Z,,,
"https://www.google.com/maps/place/Elizabeth+K.+Nickerson,+MD,+Psychiatrist/data=!4m7!3m6!1s0x4cca7a5ea078f209:0xfddb8f627e95914f!8m2!3d44.4790648!4d-73.1945849!16s%2Fg%2F11b6hncwdt!19sChIJCfJ4oF56ykwRT5GVfmKP2_0","Elizabeth K. Nickerson, MD, Psychiatrist",5.0,1,Psychiatrist,"Main Campus, Patrick, 111 Colchester Ave Level 4, Burlington, VT 05401, United States","FRH4+J5 Burlington, Vermont, USA",https://www.uvmhealth.org/providers/elizabeth-k-nickerson-md,+1 802-847-4727,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hOd_mmKmB_yvzS4CpD6Z1w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=278.0296&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:40.839Z,,,
https://www.google.com/maps/place/Dr.+Suzan+White/data=!4m7!3m6!1s0x4cca7ba5c69ae07f:0x7af759b223bc8241!8m2!3d44.4558923!4d-73.2145974!16s%2Fg%2F11sd06vm25!19sChIJf-CaxqV7ykwRQYK8I7JZ93o,Dr. Suzan White,5.0,1,Psychiatrist,"855 Pine St, Burlington, VT 05401, United States","FQ4P+95 Burlington, Vermont, USA",,+1 802-488-6000,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xD8Jtj4LpnpFCzpw5VC16g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.4132&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:43.425Z,,,
https://www.google.com/maps/place/University+of+Vermont+-+Psychiatry+Residency/data=!4m7!3m6!1s0x4cca7a433a79dc83:0xefcf715c11cda4cc!8m2!3d44.480694!4d-73.198664!16s%2Fg%2F1ptzn93h5!19sChIJg9x5OkN6ykwRzKTNEVxxz-8,University of Vermont - Psychiatry Residency,,,University,"Medical Center Campus, Patrick, Level 4, 111 Colchester Ave, Burlington, VT 05401, United States","FRJ2+7G Burlington, Vermont, USA",https://www.uvmhealth.org/gme/residencies/psychiatry,+1 802-847-2259,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4tImkNMF7hFLgFfBFkuXXw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=342.82214&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:45.725Z,,,
"https://www.google.com/maps/place/MindWell+Psychology,+LLP/data=!4m7!3m6!1s0x4cca7b1d6b787439:0x3d2b464f303cdcdc!8m2!3d44.4522794!4d-73.1740655!16s%2Fg%2F11s8xfxbfr!19sChIJOXR4ax17ykwR3Nw8ME9GKz0","MindWell Psychology, LLP",4.0,4,Mental health clinic,"56 W Twin Oaks Terrace # 5, South Burlington, VT 05403, United States","FR2G+W9 South Burlington, Vermont, USA",http://www.mindwellcenter.com/,+1 518-510-3100,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipOedgbJ84w2UE5MxGSo4KUzQ7ouo76164HdwztF=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:50.229Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/NFI+Vermont+%28Northeastern+Family+Institute%29/data=!4m7!3m6!1s0x4cca798424972bd3:0xd4a6414e232b9e33!8m2!3d44.4645142!4d-73.1574818!16s%2Fg%2F1th5zdyc!19sChIJ0yuXJIR5ykwRM54rI05BptQ,NFI Vermont (Northeastern Family Institute),3.4,8,Mental health service,"30 Airport Rd, South Burlington, VT 05403, United States","FR7V+R2 South Burlington, Vermont, USA",http://www.nfivermont.org/,+1 802-658-0040,Closed · Opens 8:30 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X7CQa_LabVT6fuG67ypYpg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=317.02182&pitch=0&thumbfov=100,true,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,8:30 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:54.912Z,,,
"https://www.google.com/maps/place/Vermont+Center+For+Children,+Youth+And+Families,+Golisano+Children%E2%80%99s+Hospital+at+University+of+Vermont+Health/data=!4m7!3m6!1s0x4cca7a5ea252d1c9:0xb3a7105a5509b8bf!8m2!3d44.4802207!4d-73.2012176!16s%2Fg%2F11b774102h!19sChIJydFSol56ykwRv7gJVVoQp7M","Vermont Center For Children, Youth And Families, Golisano Children’s Hospital at University of Vermont Health",,,Children's hospital,"1 South Prospect Street Arnold, Level 3, Burlington, VT 05401, United States","FQJX+3G Burlington, Vermont, USA",https://www.uvmhealth.org/locations/vermont-center-for-children-youth-and-families-golisano-childrens-hospital-at-university-of-vermont,+1 802-847-4563,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipM3VKuReHGkJiHN9QH55X0cbYvSpfd4JDMY9wb3=w408-h408-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:15:59.292Z,,,
https://www.google.com/maps/place/UVM+Medical+Center+Seneca+Center/data=!4m7!3m6!1s0x4cca7a5ea078f209:0x4fa362d33c086325!8m2!3d44.4804173!4d-73.2012222!16s%2Fg%2F11b694znzp!19sChIJCfJ4oF56ykwRJWMIPNNio08,UVM Medical Center Seneca Center,3.0,4,Hospital department,"1 S Prospect St f6, Burlington, VT 05401, United States","FQJX+5G Burlington, Vermont, USA",https://www.uvmhealth.org/medcenter/Pages/OHAM/OrgUnitDetails.aspx?OrganizationalUnitId=622,+1 802-847-3333,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KVFeWYg4YlrFChF9DoXmDg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=156.42432&pitch=0&thumbfov=100,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:16:03.611Z,,,
https://www.google.com/maps/place/Turning+Point+Center-Chittenden/data=!4m7!3m6!1s0x4cca7af7ac2732df:0x91a187be29a95c04!8m2!3d44.4749659!4d-73.210974!16s%2Fg%2F1tnqgm22!19sChIJ3zInrPd6ykwRBFypKb6HoZE,Turning Point Center-Chittenden,3.8,18,Mental health service,"179 S Winooski Ave, Burlington, VT 05401, United States","FQFQ+XJ Burlington, Vermont, USA",http://turningpointcentervt.org/,+1 802-861-3150,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipO4_KbfnZHWPC23VanhEM1-fWF_trYyx3ii-9CA=w408-h544-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:16:08.110Z,,,
https://www.google.com/maps/place/Vermont+Psychological+Services/data=!4m7!3m6!1s0x4cca7b8d00216e4d:0x388840026a953c8!8m2!3d44.4810472!4d-73.2002558!16s%2Fg%2F11vcsdynst!19sChIJTW4hAI17ykwRyFOpJgCEiAM,Vermont Psychological Services,,,Mental health clinic,"2 Colchester Ave, Burlington, VT 05405, United States","FQJX+CV Burlington, Vermont, USA",https://www.vtpsychservices.com/,+1 802-656-2661,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xHSSZKX80b2v6rrBpU7Anw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=191.53227&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:16:10.362Z,,,
"https://www.google.com/maps/place/Vermont+Center+for+Resiliency/@44.4791318,-73.2199962,17z/data=!3m1!4b1!4m6!3m5!1s0x4cca7af64a2f0b25:0x5d5f39b1e0076c85!8m2!3d44.4791318!4d-73.2199962!16s%2Fg%2F11t2p_51n9",Vermont Center for Resiliency,5.0,1,Mental health service,"112 Lake St, Burlington, VT 05401, United States","FQHJ+M2 Burlington, Vermont, USA",https://www.vtresiliency.com/,,Closed · Opens 9 am Tue,,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:16:16.636Z,Identifies as women-owned,,
https://www.google.com/maps/place/Eden+Valley/data=!4m7!3m6!1s0x4cca7b1cf3f732f3:0xcdf40801dc99a2ec!8m2!3d44.4767769!4d-73.2163575!16s%2Fg%2F11s57l_yx6!19sChIJ8zL38xx7ykwR7KKZ3AEI9M0,Eden Valley,4.4,7,Mental health service,"95 College St, Burlington, VT 05401, United States","FQGM+PF Burlington, Vermont, USA",https://edenvalleyvt.com/,+1 802-333-0112,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipP2MhBglOtLSUCT9lVi1mWiCSMhAdXpHDaBQUdB=w408-h272-k-no,true,9 am–4 pm,9 am–5 pm,9 am–5 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Burlington+Vermont+VT/@44.4758825,-73.212072,14z",2025-12-16T03:16:21.009Z,Identifies as women-owned,,
