placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Pediatric+Diagnostic+Associates/data=!4m7!3m6!1s0x8860638716331f5d:0xed5d9fc38bb5d990!8m2!3d35.0379459!4d-85.2681992!16s%2Fg%2F1vb9dsrt!19sChIJXR8zFodjYIgRkNm1i8OfXe0,Pediatric Diagnostic Associates,4.6,156,Pediatrician,"281 N Lyerly St Ste 100, Chattanooga, TN 37404, United States","2PQJ+5P Chattanooga, Tennessee, USA",https://www.pediatricdiagnosticassociates.com/default.aspx,+1 423-698-2229,Closes soon · 5 pm · Opens 8:15 am Wed,https://lh3.googleusercontent.com/p/AF1QipMenHlQh_x09LbNIl2wxikVm2zQsGweXssDDxJA=w408-h327-k-no,true,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,8:15 am–5 pm,8:30 am–12 pm,8:30 am–12 pm,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:18.941Z,,,
https://www.google.com/maps/place/Pediatric+Health+Care/data=!4m7!3m6!1s0x88606393ff4396d7:0xd1060d56a32bc8b4!8m2!3d35.0470706!4d-85.1639074!16s%2Fg%2F1tcx7r9b!19sChIJ15ZD_5NjYIgRtMgro1YNBtE,Pediatric Health Care,3.1,18,Pediatrician,"103 Jordan Dr #3, Chattanooga, TN 37421, United States","2RWP+RC Chattanooga, Tennessee, USA",,+1 423-499-6400,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cLjpvMxlpiygoa20vyNPBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.7771&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,Closed,9 am–1 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:25.120Z,,,
https://www.google.com/maps/place/Chattanooga+Children%27s+Clinic/data=!4m7!3m6!1s0x88605f44aea4ab5f:0x4c6da8360548dfe1!8m2!3d35.0704703!4d-85.3173328!16s%2Fg%2F11fl4h_7x4!19sChIJX6ukrkRfYIgR4d9IBTaobUw,Chattanooga Children's Clinic,4.6,8,Pediatrician,"604 Black St, Chattanooga, TN 37405, United States","3MCM+53 Chattanooga, Tennessee, USA",https://www.chattanoogachildrensclinic.com/,+1 423-855-6868,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipN6hmQLbNdPNMsGeFnItUDzIipM3m20xYOSUNIZ=w408-h306-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:29.906Z,,,
https://www.google.com/maps/place/Pediatric+Diagnostic+Associates/data=!4m7!3m6!1s0x886065ebe8af4bbb:0xcc3c3a393f496e57!8m2!3d35.0405375!4d-85.1703549!16s%2Fg%2F11kpz0v08p!19sChIJu0uv6OtlYIgRV25JPzk6PMw,Pediatric Diagnostic Associates,5.0,7,Pediatrician,"6787 Lee Hwy Unit 103, Chattanooga, TN 37421, United States","2RRH+6V Chattanooga, Tennessee, USA",https://www.pediatricdiagnosticassociates.com/index.html,+1 423-698-2229,Closes soon · 5 pm · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zqou2Qclo4HhQhAx7lFg9Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=318.15887&pitch=0&thumbfov=100,true,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:34.874Z,,,
https://www.google.com/maps/place/Erinle+Akinwande+MD/data=!4m7!3m6!1s0x88606393ff4396d7:0x5fa984d637a1102f!8m2!3d35.0472353!4d-85.1638926!16s%2Fg%2F1td72qww!19sChIJ15ZD_5NjYIgRLxChN9aEqV8,Erinle Akinwande MD,4.5,16,Pediatrician,"103 Jordan Dr #3, Chattanooga, TN 37421, United States","2RWP+VC Chattanooga, Tennessee, USA",,+1 423-499-6400,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cLjpvMxlpiygoa20vyNPBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.36252&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:39.685Z,,,
https://www.google.com/maps/place/Pediatrics+Plus+Inc/data=!4m7!3m6!1s0x88606160de421251:0xd1c17fb19af0e242!8m2!3d35.0856477!4d-85.2146966!16s%2Fg%2F1tfcp1rv!19sChIJURJC3mBhYIgRQuLwmrF_wdE,Pediatrics Plus Inc,4.5,45,Physical therapy clinic,"4071 S Access Rd Suite 106, Chattanooga, TN 37406, United States","3QPP+74 Chattanooga, Tennessee, USA",https://www.pediatricsplustn.com/,+1 423-894-4774,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipM9VqK7p05Du2MuCba2kIkf4Vlqn5CooByIgYpn=w500-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:44.868Z,,,
https://www.google.com/maps/place/Pediatric+Health+Care+Associates/data=!4m7!3m6!1s0x886061374661ab49:0x61f1c7b4e5401c84!8m2!3d35.0474693!4d-85.240023!16s%2Fg%2F11nys7dbh4!19sChIJSathRjdhYIgRhBxA5bTH8WE,Pediatric Health Care Associates,3.4,5,Pediatrician,"3300 Wilcox Blvd, Chattanooga, TN 37411, United States","2QW5+XX Chattanooga, Tennessee, USA",http://www.pediatrichealthcareassociates.org/,+1 423-493-2100,Closes soon · 5 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lOcnAsU2XICgbATkIhpI-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=180.48444&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,8 am–5:30 pm,8 am–5:30 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:50.224Z,,,
https://www.google.com/maps/place/Siskin+Children%27s+Institute/data=!4m7!3m6!1s0x88605e7df132092d:0x3b46eca94831d89e!8m2!3d35.0430156!4d-85.3136076!16s%2Fg%2F1td5xwv2!19sChIJLQky8X1eYIgRntgxSKnsRjs,Siskin Children's Institute,4.1,98,Pediatric clinic,"1101 Carter St, Chattanooga, TN 37402, United States","2MVP+6H Chattanooga, Tennessee, USA",https://www.siskin.org/?utm_source=google&utm_medium=organic&utm_campaign=gmb-chattanooga-home,+1 423-648-1700,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNIq9ZJ5Ht7Sc2wWo3AJ0musGNn8aJfhu9p4Q5W=w408-h272-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:54:55.516Z,,,
https://www.google.com/maps/place/ChattanoogaPeds/data=!4m7!3m6!1s0x8860631626ed6871:0x4eba94e071a61489!8m2!3d35.0475523!4d-85.1270265!16s%2Fg%2F12637zw74!19sChIJcWjtJhZjYIgRiRSmceCUuk4,ChattanoogaPeds,4.1,66,Pediatrician,"3328 Jenkins Rd Suite 200, Chattanooga, TN 37421, United States","2VXF+25 Chattanooga, Tennessee, USA",http://chattanoogapeds.com/,+1 423-825-4040,Closes soon · 5 pm · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipNweamoerqEwPfaGxoFYhmQDiIq5WnA3DznBQ0S=w408-h271-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:55:00.919Z,,,
https://www.google.com/maps/place/Adolescent+Medicine+-+Children%27s+Hospital+at+Erlanger/data=!4m7!3m6!1s0x88605fc345dba13f:0xd2efae0d7f808f0d!8m2!3d35.0483159!4d-85.2925274!16s%2Fg%2F11fj10s1k4!19sChIJP6HbRcNfYIgRDY-Afw2u79I,Adolescent Medicine - Children's Hospital at Erlanger,3.6,42,Pediatric clinic,"900 E 3rd St, Chattanooga, TN 37403, United States","2PX4+8X Chattanooga, Tennessee, USA",https://www.childrensaterlanger.org/medical-services/adolescent-medicine,+1 423-778-5437,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM5Pi8qHsCC61Z6sqY2gN6cvM04s307958nig=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–4 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Chattanooga+Chattanooga+TN/@35.0773618,-85.2308414,14z",2026-02-10T21:55:06.579Z,,,
