placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Haven+Behavioral+Hospital+of+Dayton/data=!4m7!3m6!1s0x884086b105a6bdc9:0x88f65a2850c5c915!8m2!3d39.7477775!4d-84.1998401!16s%2Fg%2F1q6b28zyt!19sChIJyb2mBbGGQIgRFcnFUCha9og,Haven Behavioral Hospital of Dayton,2.0,111,Psychiatric hospital,"1 Elizabeth Pl 9th floor, Dayton, OH 45417, United States","PRX2+43 Dayton, Ohio, USA",https://www.havenofdayton.com/?utm_campaign=gmb+business+listings&utm_medium=organic&utm_source=google&utm_content=standard+listing,+1 937-234-0102,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipO-Krxcv3UBAhcMNLSrLZhKUADg63NistFlhzxk=w408-h269-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:40:44.850Z,,,
"https://www.google.com/maps/place/Access+Hospital+Dayton/@39.7357328,-84.1544998,17z/data=!3m1!4b1!4m6!3m5!1s0x884084661c16d2bb:0x298096ac5d03a7c7!8m2!3d39.7357328!4d-84.1544998!16s%2Fg%2F11nnm323fh",Access Hospital Dayton,2.9,65,Psychiatric hospital,"2611 Wayne Ave Building 64, Dayton, OH 45420, United States","PRPW+76 Dayton, Ohio, USA",http://www.accesshospital.com/,+1 937-256-7801,Open 24 hours,,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:40:52.573Z,,,
https://www.google.com/maps/place/Solace+at+Vivian%E2%80%99s/data=!4m7!3m6!1s0x884083aaf8357b81:0x2986f7514a276b02!8m2!3d39.7804074!4d-84.1743518!16s%2Fg%2F11vq0ff_7x!19sChIJgXs1-KqDQIgRAmsnSlH3hik,Solace at Vivian’s,5.0,12,Mental health clinic,"813 Troy St, Dayton, OH 45404, United States","QRJG+57 Dayton, Ohio, USA",,+1 937-982-1500,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMrj3TWqjftH4PHQ6Aoa117ksp2M7F9cJB54X8q=w408-h544-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:40:57.569Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Nova+Behavioral+Health/data=!4m7!3m6!1s0x884085a535380445:0x22d054316f3ff59c!8m2!3d39.7379497!4d-84.1648233!16s%2Fg%2F11jg4kxfzy!19sChIJRQQ4NaWFQIgRnPU_bzFU0CI,Nova Behavioral Health,3.3,29,Mental health clinic,"732 Beckman St, Dayton, OH 45410, United States","PRQP+53 Dayton, Ohio, USA",http://novabehavioralhealth.org/,+1 937-253-1680,Open 24 hours,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxHtLgl9dznjWhTqHgw5W6JdvFT6XbSEhm7TN78Tea6D0_t_4y4aIix7Ul7GWQrsSoyspbsawZg5jBYe9WJmZJPFdOHqpYqG9FxuTu8t_NvsqW3JBjEp4LiOBmdnClYy8qfZNj8oP43-NUS=w513-h240-k-no,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:02.444Z,,,
https://www.google.com/maps/place/Care+Clinic+Mental+Health/data=!4m7!3m6!1s0x884085a16ad66a39:0xb6c2fd4b530238f7!8m2!3d39.7443472!4d-84.1225014!16s%2Fg%2F11ss8klv4v!19sChIJOWrWaqGFQIgR9zgCU0v9wrY,Care Clinic Mental Health,5.0,9,Mental health clinic,"4130 Linden Ave Ste 180, Dayton, OH 45432, United States","PVVG+PX Dayton, Ohio, USA",http://www.careclinicmd.com/,+1 844-782-6963,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ID54XtQnyG1QE3Rn52pJZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=62.63947&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:07.292Z,,,
"https://www.google.com/maps/place/Spectrum+Health+Hub-Anxiety,+Depression,+and+ADHD+Treatment/data=!4m7!3m6!1s0x88408371db982a65:0xe0374d3ffc7d9093!8m2!3d39.7607861!4d-84.1802708!16s%2Fg%2F11l29rk3_0!19sChIJZSqY23GDQIgRk5B9_D9NN-A","Spectrum Health Hub-Anxiety, Depression, and ADHD Treatment",5.0,5,Mental health clinic,"15 Mc Donough St Suite 518, Dayton, OH 45402, United States","QR69+8V Dayton, Ohio, USA",http://spectrumhealthub.com/,+1 505-347-8507,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMD0Pa1tPSyW-5Md4I8O5yhlvdjl10Enz_6FSIJ=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–7 pm,9 am–7 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:12.349Z,LGBTQ+ friendly,true,
"https://www.google.com/maps/place/Turning+Point%2F+Outpatient+Psychiatric+Services/@39.7469962,-84.1987282,17z/data=!3m1!4b1!4m6!3m5!1s0x884086a876e5f699:0x7c0bc18269c7b0de!8m2!3d39.7469962!4d-84.1987282!16s%2Fg%2F1tdl6t7y",Turning Point/ Outpatient Psychiatric Services,4.2,6,Psychiatric hospital,"627 Edwin C Moses Blvd, Dayton, OH 45417, United States","PRW2+QG Dayton, Ohio, USA",https://www.miamivalleyhospital.org/Behavioral-Health/Outpatient-Services/,+1 937-208-6719,Open · Closes 9 pm,,false,8 am–9 pm,8 am–7 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:19.226Z,,,
https://www.google.com/maps/place/Kindred+Hospital+Dayton/data=!4m7!3m6!1s0x884086b0e5626777:0xc5ec6a22388e5b94!8m2!3d39.7466871!4d-84.1978022!16s%2Fg%2F1tfbz43z!19sChIJd2di5bCGQIgRlFuOOCJq7MU,Kindred Hospital Dayton,4.3,286,Hospital,"707 S Edwin C Moses Blvd, Dayton, OH 45417, United States","PRW2+MV Dayton, Ohio, USA",https://www.kindredhospitals.com/locations/ohio/dayton,+1 937-234-2611,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipNbOqqXAzcuMFUDA94Ooq5AtHKfD7fiENWEQTxn=w408-h273-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:24.147Z,,,
"https://www.google.com/maps/place/Samaritan+Behavioral+Health/@39.7480627,-84.1991028,17z/data=!3m1!4b1!4m6!3m5!1s0x8840803955555555:0x126e074941a1ac3b!8m2!3d39.7480627!4d-84.1991028!16s%2Fg%2F1tj748l8",Samaritan Behavioral Health,4.3,6,Mental health service,"601 S Edwin C Moses Blvd, Dayton, OH 45417, United States","PRX2+69 Dayton, Ohio, USA",https://sbhihelp.org/?utm_source=gmb&utm_medium=website&utm_campaign=kyruussoci,+1 937-734-8333,,,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:28.881Z,,,
https://www.google.com/maps/place/Behavioral+health+center+-+dayton/data=!4m7!3m6!1s0x88408336897512c3:0x986390ce0a364cd1!8m2!3d39.7640269!4d-84.1802708!16s%2Fg%2F11svplfp97!19sChIJwxJ1iTaDQIgR0Uw2Cs6QY5g,Behavioral health center - dayton,4.0,4,Mental health service,"700 E 1st St, Dayton, OH 45402, United States","QR79+JV Dayton, Ohio, USA",https://www.childrensdayton.org/locations/behavioral-health-center-dayton,+1 937-641-3211,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=I8aUUulFOWpkZJdLPxlMOg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=110.60235&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:31.754Z,,,
https://www.google.com/maps/place/Gary+Balster+MD/data=!4m7!3m6!1s0x8840869aab6070dd:0x6b0dee7358d60e10!8m2!3d39.723463!4d-84.195934!16s%2Fg%2F1tdfjc4j!19sChIJ3XBgq5qGQIgREA7WWHPuDWs,Gary Balster MD,4.7,13,Psychiatrist,"2218 S Patterson Blvd, Dayton, OH 45409, United States","PRF3+9J Dayton, Ohio, USA",,+1 937-299-1918,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=X6rQOPQG0KPWeE59AmVF1Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=68.38254&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:34.333Z,,,
"https://www.google.com/maps/place/Leora+Detox,+Drug+%26+Alcohol+Rehab+In+Ohio,+Addiction+%26+Mental+Health+Treatment+in+Dayton,+Ohio/data=!4m7!3m6!1s0x88408521589d4a5d:0x3efce4da3c0b672b!8m2!3d39.7239625!4d-84.1534908!16s%2Fg%2F11ksbbwjx4!19sChIJXUqdWCGFQIgRK2cLPNrk_D4","Leora Detox, Drug & Alcohol Rehab In Ohio, Addiction & Mental Health Treatment in Dayton, Ohio",4.7,101,Addiction treatment center,"948 Patterson Rd, Dayton, OH 45419, United States","PRFW+HJ Dayton, Ohio, USA",https://www.leorabh.com/locations/ohio/addiction-treatment-center-dayton-ohio,+1 614-412-1789,"Open 24 hours

Updated by this business 1 week ago",https://lh3.googleusercontent.com/p/AF1QipOFicpirLBtdrSNM8-mlgOKvNdS2NGsAM6VYDP3=w408-h544-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:39.198Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Kindred+Hospital+Dayton+Behavioral+Health+Unit/data=!4m7!3m6!1s0x88408799ac05fcbf:0x330afb3fd158e079!8m2!3d39.7466043!4d-84.1979522!16s%2Fg%2F11xz3_tgdv!19sChIJv_wFrJmHQIgReeBY0T_7CjM,Kindred Hospital Dayton Behavioral Health Unit,,,Mental health clinic,"707 S Edwin C Moses Blvd Floor 3, Dayton, OH 45417, United States","PRW2+JR Dayton, Ohio, USA",https://www.kindredhospitals.com/locations/ohio/dayton/behavioral-health-unit,+1 937-234-2280,"Open 24 hours

Updated by this business 12 weeks ago",https://lh3.googleusercontent.com/p/AF1QipO878WjEwlVAmK1cKtuGxEK15WUYz-bXQlCnQ-m=w408-h270-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:43.939Z,,,
https://www.google.com/maps/place/Samaritan+Behavioral+Health+-+Substance+Use+Services/data=!4m7!3m6!1s0x884086b111e1c321:0x9e83240b2555581c!8m2!3d39.7466043!4d-84.1979522!16s%2Fg%2F1tf48v2x!19sChIJIcPhEbGGQIgRHFhVJQskg54,Samaritan Behavioral Health - Substance Use Services,2.3,32,Mental health clinic,"707 S Edwin C Moses Blvd, Dayton, OH 45417, United States","PRW2+JR Dayton, Ohio, USA",https://sbhihelp.org/substance-use-services?utm_source=gmb&utm_medium=website&utm_campaign=seo,+1 937-535-5115,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5p2h1D6kpO-Yy3jWBqVk_w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=238.94435&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:46.579Z,,,
https://www.google.com/maps/place/Riverscape+Counseling/data=!4m7!3m6!1s0x88408150876cb531:0xb89ce447bdc67241!8m2!3d39.7639262!4d-84.193538!16s%2Fg%2F11ckkxfpnt!19sChIJMbVsh1CBQIgRQXLGvUfknLg,Riverscape Counseling,3.7,86,Mental health service,"11 W Monument Ave Suite 100, Dayton, OH 45402, United States","QR74+HH Dayton, Ohio, USA",https://www.riverscapecounseling.com/,+1 937-319-4448,Open · Closes 9 pm,https://lh3.googleusercontent.com/p/AF1QipMlhmvhw65P--U_uDML56JrSuQsdhE2iBZKQqGL=w425-h240-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:51.473Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Woodman+Primary+Care/data=!4m7!3m6!1s0x884084a2f727e291:0x1496bf170d1d3423!8m2!3d39.7424308!4d-84.120593!16s%2Fg%2F11c563f0nj!19sChIJkeIn96KEQIgRIzQdDRe_lhQ,Woodman Primary Care,2.3,44,Medical clinic,"1320 Woodman Dr, Dayton, OH 45432, United States","PVRH+XQ Dayton, Ohio, USA",,+1 937-223-1781,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQGe5tby5KmBKHwJYCLpCwnF83L8Ii_c154s_EnTnaGC7cgTRWZka6kjNk8dAqzDh9UuAUTdSQF3m4HwchzzJIYw7IzuZIMm-PIru754JZ6wWYp9kZ3mjIEdsgUf4_81KySlKP=w408-h306-k-no,true,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,8 am–2 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:41:56.536Z,,,
https://www.google.com/maps/place/Eastway+Corporation/data=!4m7!3m6!1s0x884083f8eb1cecbb:0x5f73c79819b356!8m2!3d39.7548779!4d-84.1789766!16s%2Fg%2F1tj748lr!19sChIJu-wc6_iDQIgRVrMZmMdzXwA,Eastway Corporation,3.4,108,Mental health clinic,"600 Wayne Ave, Dayton, OH 45410, United States","QR3C+XC Dayton, Ohio, USA",http://www.eastway.org/,+1 937-496-2000,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxDrFt9e6aPSJ4J4c-d9jsHvmd2k0gh_BDYnLpjlRaKfF_WL--QiW3R9EHhSQfnHWgjqDHjNWUA9p0ayl2m7dvEkKhshTNkdFFx8w-7rliDdxprMgbR22BroEtyUE6f7F9PZdoi=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:42:01.702Z,,,
"https://www.google.com/maps/place/Dr.+Kenneth+D.+Glass,+MD/data=!4m7!3m6!1s0x884084a2f3fde4c5:0x4e42f9dc586944bd!8m2!3d39.7423526!4d-84.1206372!16s%2Fg%2F1tf36my0!19sChIJxeT986KEQIgRvURpWNz5Qk4","Dr. Kenneth D. Glass, MD",4.1,15,Psychiatrist,"1320 Woodman Dr, Dayton, OH 45432, United States","PVRH+WP Dayton, Ohio, USA",https://rymaps.com/business/dr-kenneth-d-glass-md-ycvk4k,+1 937-223-1781,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=HKQnkmRqYKzR-WA96rmquQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=227.21683&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:42:04.564Z,,,
https://www.google.com/maps/place/Premier+Outpatient+Behavioral+Health+-+Montgomery+County/data=!4m7!3m6!1s0x88408762d7fb7643:0x45ac9f7824193c6d!8m2!3d39.7480627!4d-84.1991028!16s%2Fg%2F11xdz3ytmj!19sChIJQ3b712KHQIgRbTwZJHifrEU,Premier Outpatient Behavioral Health - Montgomery County,5.0,1,Mental health clinic,"601 S Edwin C Moses Blvd Floor 4, Dayton, OH 45417, United States","PRX2+69 Dayton, Ohio, USA",https://www.premierhealth.com/premier-outpatient-behavioral-health-montgomery-county?utmsource=google&utmmedium=website&utmcampaign=kyruussoci,+1 937-734-8333,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOIPyCTijO3o3s-jfduZFnxF9UmGnXl8i43QVEa=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Dayton+Dayton+OH/@39.7592225,-84.1936144,14z",2025-12-16T00:42:09.073Z,,,
