placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
"https://www.google.com/maps/place/Earl+C.+Beeks+Jr.,+M.D./data=!4m7!3m6!1s0x87df34c831cd5fa3:0x69d234f325c50174!8m2!3d38.6532288!4d-90.3395001!16s%2Fg%2F1tjg_xv1!19sChIJo1_NMcg034cRdAHFJfM00mk","Earl C. Beeks Jr., M.D.",4.8,21,Pediatrician,"141 N Meramec Ave # 205, Clayton, MO 63105, United States","MM36+75 Clayton, Missouri, USA",,+1 314-449-1400,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=4zQRVtux57ZUj5YXH0g18w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=80.132065&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:21:46.586Z,,
"https://www.google.com/maps/place/Children%27s+Clinic,+Inc/data=!4m7!3m6!1s0x87d8cb34a17917ef:0x66e0d614c0a63774!8m2!3d38.6512574!4d-90.3515661!16s%2Fg%2F1tg6l2gy!19sChIJ7xd5oTTL2IcRdDemwBTW4GY","Children's Clinic, Inc",4.3,45,Pediatrician,"8888 Ladue Rd # 100, St. Louis, MO 63124, United States","MJ2X+G9 St. Louis, Missouri, USA",https://childrensclinic.wustl.edu/,+1 314-862-4050,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoJbuvGUp5ytSEga02zxfoL0pVediwvZp767AqZFx002o-EyPzJxmPO0w88bKeSthBzZu2gfH6gIBMS-B96bah3G9LcugJEtF-0POt2cXYIC-yXoa9F10Bx6XqIuLEtScsaPRFrzw=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8:30–11:30 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:21:51.598Z,,
https://www.google.com/maps/place/Ladue+Internal+Medicine+and+Pediatrics/data=!4m7!3m6!1s0x87df35d6d3b4ef5f:0x1d321ee34836a6a1!8m2!3d38.6539607!4d-90.3520636!16s%2Fg%2F11r3zzh4sv!19sChIJX--009Y134cRoaY2SOMeMh0,Ladue Internal Medicine and Pediatrics,5.0,1,Medical clinic,"8857 Ladue Rd Suite B, Clayton, MO 63124, United States","MJ3X+H5 Clayton, Missouri, USA",https://doctors.stlukes-stl.com/?Practices=450,+1 314-682-3626,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SDe4pq1KvmEMccIqMSx-eg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=70.043&pitch=0&thumbfov=100,true,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8 am–1 pm,Closed,Closed,8:30 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:21:56.299Z,,
https://www.google.com/maps/place/Mercy+Clinic+Pediatrics+-+Ladue/data=!4m7!3m6!1s0x87d8cb34b29fae9b:0xbd12dc2c0e6fee66!8m2!3d38.6525499!4d-90.3519447!16s%2Fg%2F11c54x3vl2!19sChIJm66fsjTL2IcRZu5vDizcEr0,Mercy Clinic Pediatrics - Ladue,3.0,23,Pediatrician,"8860 Ladue Rd Suite 100, St. Louis, MO 63124, United States","MJ3X+26 St. Louis, Missouri, USA",https://www.mercy.net/practice/mercy-clinic-pediatrics-ladue?utm_source=google&utm_medium=organic_search&utm_campaign=yext&utm_term=East&utm_content=website&y_source=1_MTI5OTU2NjItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-863-2444,Closed · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipOVCzDhVRTibv3gaLwusD-pTVL41U4VW8q3Vilj=w532-h240-k-no,true,8:30 am–5 pm,8:30 am–6:30 pm,8:30 am–5 pm,8:30 am–5 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:00.644Z,,
https://www.google.com/maps/place/Brentwood+Pediatrics+PC/data=!4m7!3m6!1s0x87d8cb19e318734d:0x31c4e43b10724c4a!8m2!3d38.6268464!4d-90.3458226!16s%2Fg%2F1td5gnvt!19sChIJTXMY4xnL2IcRSkxyEDvkxDE,Brentwood Pediatrics PC,4.7,265,Pediatrician,"1600 S Brentwood Blvd #100, Brentwood, MO 63144, United States","JMG3+PM Brentwood, Missouri, USA",https://brentwoodpediatrics.washu.edu/,+1 314-918-8827,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwertC09STrSTZd_ABILgl1EUiXXa3nDVkoj0ymqKyDuj8c405_FtcGIGTXojozf9ymZHpnZ5qDjBbVZmydBgvsNAR31j_hxgb7Nn0RLCADBqV457pflmMn4qMJh2nCRuRQHcrD9-=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:04.840Z,,
https://www.google.com/maps/place/Johnson+Joyce+D+MD/data=!4m7!3m6!1s0x87df3539f2907b55:0x3404353902d70d46!8m2!3d38.6642083!4d-90.3225191!16s%2Fg%2F1tnqhjvz!19sChIJVXuQ8jk134cRRg3XAjk1BDQ,Johnson Joyce D MD,4.6,31,Pediatrician,"965 Midland Blvd, St. Louis, MO 63130, United States","MM7G+MX St. Louis, Missouri, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/joyce-d-johnson-md,+1 314-781-5999,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=sBhA0MsmCwpCWHZlXU-7gw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.18628&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–12 pm,9 am–4 pm,9 am–4 pm,Closed,Closed,9 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:09.349Z,,
https://www.google.com/maps/place/Dale+Avenue+Pediatrics/data=!4m7!3m6!1s0x87d8cae95cbba461:0xcda5680bfdf85114!8m2!3d38.6273407!4d-90.3236207!16s%2Fg%2F11f_f4wdls!19sChIJYaS7XOnK2IcRFFH4_Qtopc0,Dale Avenue Pediatrics,4.1,31,Pediatrician,"7600 Dale Ave, Richmond Heights, MO 63117, United States","JMGG+WH Richmond Heights, Missouri, USA",http://daleavenuepediatrics.com/,+1 314-833-5437,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOy_9yQGuia2XKqISEMpYY8bvPgz5LoXjayyIeZ=w408-h346-k-no,false,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:13.618Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Forest+Park+Pediatrics,+P.C.,/data=!4m7!3m6!1s0x87d8b4d93a47f931:0xf577cb4ecb242494!8m2!3d38.637765!4d-90.258752!16s%2Fg%2F1tmpl123!19sChIJMflHOtm02IcRlCQky07Ld_U","Forest Park Pediatrics, P.C.,",3.7,50,Children's hospital,"4488 Forest Park Ave STE 230, St. Louis, MO 63108, United States","JPQR+4F St. Louis, Missouri, USA",https://forestparkpediatrics.wustl.edu/,+1 314-535-7855,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6rynioDh1UmWgR_y0d1r-A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=53.608025&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:18.215Z,,
"https://www.google.com/maps/place/Johnson+Pediatrics,+P.C./data=!4m7!3m6!1s0x87df3546f792dceb:0x52f87ae15e02c6f8!8m2!3d38.6657828!4d-90.3154394!16s%2Fg%2F1tdbrdxs!19sChIJ69yS90Y134cR-MYCXuF6-FI","Johnson Pediatrics, P.C.",4.0,29,Medical clinic,"6973 Olive Blvd, University City, MO 63130, United States","MM8M+8R University City, Missouri, USA",https://www.getcare.ssmhealth.com/find-a-doctor/doctor-details/denise-r-johnson-md,+1 314-862-7515,Closed · Opens 8:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jsg5aEGwbe-XBjDkIBmLxg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=35.79763&pitch=0&thumbfov=100,false,8:30 am–12 pm,8:30 am–12 pm,8:30 am–12 pm,8:30 am–12 pm,Closed,Closed,8:30 am–12 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:22.569Z,,
https://www.google.com/maps/place/SSM+Health+Medical+Group+-+Pediatrics/data=!4m7!3m6!1s0x87d8cbc1a8c8f4d3:0x1ed7b9cbbf7388a3!8m2!3d38.6326929!4d-90.3127635!16s%2Fg%2F11pvwlg2v0!19sChIJ0_TIqMHL2IcRo4hzv8u51x4,SSM Health Medical Group - Pediatrics,1.0,2,Pediatrician,"1035 Bellevue Ave #400a, St. Louis, MO 63117, United States","JMMP+3V St. Louis, Missouri, USA",https://www.getcare.ssmhealth.com/cardinal-glennon/location-details/pediatrics-richmond-heights?utm_id=sys-listings-1&linksource=sys_listing_links-gmb_listing&y_source=1_MzA3MTE5OTMtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 314-925-4700,Closes soon · 6 pm · Opens 8:30 am Wed,https://lh3.googleusercontent.com/p/AF1QipN-vFrCQHBD9TELgERLGsenIQaBmsci28PPDUi7=w425-h240-k-no,true,8:30 am–6 pm,8:30 am–4:20 pm,8:30 am–4:20 pm,8:30 am–4:20 pm,Closed,Closed,8:30 am–4:20 pm,"https://www.google.com/maps/search/pediatrician+in+Clayton+STL+MO/@38.6501348,-90.3368502,14z",2026-02-10T23:22:26.764Z,,
