placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/The+Nexus+Group/data=!4m7!3m6!1s0x8834f229f248cde5:0x1e43a23f98c309e9!8m2!3d40.4294846!4d-79.9242585!16s%2Fg%2F11b5yslsr4!19sChIJ5c1I8inyNIgR6QnDmD-iQx4,The Nexus Group,4.2,196,Psychiatrist,"5725 Forward Ave Suite 401, Pittsburgh, PA 15217, United States","C3HG+Q7 Pittsburgh, Pennsylvania, USA",https://www.thenexusgrouppc.com/?utm_source=GBP&utm_medium=GBP&utm_campaign=GBP_Forward&utm_id=GBP_Forward,+1 412-214-0042,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSye3w0nB9bvmSwATtNibzTP4PtjKmv4yG560oJkQgvX0eLMklCVpEpoAnIaXJavpXpBgX7am0Q7zWd0dUYDgx977fDx9uaZtYiTu0mjB5FNvD0k5J25nYgUZsfUiAvh6axY8zo=w408-h306-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:20.849Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Pittsburgh/data=!4m7!3m6!1s0x8834ed828d0c9369:0x70900efebbf9c459!8m2!3d40.4383194!4d-79.918484!16s%2Fg%2F11tp9z4jb9!19sChIJaZMMjYLtNIgRWcT5u_4OkHA,LifeStance Therapists & Psychiatrists Pittsburgh,5.0,4,Mental health clinic,"6315 Forbes Ave Unit L 119 B&C, Pittsburgh, PA 15217, United States","C3QJ+8J Pittsburgh, Pennsylvania, USA",https://lifestance.com/location/pittsburgh-pa-6315-forbes-avenue/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 412-641-7016,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipPWXlm_vLyiC5gpfNQRxvbyKDqH_AylvpazGOx9=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:26.634Z,
https://www.google.com/maps/place/Nature%27s+Flow+Psychiatry/data=!4m7!3m6!1s0x8834ed87bbf6ddc5:0x4c83edeab847f804!8m2!3d40.4384056!4d-79.9191258!16s%2Fg%2F11lp60bbbw!19sChIJxd32u4ftNIgRBPhHuOrtg0w,Nature's Flow Psychiatry,5.0,2,Mental health clinic,"6301 Forbes Ave, Pittsburgh, PA 15217, United States","C3QJ+98 Pittsburgh, Pennsylvania, USA",https://www.naturesflowpsych.com/,,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ExxfDz2AW40sQlGkaDFlA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.21273&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:31.394Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Pittsburgh/data=!4m7!3m6!1s0x8834f23ac43c90c5:0x5a62e5dc9dcd1fce!8m2!3d40.4509748!4d-79.9510383!16s%2Fg%2F1tplld3t!19sChIJxZA8xDryNIgRzh_NndzlYlo,LifeStance Therapists & Psychiatrists Pittsburgh,4.2,53,Mental health clinic,"230 N Craig St # B, Pittsburgh, PA 15213, United States","F22X+9H Pittsburgh, Pennsylvania, USA",https://lifestance.com/location/pittsburgh-pa-230-north-craig-street/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 412-621-3777,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipMBZRRmnkD9CoI_XysKcTprqAFE9Mh5y2ffe-F9=w427-h240-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:36.370Z,
https://www.google.com/maps/place/UPMC+Western+Psychiatric+Hospital/data=!4m7!3m6!1s0x8834f22bca071051:0xb036f0139c692c10!8m2!3d40.4434742!4d-79.9599752!16s%2Fg%2F1tdgkxwn!19sChIJURAHyivyNIgRECxpnBPwNrA,UPMC Western Psychiatric Hospital,2.0,272,Psychiatric hospital,"3811 O'Hara St, Pittsburgh, PA 15213, United States","C2VR+92 Pittsburgh, Pennsylvania, USA",https://www.upmc.com/locations/hospitals/western-psychiatric?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=hospital-swpa-upmc-western-psychiatric-hospital,+1 412-624-1000,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwdSA2PKPx9gD2dVETg8v0j_xuc4ugDjgtZld6ZX7R8MnuiVWPIWKR3rH1-g9BK4cRCiyWqJLmCgM7ZO-wqt4P_gXKK1bp1d_sTNMRYncOZQOhuxuSLURppV3gO0g_jc1OsdVI=w408-h306-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:41.767Z,
https://www.google.com/maps/place/Peoples+Oakland/data=!4m7!3m6!1s0x8834f1869aab3e09:0x779a10d28eb476ee!8m2!3d40.4360836!4d-79.9563672!16s%2Fg%2F1tfhh1l3!19sChIJCT6rmobxNIgR7na0jtIQmnc,Peoples Oakland,4.6,37,Mental health clinic,"3433 Bates St #2, Pittsburgh, PA 15213, United States","C2PV+CF Pittsburgh, Pennsylvania, USA",https://www.peoplesoakland.org/,+1 412-683-7140,Closed · Opens 8:30 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKA5NswHfXNRkj8B_RDi62cvjUIx2trQI4A7Ym0gzg9Hlkjf5Vo0INw8itxETmUJcHS0PCKo7uN8DQwy4InHkxHmXv0ZEsFFojM1ZC_m6W-MdHbvgrQP3JoylVX2qj6OVVcm8qnw=w408-h544-k-no,false,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,8:30 am–4 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:47.485Z,
https://www.google.com/maps/place/Community+Psychiatric+Centers/data=!4m7!3m6!1s0x8834f271567191b7:0x7e36cd0f314b0a94!8m2!3d40.4378749!4d-79.8804062!16s%2Fg%2F1hc1k1bj3!19sChIJt5FxVnHyNIgRlApLMQ_NNn4,Community Psychiatric Centers,1.7,6,Psychiatric hospital,"900 Rebecca Ave, Pittsburgh, PA 15221, United States","C4Q9+4R Pittsburgh, Pennsylvania, USA",http://cpcwecare.com/,+1 412-241-5437,Closed · Opens 8 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=r1gcg302fRToUkidoSwqZw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.04358&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:52.428Z,
https://www.google.com/maps/place/Behavioral+Health+Walk-In+Clinic+at+UPMC+Children%27s+Hospital+of+Pittsburgh/data=!4m7!3m6!1s0x8834f30eae29e5f9:0x4ab990f8b5786fd8!8m2!3d40.4675656!4d-79.9531074!16s%2Fg%2F11l59xhdr0!19sChIJ-eUprg7zNIgR2G94tfiQuUo,Behavioral Health Walk-In Clinic at UPMC Children's Hospital of Pittsburgh,5.0,1,Mental health clinic,"4401 Penn Ave Floor 3, Pittsburgh, PA 15224, United States","F29W+2Q Pittsburgh, Pennsylvania, USA",https://www.chp.edu/our-services/behavioral-health/walk-in?utm_source=google&utm_medium=organic&utm_campaign=business-profile&utm_content=behavioral-health-swpa-behavioral-health-walk-in-clinic-at-upmc-childrens-hospital-of-pittsburgh,+1 412-864-8136,Closed · Opens 5 pm Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lNMeFXqpw69VZresHjjrdg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=282.36536&pitch=0&thumbfov=100,true,5–9 pm,5–9 pm,5–9 pm,5–9 pm,5–9 pm,12–4 pm,12–4 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:00:57.785Z,
https://www.google.com/maps/place/Cornerstone+Mental+Health+Solutions/data=!4m7!3m6!1s0x8834ed7f4f2fbb8d:0xa1727496c884cb29!8m2!3d40.4382008!4d-79.9184509!16s%2Fg%2F11txt3gqm6!19sChIJjbsvT3_tNIgRKcuEyJZ0cqE,Cornerstone Mental Health Solutions,5.0,2,Psychologist,"6315 Forbes Ave, Pittsburgh, PA 15217, United States","C3QJ+7J Pittsburgh, Pennsylvania, USA",https://cornerstone-mentalhealth.com/,+1 412-218-0474,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8GL8BOZcB-ZSCx2RQMThkw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=351.30643&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:01:02.636Z,
https://www.google.com/maps/place/Squirrel+Hill+Health+Center/data=!4m7!3m6!1s0x8834f1df402c50d7:0xf6a8f9e6899d953f!8m2!3d40.4167556!4d-79.9253997!16s%2Fg%2F11f8mmrr9r!19sChIJ11AsQN_xNIgRP5Wdieb5qPY,Squirrel Hill Health Center,3.0,109,Medical Center,"4516 Browns Hill Rd, Pittsburgh, PA 15217, United States","C38F+PR Pittsburgh, Pennsylvania, USA",http://www.squirrelhillhealthcenter.org/,+1 412-422-7442,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VF7pogDgFoetdzLVcwUccg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=44.237522&pitch=0&thumbfov=100,false,9 am–4:30 pm,9 am–8:30 pm,9 am–4:30 pm,9 am–8:30 pm,8 am–3:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Squirrel+Hill+Pittsburgh+PA/@40.4365589,-79.9245311,14z",2025-12-16T04:01:07.787Z,
