placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,isBlackOwned
https://www.google.com/maps/place/ABC+Pediatrics/data=!4m7!3m6!1s0x866f95c09cfb5017:0x9dbbd5ccc31d9ba0!8m2!3d25.9205306!4d-97.4630121!16s%2Fg%2F1tt1hndg!19sChIJF1D7nMCVb4YRoJsdw8zVu50,ABC Pediatrics,4.4,148,Pediatrician,"3675 Boca Chica Blvd, Brownsville, TX 78521, United States","WGCP+6Q Brownsville, Texas, USA",http://www.drtrakruabc.com/,+1 956-542-2273,Open · Closes 7 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer8xjTFoW7Wj7VBBJVkBzCTJ0J7iy4GnClIr7BLIL2vgKOZXGY62tF5doW3lkPhX8ez5HiAARMq4XhUcoYcDihvgGtbFAIRN2EbafAfZDAvRiDE367bCYRg6Lr5rCo1lTgyGPE=w408-h272-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–12:30 pm,3–7 pm,8 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:04.091Z,,
"https://www.google.com/maps/place/Healthy+Tots+of+Brownsville+%28Maria+Mariano,+MD%29/data=!4m7!3m6!1s0x866f95a49fa55555:0xbcb67a2b14a2bacd!8m2!3d25.9067227!4d-97.4653531!16s%2Fg%2F11f5hy2n3c!19sChIJVVWln6SVb4YRzbqiFCt6trw","Healthy Tots of Brownsville (Maria Mariano, MD)",5.0,88,Pediatrician,"2804 Southmost Rd, Brownsville, TX 78521, United States","WG4M+MV Brownsville, Texas, USA",http://www.healthy-tots.com/,+1 956-525-7576,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOs0WHCj2-yrnhaLHsqgfB2CVHQFsxUsfy8CEvY=w408-h306-k-no,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–5 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:10.075Z,,
https://www.google.com/maps/place/Brownsville+Adult+and+Pediatric+Clinic/data=!4m7!3m6!1s0x866f959dd4ce9a01:0x428493f94b8cea90!8m2!3d25.9038027!4d-97.4573681!16s%2Fg%2F11f24zmzcs!19sChIJAZrO1J2Vb4YRkOqMS_mThEI,Brownsville Adult and Pediatric Clinic,4.9,152,Medical clinic,"3243 Southmost Rd, Brownsville, TX 78521, United States","WG3V+G3 Brownsville, Texas, USA",,+1 956-545-0818,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqVHDYS7Daf-mXT3L0zZEFVLujKWYy80fV07OKSsxzxIZYqvkMa32cRrjxABXsQltApzhuBrN12_x9IlR0NFNCOeksNoseTWwRKXC4CQhRPmss2e2nf_-iCpzMQHYGJU4ZGVIzq=w426-h240-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:14.844Z,,
https://www.google.com/maps/place/Cute+Pediatrics+-+Brownsville/data=!4m7!3m6!1s0x866f9708ae7c29d9:0xaab0fada11de52ad!8m2!3d25.9519915!4d-97.4881313!16s%2Fg%2F11w8dq74ww!19sChIJ2Sl8rgiXb4YRrVLeEdr6sKo,Cute Pediatrics - Brownsville,4.7,123,Pediatric clinic,"18 Paseo Plaza, Brownsville, TX 78521, United States","XG26+QP Brownsville, Texas, USA",https://www.cutepediatrics.com/,+1 956-982-1561,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepwLI3ZK-GUjGjPWcs05eBS00wLBWCqR9lvb73TUcREicFsapIW4m6-YAap1u8AVHxsJWbGBp49y6O30r0U8UFrp1zBv_a7Fia1a47w8-f1PLyoZy-NDa46g1Aq2DbkL1VZECA=w408-h544-k-no,true,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–6 pm,10 am–2 pm,3–7 pm,10 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:19.565Z,,
https://www.google.com/maps/place/David+Lecusay+Pa/data=!4m7!3m6!1s0x866f9412e8f3242f:0x5d7b00da8b82787c!8m2!3d25.9192694!4d-97.5108865!16s%2Fg%2F1tzlzd58!19sChIJLyTz6BKUb4YRfHiCi9oAe10,David Lecusay Pa,4.4,73,Pediatrician,"864 Central Blvd, Brownsville, TX 78520, United States","WF9Q+PJ Brownsville, Texas, USA",,+1 956-544-6900,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerqufhEM_RT7150RxJ20aevDfmOyou2Da-mSjoGl2kKU3p5EDamvgUctxLUJ2omIk2WS79WEdF2WoAxn_x2dW9HUfY34mhmvq4SQ4sZxFBylWz13GfkbrDeJdm-S3q28TXGMRF64A=w408-h306-k-no,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:24.376Z,,
https://www.google.com/maps/place/M+%26+M+Pediatrics/data=!4m7!3m6!1s0x866f95b10f9dbaa9:0x6f746d825de815af!8m2!3d25.9113283!4d-97.4736716!16s%2Fg%2F1td13q3h!19sChIJqbqdD7GVb4YRrxXoXYJtdG8,M & M Pediatrics,3.2,83,Pediatrician,"3354 International Blvd, Brownsville, TX 78521, United States","WG6G+GG Brownsville, Texas, USA",,+1 956-548-6666,Open · Closes 8 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwermhOd2qZ0N1U6AMPrW-dTzn75rYv5iJkbP85hTWzoLJS2DTfTRDYph6wDOgqZqQVa72oGlfnI4-blh_RbhP6umWayv1wH-G9UBrcbUaE4oxXH-ht9uv7M-YOeq_RgKOZEZpR5H=w408-h725-k-no,false,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–5 pm,8 am–12 pm,8 am–12 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:29.047Z,,
https://www.google.com/maps/place/Morales+Luis+MD/data=!4m7!3m6!1s0x866f957e74f8cca7:0xd82dd61c01feab2a!8m2!3d25.8917485!4d-97.4397159!16s%2Fg%2F1wk4dh62!19sChIJp8z4dH6Vb4YRKqv-ARzWLdg,Morales Luis MD,4.8,32,Pediatrician,"5235 Southmost Rd # B, Brownsville, TX 78521, United States","VHR6+M4 Brownsville, Texas, USA",https://rymaps.xyz/business/morales-luis-md-baykli,+1 956-504-6227,Open · Closes 6:30 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweobtQHX65lxpqcaKHUX0B5Vq1MZhFZ1bsONY3KcXhLWuYbpXFPRgegXIejS57uiEI2uuAucCTG-dR7DQxK0wVcsGiiZyREa9X65LyCCNIsDdJWMIV1cMNtU0R0PHgVDLUYSq5pv=w408-h725-k-no,true,"9 am–1 pm, 3:45–6:30 pm","9 am–1 pm, 3:45–6:30 pm","9 am–1 pm, 3:45–6:30 pm","9 am–1 pm, 3:45–6:30 pm",Closed,Closed,"9 am–1 pm, 3:45–7 pm","https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:34.015Z,,
"https://www.google.com/maps/place/Dr.+Asim+Zamir,+MD/data=!4m7!3m6!1s0x866f95c75ce10e2b:0xe04b66372da256e9!8m2!3d25.9188846!4d-97.4674359!16s%2Fg%2F1tffk66g!19sChIJKw7hXMeVb4YR6VaiLTdmS-A","Dr. Asim Zamir, MD",3.6,99,Pediatrician,"4430 E 14th St A, Brownsville, TX 78521, United States","WG9M+H2 Brownsville, Texas, USA",http://www.facebook.com/Brownsville-children%E2%80%99s-clinic-P.A.-dr-as%20I%E2%80%99m-Samir-194187257346150/,+1 956-544-5557,Open · Closes 7 pm,https://lh3.googleusercontent.com/p/AF1QipM0PJlVcND-EejRMDIPigo0ofrEFb90hs7tLGNw=w411-h240-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–1 pm,4–8 pm,9 am–7 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:38.759Z,,
"https://www.google.com/maps/place/Dr.+Vahid+Mirafzali,+MD/data=!4m7!3m6!1s0x866fbe07a29c6c57:0x74357694cd832a44!8m2!3d25.9439778!4d-97.4294072!16s%2Fg%2F1vc_qsyy!19sChIJV2ycoge-b4YRRCqDzZR2NXQ","Dr. Vahid Mirafzali, MD",4.1,27,Pediatrician,"5850 Ruben M Torres Blvd, Brownsville, TX 78526, United States","WHVC+H6 Brownsville, Texas, USA",,+1 956-831-0880,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wDINkBQ5z8Z1aPVN6ARblA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=309.64798&pitch=0&thumbfov=100,false,9 am–7 pm,9 am–8 pm,9 am–8 pm,9 am–8 pm,9 am–1 pm,4–8 pm,9 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:43.510Z,,
https://www.google.com/maps/place/Mindful+Pediatrics/data=!4m7!3m6!1s0x866f943691155555:0x47535d9867cad89e!8m2!3d25.908976!4d-97.5075102!16s%2Fg%2F11rjqvn07s!19sChIJVVUVkTaUb4YRntjKZ5hdU0c,Mindful Pediatrics,4.4,18,Doctor,"415 Palm Blvd, Brownsville, TX 78520, United States","WF5R+HX Brownsville, Texas, USA",https://www.mindfulpeds.com/,+1 956-545-1327,Open · Closes 7 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6vUEaAozs_LPuTM6OQFOIg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=91.755165&pitch=0&thumbfov=100,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,9 am–12 pm,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Brownsville+TX/@25.9017472,-97.4974838,14z",2026-02-10T22:52:48.276Z,LGBTQ+ friendly,
