placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info
https://www.google.com/maps/place/Aschinberg+Pediatrics/data=!4m7!3m6!1s0x880e61961669f805:0xaf862743d095498b!8m2!3d41.5254616!4d-88.1428692!16s%2Fg%2F1tdh90pw!19sChIJBfhpFpZhDogRi0mV0EMnhq8,Aschinberg Pediatrics,3.9,91,Pediatrician,"114 Barney Dr, Joliet, IL 60435, United States","GVG4+5V Joliet, Illinois, USA",http://aschinbergpediatrics.com/,+1 815-729-0521,Closes soon · 6 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=VDHl6dOLTPQJu97rOP_-kw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=137.58083&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6:30 pm,9 am–6:30 pm,9 am–4:30 pm,9 am–12 pm,Closed,9 am–6:30 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:21.366Z,
https://www.google.com/maps/place/Saint+Joseph+Medical+Center+-+Pediatrics+Joliet/data=!4m7!3m6!1s0x880e61caa64c16a9:0x11b1a60675a0f0d0!8m2!3d41.5275354!4d-88.1359253!16s%2Fg%2F11h7cl1lwl!19sChIJqRZMpsphDogR0PCgdQamsRE,Saint Joseph Medical Center - Pediatrics Joliet,5.0,30,Pediatrician,"301 Madison St #210, Joliet, IL 60435, United States","GVH7+2J Joliet, Illinois, USA",https://saintjosephmedicalcenter.com/,+1 815-725-0007,Closed · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9I7_dPyZAyFONXxW7Vyfhw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=307.9723&pitch=0&thumbfov=100,true,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–4:30 pm,7:30 am–3 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:27.475Z,
"https://www.google.com/maps/place/Matheena+Akhtar,+MD/data=!4m7!3m6!1s0x880e61a1a03ac521:0x796563513238ef78!8m2!3d41.5287301!4d-88.1325703!16s%2Fg%2F1tglnh6l!19sChIJIcU6oKFhDogReO84MlFjZXk","Matheena Akhtar, MD",4.9,37,Pediatrician,"2100 Glenwood Ave, Joliet, IL 60435, United States","GVH8+FX Joliet, Illinois, USA",https://www.dulyhealthandcare.com/physicians/matheena-akhtar-md?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 815-514-2040,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipMByA3CrlX5n809-aPBJq7KxJKQm1ppge3eD4v1=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:32.287Z,LGBTQ+ friendly
https://www.google.com/maps/place/Dr+Jaber+Pediatrics/data=!4m7!3m6!1s0x880e61016eef3093:0x4b1def7af2dee9ab!8m2!3d41.5423377!4d-88.1250883!16s%2Fg%2F1tx1tsgv!19sChIJkzDvbgFhDogRq-ne8nrvHUs,Dr Jaber Pediatrics,4.5,56,Pediatrician,"1106 N Larkin Ave, Joliet, IL 60435, United States","GVRF+WX Joliet, Illinois, USA",https://doctors.silvercross.org/provider/nabil-jaber/2120713,+1 815-725-6226,Closed · Opens 9:30 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerm9DHBqXnRXhiVLiCpa9eXaxNhH8E7Lk1NUl8uGgjSJZ5lGrYgfwT9ol91lZ83rARdlPxQBz87ijgBjY0kSYT61HGUX3D0F2aoNS4KpfDNQOUprq9gQDXl_Xr2vOYmHI6bPg5M=w408-h306-k-no,true,"9:30 am–12 pm, 1–5 pm",9:30 am–12 pm,"9:30 am–12 pm, 1–5 pm",9:30 am–12 pm,9:30 am–12 pm,Closed,"9:30 am–12 pm, 1–5 pm","https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:37.103Z,
"https://www.google.com/maps/place/Ayezah+Mir,+MD/data=!4m7!3m6!1s0x880e61160f135501:0xd1dc7ce05f4f345c!8m2!3d41.5287301!4d-88.1325703!16s%2Fg%2F11l5qq_9ls!19sChIJAVUTDxZhDogRXDRPX-B83NE","Ayezah Mir, MD",4.9,26,Pediatrician,"2100 Glenwood Ave, Joliet, IL 60435, United States","GVH8+FX Joliet, Illinois, USA",https://www.dulyhealthandcare.com/physicians/ayezah-mir-md?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 630-469-9200,Open · Closes 8 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Jhd0Jv5TadIdCweJerCDSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=270.52875&pitch=0&thumbfov=100,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:41.716Z,
"https://www.google.com/maps/place/Douglas+Bierma,+MD/data=!4m7!3m6!1s0x880e61a10a400001:0xcf6ec5168a7d6f2c!8m2!3d41.5287301!4d-88.1325703!16s%2Fg%2F11sd2xts0l!19sChIJAQBACqFhDogRLG99ihbFbs8","Douglas Bierma, MD",4.9,57,Pediatrician,"2100 Glenwood Ave, Joliet, IL 60435, United States",,https://www.dulyhealthandcare.com/physicians/douglas-bierma-md?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 630-469-9200,Open · Closes 8 pm,https://lh3.googleusercontent.com/p/AF1QipPOKpaGRYfb2YPEqVOMwaTQNVzTQgQy-ggjX_yU=w426-h240-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–4 pm,8 am–4 pm,8 am–8 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:46.681Z,
https://www.google.com/maps/place/Joliet+Pediatric+and+Family/data=!4m7!3m6!1s0x880e610657c9418d:0xbf80fa024cde547e!8m2!3d41.5385155!4d-88.125813!16s%2Fg%2F1s04b5nhg!19sChIJjUHJVwZhDogRflTeTAL6gL8,Joliet Pediatric and Family,2.8,56,Medical clinic,"831 N Larkin Ave, Joliet, IL 60435, United States","GVQF+CM Joliet, Illinois, USA",http://www.jolietpediatrics.com/,+1 815-741-8888,Closed · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GimpC-pEsxKyCMhRN9D8kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=259.25195&pitch=0&thumbfov=100,true,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–5:30 pm,9 am–1 pm,Closed,9 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:51.657Z,
https://www.google.com/maps/place/City+Center+Healthcare/data=!4m7!3m6!1s0x880e66c929b62397:0xc4b726adf6f29eb5!8m2!3d41.5300308!4d-88.0827587!16s%2Fg%2F1tdq1qm3!19sChIJlyO2KclmDogRtZ7y9q0mt8Q,City Center Healthcare,3.9,21,Pediatrician,"300 N Ottawa St, Joliet, IL 60432, United States","GWJ8+2V Joliet, Illinois, USA",,+1 815-726-0311,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=f6565rfGU4QDVxhn0w3UIw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=64.29847&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:54.474Z,
https://www.google.com/maps/place/Sher+Ahsan+K+Niazi+M.D./data=!4m7!3m6!1s0x880e610657c9418d:0xadfc6ba96b216a07!8m2!3d41.5385233!4d-88.1259286!16s%2Fg%2F11btrr5l7g!19sChIJjUHJVwZhDogRB2oha6lr_K0,Sher Ahsan K Niazi M.D.,3.6,26,Pediatrician,"831 N Larkin Ave, Joliet, IL 60435, United States","GVQF+CJ Joliet, Illinois, USA",https://doctors.silvercross.org/provider/sher-ahsan-k-niazi/2120452,+1 815-741-8888,Closes soon · 6 pm · Opens 9 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GimpC-pEsxKyCMhRN9D8kg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.4537&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–12:30 pm,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:47:59.211Z,
"https://www.google.com/maps/place/Diane+Chien,+MD/data=!4m7!3m6!1s0x880a5976e4ffffff:0xfd5d0e33c3ed8ca1!8m2!3d41.5287678!4d-88.132681!16s%2Fg%2F11sh2bhqdy!19sChIJ____5HZZCogRoYztwzMOXf0","Diane Chien, MD",5.0,49,Pediatrician,"2100 Glenwood Ave, Joliet, IL 60435, United States","GVH8+GW Joliet, Illinois, USA",https://www.dulyhealthandcare.com/physicians/diane-chien-md?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 815-514-2040,,https://lh3.googleusercontent.com/p/AF1QipOQ_lVGQ0HR9FyYWMd1H3KXvEw872mOj1vEW9pd=w426-h240-k-no,true,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Joliet+IL+IL/@41.5249512,-88.0829698,14z",2026-02-10T23:48:01.989Z,
