placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes,error
https://www.google.com/maps/place/Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c67544eb7fbe9:0x7d4017001c3af8cf!8m2!3d39.1634207!4d-86.5566727!16s%2Fg%2F1ttyxgxv!19sChIJ6fu3TlRnbIgRz_g6HAAXQH0,Riley Pediatric Primary Care - Bloomington,3.6,114,Pediatrician,"350 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+98 Bloomington, Indiana, USA",https://www.rileychildrens.org/practice-location/riley-pediatric-primary-care-350-s-landmark-ave-bloomington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDE5NTUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-332-9874,"Closes soon · 5 pm · Opens 8 am Wed

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipOBfhpXQB4cdUEG1wGuEY_IIsCi7ONoWDneMLom=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,12–4 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:53:48.060Z,,,
https://www.google.com/maps/place/Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c650708a07e7b:0xcd74f1cad140e2e8!8m2!3d39.1599132!4d-86.4902359!16s%2Fg%2F1tf8tvmx!19sChIJe36gCAdlbIgR6OJA0crxdM0,Riley Pediatric Primary Care - Bloomington,4.0,37,Pediatrician,"651 S Clarizz Blvd, Bloomington, IN 47401, United States","5G55+XW Bloomington, Indiana, USA",https://www.rileychildrens.org/practice-location/riley-pediatric-primary-care-651-s-clarizz-blvd-bloomington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDE5NTctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-333-2304,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipN1Py2ublHWvwEDXEwxdm6ctncr8fleeUYqXtgP=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:53:54.216Z,,,
https://www.google.com/maps/place/Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c61264683a95f:0x19803ad32b7d5ef8!8m2!3d39.207482!4d-86.5784899!16s%2Fg%2F11fkdwkmbs!19sChIJX6mDRiZhbIgR-F59K9M6gBk,Riley Pediatric Primary Care - Bloomington,4.3,11,Medical clinic,"4935 W Arlington Rd Suite D, Bloomington, IN 47404, United States","6C4C+XJ Bloomington, Indiana, USA",https://www.rileychildrens.org/practice-location/riley-pediatric-primary-care-4935-w-arlington-rd-bloomington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDE5NDctNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-353-3800,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOo5vTYrTxAeq9t3sxwyyqJelQhqFANnaPQCNhR=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:53:59.145Z,,,
"https://www.google.com/maps/place/Jeremy+W.+Mescher,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c67becf09de39:0xec7830523a32ee4e!8m2!3d39.1634207!4d-86.5566727!16s%2Fg%2F11h0mg8p8g!19sChIJOd4Jz75nbIgRTu4yOlIweOw","Jeremy W. Mescher, MD - Riley Pediatric Primary Care - Bloomington",4.9,13,Pediatrician,"350 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+98 Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/jeremy-w-mescher?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDEwMjgtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-335-2434,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPFdf0i0os2MmzOkfg46Ypwx_thAQgIauTyhK1u=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,12–4 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:04.052Z,,,
"https://www.google.com/maps/place/Heather+M.+Franklin,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c653ca279b8b3:0xa4f3147f891511ac!8m2!3d39.1599132!4d-86.4902359!16s%2Fg%2F11fkdwcqkn!19sChIJs7h5ojxlbIgRrBEViX8U86Q","Heather M. Franklin, MD - Riley Pediatric Primary Care - Bloomington",4.7,14,Pediatrician,"651 S Clarizz Blvd, Bloomington, IN 47401, United States","5G55+XW Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/heather-m-franklin?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDEwNzUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-333-2304,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOMp6zHV9V-BpIDTDZVLCr0exoEkw-AoOJfaxtN=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:08.869Z,,,
"https://www.google.com/maps/place/Margaret+Dyer,+NP+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c672d1ede7197:0x925a8c0d5c72c62a!8m2!3d39.1634216!4d-86.5566727!16s%2Fg%2F11vbzsrm6z!19sChIJl3HeHi1nbIgRKsZyXA2MWpI","Margaret Dyer, NP - Riley Pediatric Primary Care - Bloomington",5.0,1,Pediatrician,"350 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+98 Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/margaret-m-dyer?utm_source=Google&utm_medium=Yext&y_source=1_MTAxNjg0MTU4MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 812-332-9874,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPhzqCi5Ol81XPx_ndl0djh2uz71OnlisjipoqJ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,12–4 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:13.814Z,,,
"https://www.google.com/maps/place/Crista+L.+Virtue,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c67aab83b83af:0x6c1c5d2a8e886219!8m2!3d39.1634207!4d-86.5566727!16s%2Fg%2F11h64kbg3v!19sChIJr4M7uKpnbIgRGWKIjipdHGw","Crista L. Virtue, MD - Riley Pediatric Primary Care - Bloomington",5.0,10,Pediatrician,"350 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+98 Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/crista-l-virtue?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDEwMjQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-335-2434,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipM1dyNk9LSCWAlkR3EG7F4AQ1V5RYoPYGnTRPhN=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,12–4 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:18.710Z,,,
"https://www.google.com/maps/place/Bryce+C.+McKee,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c675e3c9e25bf:0x55c5ad8cb00656fa!8m2!3d39.1634207!4d-86.5566727!16s%2Fg%2F11fp1fmm8l!19sChIJvyWePF5nbIgR-lYGsIytxVU","Bryce C. McKee, MD - Riley Pediatric Primary Care - Bloomington",5.0,5,Pediatrician,"350 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+98 Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/bryce-c-mckee?utm_source=Google&utm_medium=Yext&y_source=1_MTQ2NDU1MjUtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-332-9874,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOTPdVbm2lSe-bmQ4cN2QaVroSLqNrAo8REoKHy=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,12–4 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:23.392Z,,,
"https://www.google.com/maps/place/Jennifer+N.+Lennington,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c65ac16d87915:0x6e78ce93868553!8m2!3d39.1599504!4d-86.4902559!16s%2Fg%2F11h0mg821n!19sChIJFXnYFqxlbIgRU4WGk854bgA","Jennifer N. Lennington, MD - Riley Pediatric Primary Care - Bloomington",5.0,6,Pediatrician,"651 S Clarizz Blvd, Bloomington, IN 47401, United States","5G55+XV Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/jennifer-n-lennington?utm_source=Google&utm_medium=Yext&y_source=1_MTE5NDEwNzQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 812-333-2304,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipORUoeUKAROyvWvuxt6S5UfwagoApQq5d1xIh8k=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:28.048Z,,,
"https://www.google.com/maps/place/Nadine+T.+Al+Homsi,+MD+-+Riley+Pediatric+Primary+Care+-+Bloomington/data=!4m7!3m6!1s0x886c6738fcab9c51:0xa7c6a0d04bbdb2d3!8m2!3d39.1634216!4d-86.5566727!16s%2Fg%2F11vm9p4c4_!19sChIJUZyr_DhnbIgR07K9S9Cgxqc","Nadine T. Al Homsi, MD - Riley Pediatric Primary Care - Bloomington",4.4,7,Pediatrician,"350 S Landmark Ave, Bloomington, IN 47403, United States","5C7V+98 Bloomington, Indiana, USA",https://www.rileychildrens.org/find-a-doctor/physician/nadine-t-al-homsi?utm_source=Google&utm_medium=Yext&y_source=1_MTAyNTc5MDkyOC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,+1 812-332-9874,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPPY2yPV6ytl-Mq0segTre9u9Q7M1GhpphKvxbS=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–4 pm,12–4 pm,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Plainfield+Bloomington+IN/@39.169574,-86.5385549,14z",2026-02-10T21:54:32.880Z,,,
