placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,error,attributes
https://www.google.com/maps/place/My+VeinCare/data=!4m7!3m6!1s0x884f2b6cf1370e27:0xd0753d98fc298a4!8m2!3d38.3303128!4d-81.5976711!16s%2Fg%2F1v7tm1yy!19sChIJJw438WwrT4gRpJjCj9lTBw0,My VeinCare,3.7,3,Medical clinic,"3508 Staunton Ave, Charleston, WV 25304, United States","8CJ2+4W Charleston, West Virginia, USA",https://myveincarewv.com/,+1 304-926-1001,Open · Closes 6:30 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0S_P8L0wvf6qs5B33xOGRA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=337.65466&pitch=0&thumbfov=100,true,8 am–6:30 pm,8 am–6:30 pm,8 am–4:30 pm,8 am–1 pm,Closed,Closed,8 am–1 pm,"https://www.google.com/maps/search/vein+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-12-16T22:07:47.032Z,,,
https://www.google.com/maps/place/CAMC+Vascular+Center+of+Excellence/data=!4m7!3m6!1s0x884f2b602a939753:0x36ab3aef1e66b8f6!8m2!3d38.3297246!4d-81.6016273!16s%2Fg%2F1tf6hbbn!19sChIJU5eTKmArT4gR9rhmHu86qzY,CAMC Vascular Center of Excellence,4.7,18,Surgical center,"3200 MacCorkle Ave SE, Charleston, WV 25304, United States","89HX+V8 Charleston, West Virginia, USA",http://camc.org/vascularcenter,+1 304-388-5432,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSziJKnMyuPgq5rXGBUQPm5MymeN2wyb5XGuqj58T3ULdPlPpye4CwF7GwgcBJPkpdfUX3fJliaW_FnTNFZq3Gr_qX9IwABKf068vnIwv7fQqMBzj0AWcwOwbd4Ol-sw8NYyCrHJ-A=w408-h544-k-no,true,8 am–4 pm,8 am–4 pm,8 am–4 pm,8 am–4 pm,Closed,Closed,8 am–4 pm,"https://www.google.com/maps/search/vein+clinics+in+Charleston+WV/@38.3498195,-81.6326234,14z",2025-12-16T22:07:52.463Z,,,
https://www.google.com/maps/place/USA+Vein+Clinics/data=!4m7!3m6!1s0x88357b15e403c3cd:0xb22e08c36531e59c!8m2!3d39.651676!4d-79.9426965!16s%2Fg%2F11f3zqvm3h!19sChIJzcMD5BV7NYgRnOUxZcMILrI,USA Vein Clinics,2.8,9,Medical clinic,"1010 Suncrest Towne Centre Drive, Morgantown, WV 26505, United States","M324+MW Morgantown, West Virginia, USA",https://www.usaveinclinics.com/company/locations/west-virginia/office/morgantown/,+1 304-381-3432,Temporarily closed,https://lh3.googleusercontent.com/p/AF1QipNtznsJgC3KgM_FtdsQKI19q8JqBIFDskfsjG0A=w408-h272-k-no,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Morgantown+WV/@39.6304078,-79.954468,14z",2025-12-16T22:08:05.966Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Mon+Health+Vein+Center/data=!4m7!3m6!1s0x88357b00930241b9:0x7d369656516db4b1!8m2!3d39.6572811!4d-79.94948!16s%2Fg%2F11bbrhdlw7!19sChIJuUECkwB7NYgRsbRtUVaWNn0,Mon Health Vein Center,,,Surgical center,"3000 Mon Health Medical Park Dr Suite 3201, Morgantown, WV 26505, United States","M342+W6 Morgantown, West Virginia, USA",https://www.monhealth.com/main/vein-center,+1 304-598-3449,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=AHzvop1TM4ONy6iERtfvlw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=83.06091&pitch=0&thumbfov=100,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Morgantown+WV/@39.6304078,-79.954468,14z",2025-12-16T22:08:10.744Z,,,
"https://www.google.com/maps/place/Dr.+White%27s+Vein+Center+and+Morgantown+SculpSure+%26+Clear+Ink,+PLLC/data=!4m7!3m6!1s0x88357b1b34c042f5:0xb087bd4f7bbbb403!8m2!3d39.6617464!4d-79.9538938!16s%2Fg%2F11f4lbczvt!19sChIJ9ULANBt7NYgRA7S7e0-9h7A","Dr. White's Vein Center and Morgantown SculpSure & Clear Ink, PLLC",3.4,5,Medical spa,"1311 Pineview Dr suite 200, Morgantown, WV 26505, United States","M26W+MC Morgantown, West Virginia, USA",,+1 304-225-7549,Closed · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zQmxdQQzRvc55E1sFI5KSQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=237.41998&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–12 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Morgantown+WV/@39.6304078,-79.954468,14z",2025-12-16T22:08:15.732Z,,,
"https://www.google.com/maps/place/Matthew+Krantz,+MD/data=!4m7!3m6!1s0x88460829c73fffff:0x587f30118ec3be5b!8m2!3d38.4094354!4d-82.4271077!16s%2Fg%2F11ss_3_syp!19sChIJ__8_xykIRogRW77DjhEwf1g","Matthew Krantz, MD",4.6,8,Vascular surgeon,"1600 Medical Center Dr # 2500, Huntington, WV 25701, United States","CH5F+Q5 Huntington, West Virginia, USA",,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gHczkTLhd2bUb9l2fMJxWQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=261.3021&pitch=0&thumbfov=100,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Huntington+WV/@38.4191481,-82.4451746,14z",2025-12-16T22:08:26.723Z,,,
"https://www.google.com/maps/place/J.+Chris+Kitchen,+MD/@38.4090996,-82.4268836,17z/data=!3m1!4b1!4m6!3m5!1s0x88460974181b4ddb:0xcb9d2dd304db0a38!8m2!3d38.4090996!4d-82.4268836!16s%2Fg%2F11t_w6sz_k","J. Chris Kitchen, MD",5.0,5,Vascular surgeon,"1600 Medical Center Dr 2nd Floor, Huntington, WV 25701, United States","CH5F+J6 Huntington, West Virginia, USA",https://www.marshallhealth.org/find-a-provider/provider-details/?ID=322,+1 304-691-1200,,,true,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Huntington+WV/@38.4191481,-82.4451746,14z",2025-12-16T22:08:31.456Z,,,
https://www.google.com/maps/place/Marshall+Surgery/data=!4m7!3m6!1s0x8846082a1b5c0587:0xc732f950d04d2fc!8m2!3d38.4090996!4d-82.4268836!16s%2Fg%2F11bv381_bs!19sChIJhwVcGyoIRogR_NIEDZUvcww,Marshall Surgery,4.5,27,Surgeon,"1600 Medical Center Dr # 2500, Huntington, WV 25701, United States","CH5F+J6 Huntington, West Virginia, USA",https://www.marshallhealth.org/locations/marshall-surgery-huntington,+1 304-691-1200,"Closed · Opens 9 am Wed

Confirmed by this business 6 weeks ago",https://lh3.googleusercontent.com/p/AF1QipM-Nr2a9KlEpLBhW0v9GBbYfnrmo5inzt35L2v3=w408-h246-k-no,true,8 am–4:30 pm,9 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/vein+clinics+in+Huntington+WV/@38.4191481,-82.4451746,14z",2025-12-16T22:08:36.376Z,,,
https://www.google.com/maps/place/The+Retreat+Aesthetics+%26+Vitality+Center/data=!4m7!3m6!1s0x884607e0cc6c396d:0xcc84011224649463!8m2!3d38.4114354!4d-82.3369827!16s%2Fg%2F11rz2m2zzc!19sChIJbTlszOAHRogRY5RkJBIBhMw,The Retreat Aesthetics & Vitality Center,5.0,105,Medical spa,"5340 US-60 Suite 112, Huntington, WV 25705, United States","CM67+H6 Huntington, West Virginia, USA",https://retreattristate.com/,+1 304-933-6370,Closed · Opens 9 am Wed,https://lh3.googleusercontent.com/p/AF1QipODqXbGZ61nYJ2wXe74YUI4CeNyvqXxOXAbhwlS=w408-h269-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/vein+clinics+in+Huntington+WV/@38.4191481,-82.4451746,14z",2025-12-16T22:08:41.285Z,,,
"https://www.google.com/maps/place/Dr.+James+M.+Reynolds,+MD/data=!4m7!3m6!1s0x8846086dc5fedfeb:0xbaf70e7dce7164b2!8m2!3d38.4323872!4d-82.4006496!16s%2Fg%2F1tjds01r!19sChIJ69_-xW0IRogRsmRxzn0O97o","Dr. James M. Reynolds, MD",5.0,2,Doctor,"2900 1st Ave, Huntington, WV 25702, United States","CHJX+XP Huntington, West Virginia, USA",http://www.st-marys.org/,+1 304-526-1234,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=K-pif9pRocZcVq2_iF_X6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=45.60706&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/vein+clinics+in+Huntington+WV/@38.4191481,-82.4451746,14z",2025-12-16T22:08:44.202Z,,,
