placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,info,isBlackOwned,attributes
https://www.google.com/maps/place/Behavioral+Health+West+Valley/data=!4m7!3m6!1s0x87528cc349fd86f9:0x1f6e96279f82a76c!8m2!3d40.6989408!4d-111.987897!16s%2Fg%2F11f4xnhxpz!19sChIJ-Yb9ScOMUocRbKeCnyeWbh8,Behavioral Health West Valley,3.1,10,Medical clinic,"4052 W 3390 S Suite 105, West Valley City, UT 84120, United States","M2X6+HR West Valley City, Utah, USA",https://www.mountain.commonspirit.org/location/behavioral-health-west-valley/hc,+1 801-964-3111,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=QaPffcmL8cEjz84J1da45A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=211.53656&pitch=0&thumbfov=100,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:19.171Z,,,
https://www.google.com/maps/place/Sacred+Circle+Healthcare+West+Valley+Clinic/data=!4m7!3m6!1s0x87528dde675faa1b:0xd77aef15f31622cc!8m2!3d40.6974566!4d-111.9678236!16s%2Fg%2F11ll7m4g56!19sChIJG6pfZ96NUocRzCIW8xXvetc,Sacred Circle Healthcare West Valley Clinic,4.6,159,Medical clinic,"3448 S 3200 W, West Valley City, UT 84119, United States","M2WJ+XV West Valley City, Utah, USA",http://sacredcircle.com/,+1 801-359-2256,,https://lh3.googleusercontent.com/p/AF1QipMaDhdu1UXEeB2GPNMXjABeCuVSnxcTaSqE1iuh=w408-h306-k-no,true,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:25.128Z,LGBTQ+ friendly,,
https://www.google.com/maps/place/Glen+E+Johnson+Md/data=!4m7!3m6!1s0x87528cf0e14188bb:0x1c8dcc9964e31140!8m2!3d40.6824159!4d-111.9853382!16s%2Fg%2F1vrqb3b3!19sChIJu4hB4fCMUocRQBHjZJnMjRw,Glen E Johnson Md,4.5,26,Psychiatrist,"3940 4100 S, West Valley City, UT 84120, United States","M2J7+XV West Valley City, Utah, USA",https://rymap.org/business/glen-e-johnson-md-cycqmn,+1 801-966-3700,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=mez0WjSB9cTVhNvjw-1ezA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=321.81122&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:27.999Z,,,
"https://www.google.com/maps/place/Rocky+Howell,+NP/data=!4m7!3m6!1s0x87528dc03fec3341:0x139d89c008f62d71!8m2!3d40.6989408!4d-111.987897!16s%2Fg%2F11p6s_cx2y!19sChIJQTPsP8CNUocRcS32CMCJnRM","Rocky Howell, NP",5.0,21,Nurse practitioner,"4052 W 3390 S Suite 105, West Valley City, UT 84120, United States","M2X6+HR West Valley City, Utah, USA",https://www.mountain.commonspirit.org/provider-search/rocky-howell-np,+1 801-964-3111,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOZhbDuZ6rksIjsi3HL9JrIe4MDSDhNypkbr7Pe=w426-h240-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:32.792Z,,,
https://www.google.com/maps/place/The+Children%27s+Center+Utah/data=!4m7!3m6!1s0x87525f99d7e4a083:0xc55ac559c5f34fc2!8m2!3d40.6812982!4d-111.9802883!16s%2Fg%2F1hm3flk6z!19sChIJg6Dk15lfUocRwk_zxVnFWsU,The Children's Center Utah,3.9,51,Mental health clinic,"3725 W 4100 S, West Valley City, UT 84120, United States","M2J9+GV West Valley City, Utah, USA",http://childrenscenterutah.org/,+1 801-582-5534,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipMooTROlcq518cO9vV1kFdEnBxSUCYsNQtWCzNr=w408-h271-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:37.745Z,,,
https://www.google.com/maps/place/PROJECT+CONNECTION%2FTHERAPY/data=!4m7!3m6!1s0x87528cca32eaad3b:0xeb1a5d8ce05609b9!8m2!3d40.7118048!4d-111.9789297!16s%2Fg%2F11h5q846kc!19sChIJO63qMsqMUocRuQlW4IxdGus,PROJECT CONNECTION/THERAPY,4.0,40,Mental health clinic,"2655 S Lake Erie Dr, West Valley City, UT 84120, United States","P26C+PC West Valley City, Utah, USA",https://www.projectconnection.co/,+1 385-441-4900,Closed · Opens 9 am Tue,https://lh3.googleusercontent.com/p/AF1QipPC6xsbOUcW2fxIRyEbmRAAQTyt3ErNqeRXx4hf=w408-h306-k-no,true,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,9 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:42.550Z,,,
https://www.google.com/maps/place/Outpatient+Behavioral+Health/data=!4m7!3m6!1s0x87528cc34b6dbdb7:0x36cc0bf64a0c1232!8m2!3d40.6989802!4d-111.9878866!16s%2Fg%2F11gbk50z03!19sChIJt71tS8OMUocRMhIMSvYLzDY,Outpatient Behavioral Health,3.3,3,Doctor,"4052 W 3390 S Suite 105, West Valley City, UT 84120, United States","M2X6+HR West Valley City, Utah, USA",,+1 801-964-3111,Closed · Opens 8 am Tue,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aaeIJmDK48jheeCu8ztkMg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=193.3946&pitch=0&thumbfov=100,false,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:47.585Z,,,
"https://www.google.com/maps/place/Brittany+R.+McColgan,+MD/data=!4m7!3m6!1s0x87528df2345ac389:0xd9197e344d17cec5!8m2!3d40.6666437!4d-111.9826834!16s%2Fg%2F11qrrnsx5x!19sChIJicNaNPKNUocRxc4XTTR-Gdk","Brittany R. McColgan, MD",5.0,37,Psychiatrist,"3845 W 4700 S, Taylorsville, UT 84129, United States","M288+MW Taylorsville, Utah, USA",https://doctors.intermountainhealth.org/provider/Brittany%20R.%20McColgan/2560404?utm_campaign=gmb&utm_medium=organic&utm_source=local,+1 801-840-2000,"Closed · Opens 9 am Tue

Confirmed by this business 8 weeks ago",https://lh3.googleusercontent.com/p/AF1QipPOYggli25FrQjbSmn0lsosWMgTbz4Bj5xKddVN=w408-h408-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:52.553Z,,,
https://www.google.com/maps/place/Pioneer+Valley+Hospital:+Jackson+Kelly+MD/data=!4m7!3m6!1s0x87528cdcf18c0dc1:0xc0e8f989a0c3b066!8m2!3d40.6979855!4d-111.9908163!16s%2Fg%2F1hc3rkhdm!19sChIJwQ2M8dyMUocRZrDDoIn56MA,Pioneer Valley Hospital: Jackson Kelly MD,,,Psychiatrist,"3460 Pioneer Pkwy, West Valley City, UT 84120, United States","M2X5+5M West Valley City, Utah, USA",,+1 801-964-3650,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=H2uEbMAscbtLmiiThuyrzQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=268.62042&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:49:55.191Z,,,
"https://www.google.com/maps/place/Children,+Youth,+and+Family+Services+%7C+Valley+Behavioral+Health/data=!4m7!3m6!1s0x87528b43271abd51:0x738a074c1c193201!8m2!3d40.681555!4d-111.9806829!16s%2Fg%2F11b_3g89rz!19sChIJUb0aJ0OLUocRATIZHEwHinM","Children, Youth, and Family Services | Valley Behavioral Health",3.1,27,Mental health service,"3737 W 4100 S Ste 200, West Valley City, UT 84120, United States","M2J9+JP West Valley City, Utah, USA",https://www.valleycares.com/,+1 801-963-4200,Closed · Opens 8 am Tue,https://lh3.googleusercontent.com/p/AF1QipOm4ya1oZNZoACI5BeD90Tuzh1z2XFexiFGFyWP=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+West+Valley+City+UT/@40.6916132,-112.0010501,14z",2025-12-16T02:50:00.031Z,LGBTQ+ friendly,,
