placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/University+Place+Pediatric+Clinic/data=!4m7!3m6!1s0x5491aadaba0d1f31:0x5d1557002841416!8m2!3d47.2391449!4d-122.5179765!16s%2Fg%2F1tk9qgvz!19sChIJMR8NutqqkVQRFhSEAnBV0QU,University Place Pediatric Clinic,4.9,391,Pediatrician,"1033 Regents Blvd # 102, Fircrest, WA 98466, United States","6FQJ+MR Fircrest, Washington, USA",https://www.seattlechildrens.org/university-place-pediatric-clinic/,+1 253-564-1115,Open · Closes 6 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweok-HOxi2QEFSgngSeMLAXZPl3y50YsSe9icpAOoiAayfktk76kOGA8oV_cJeQ5fwl56AnYbJPdW5wrca_cYWxgP-2nD-qPBsV_JkuvQPye4AG94VKRrVQF7tWHwc3IUv4HN_0=w408-h306-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:16.981Z,,
"https://www.google.com/maps/place/North+Tacoma+Pediatrics+Bruce+Oriel,+MD/data=!4m7!3m6!1s0x5490586f8bad7b7d:0x3d0942a7c3085e4f!8m2!3d47.2656189!4d-122.5173196!16s%2Fg%2F1tt1gxy_!19sChIJfXuti29YkFQRT14Iw6dCCT0","North Tacoma Pediatrics Bruce Oriel, MD",4.8,57,Pediatrician,"6002 Westgate Blvd #150, Tacoma, WA 98406, United States","7F8M+63 Tacoma, Washington, USA",http://www.northtacomapediatrics.com/,+1 253-267-5569,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoL2v36QM1Kqc5sTvZTWpGgwcnpqkb7rAfxg8EAWZHglKB2mmlKsOclLlxVD6cCra2GX2_jD3iPtHh_wl3ejIRsubN2vwPf4zSLexW4I9tmiw07qXP9a5kmJ9WBA3z1fM27hs_S=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–12:30 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:22.839Z,,
https://www.google.com/maps/place/T-town+Pediatrics+PLLC/data=!4m7!3m6!1s0x5490557f119c469f:0xe513c686a36f0a54!8m2!3d47.2656189!4d-122.5173196!16s%2Fg%2F11p4zmn50y!19sChIJn0acEX9VkFQRVApvo4bGE-U,T-town Pediatrics PLLC,4.5,15,Pediatrician,"6002 Westgate Blvd #150, Tacoma, WA 98406, United States","7F8M+63 Tacoma, Washington, USA",http://www.t-townpediatrics.org/,+1 253-338-6218,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN5Rqp7yHa1SiizBwiOOaOzC4kLL-odK-WmNhOv=w408-h306-k-no,true,9:30 am–5 pm,Closed,10 am–6 pm,9:30 am–5 pm,Closed,Closed,Closed,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:27.543Z,,
https://www.google.com/maps/place/Mary+Bridge+Pediatrics+-+Union+Avenue/data=!4m7!3m6!1s0x5490553a5bbfc6b5:0x104d4c2d3ff7f654!8m2!3d47.2459159!4d-122.4839243!16s%2Fg%2F1tlvp71f!19sChIJtca_WzpVkFQRVPb3Py1MTRA,Mary Bridge Pediatrics - Union Avenue,3.5,47,Medical clinic,"1530 S Union Ave STE 1, Tacoma, WA 98405, United States","6GW8+9C Tacoma, Washington, USA",https://www.marybridge.org/locations/mary-bridge-childrens-pediatrics-union-avenue/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 253-301-5300,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerDNTAOOM3Gy68IwgoTbsZtdpGJZPI1n43_qM0Tw3S8jA3g_JAKrzpBNBgUwKQMlXZRh6HsV-_AKsS4mreshr9xeTxw8ZcFo3Camm_vHlBddqi2aAE9sdgs3EeFBsXpXd-xHESngQ=w426-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,9 am–12 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:32.356Z,,
"https://www.google.com/maps/place/Pediatrics+Northwest,+P.S.+Baker+Center/data=!4m7!3m6!1s0x549055062587d177:0x4216ef0214e2a1ac!8m2!3d47.2588484!4d-122.453884!16s%2Fg%2F1tdxd_0r!19sChIJd9GHJQZVkFQRrKHiFALvFkI","Pediatrics Northwest, P.S. Baker Center",3.1,70,Pediatrician,"316 M.L.K. Jr Way UNIT 212, Tacoma, WA 98405, United States","7G5W+GC Tacoma, Washington, USA",http://www.pedsnw.net/,+1 253-383-5777,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipNiFRlHHc8TCtWwMa73BWboMfEFMUCyAiMZZ_Di=w408-h272-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–1 pm,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:37.159Z,LGBTQ+ friendly,
https://www.google.com/maps/place/Allenmore+Children+%26+Young:+Schneller+Daniel+J+MD/data=!4m7!3m6!1s0x549055388cb0a5fd:0x23911c4242707faa!8m2!3d47.24191!4d-122.4766745!16s%2Fg%2F1tdxvqlv!19sChIJ_aWwjDhVkFQRqn9wQkIckSM,Allenmore Children & Young: Schneller Daniel J MD,4.5,47,Pediatrician,"1924 S Cedar St STE A, Tacoma, WA 98405, United States","6GRF+Q8 Tacoma, Washington, USA",http://allenmore-j-md.poi.place/,+1 253-627-9145,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7HhnuNxsubBvr3f7rfZfmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=100.34231&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–12 pm,8 am–4 pm,Closed,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:41.939Z,,
https://www.google.com/maps/place/Allenmoore+Children+%26+Young+Adult+Outpatient+Clinic/data=!4m7!3m6!1s0x549055388cb0a5fd:0xf4b467e2fc37fa27!8m2!3d47.2419792!4d-122.4766524!16s%2Fg%2F1td7sx1m!19sChIJ_aWwjDhVkFQRJ_o3_OJntPQ,Allenmoore Children & Young Adult Outpatient Clinic,5.0,22,Medical clinic,"1924 S Cedar St STE A, Tacoma, WA 98405, United States","6GRF+Q8 Tacoma, Washington, USA",,+1 253-627-9145,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=aib-8KE-HoXp1yJdcUYMzA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.8969162&pitch=0&thumbfov=100,false,9 am–5 pm,9 am–5 pm,9 am–12 pm,9 am–5 pm,Closed,Closed,9 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:46.964Z,,
"https://www.google.com/maps/place/Pediatrics+Northwest,+P.S.+James+Center/data=!4m7!3m6!1s0x5491aad87c0e1871:0xa6df6d1a83629822!8m2!3d47.2454354!4d-122.5284644!16s%2Fg%2F1tfcn127!19sChIJcRgOfNiqkVQRIphigxpt36Y","Pediatrics Northwest, P.S. James Center",3.5,42,Pediatrician,"1628 S Mildred St #101, Tacoma, WA 98465, United States","6FWC+5J Tacoma, Washington, USA",http://www.pedsnw.net/,+1 253-564-8005,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqe386BdjxX5VQ4IYYLPfc1WDhqY0nSGzXq1mWBYy4ZeYsAHTo1Qpy02Tl4_Q4gdunSIEmaqR429F9wYqRvgS6_sKimVIGFvz6zdIV45lg8Ptbj5zobvbREK9DGCywCxAQgrKzswA=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:51.741Z,LGBTQ+ friendly,
"https://www.google.com/maps/place/Rachelle+Vicencio,+MD/data=!4m7!3m6!1s0x549055be033f88cb:0x9ecd0ae5cc39def7!8m2!3d47.2464607!4d-122.4495601!16s%2Fg%2F11hzpkr2mx!19sChIJy4g_A75VkFQR9945zOUKzZ4","Rachelle Vicencio, MD",4.6,9,Pediatrician,"1608 S J St 2nd & 3rd Floor, Tacoma, WA 98405, United States","6HW2+H5 Tacoma, Washington, USA",https://www.vmfh.org/find-a-doctor/pediatrics/rachelle-vicencio-1629260534,+1 253-274-7503,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipOl3tyvC47c2CDDVnUvOUTeohQnqjayJV_1IQWc=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–4:30 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:56.504Z,,
https://www.google.com/maps/place/Commencement+Bay+Pediatrics/data=!4m7!3m6!1s0x549055382c442007:0x8dabf2d8740ba6f8!8m2!3d47.241589!4d-122.4809591!16s%2Fg%2F1tfd22qy!19sChIJByBELDhVkFQR-KYLdNjyq40,Commencement Bay Pediatrics,4.2,5,Women's health clinic,"1901 S Union Ave # B1010, Tacoma, WA 98405, United States","6GR9+JJ Tacoma, Washington, USA",,+1 253-572-5971,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wT2G_jyfPd_2oknlHw-Juw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=34.45197&pitch=0&thumbfov=100,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:46:59.269Z,,
"https://www.google.com/maps/place/Martin+V+Cieri,+MD/data=!4m7!3m6!1s0x549055645843302d:0x9199172b71319188!8m2!3d47.2464607!4d-122.4495601!16s%2Fg%2F11b7pzmgbj!19sChIJLTBDWGRVkFQRiJExcSsXmZE","Martin V Cieri, MD",4.7,15,Pediatrician,"1608 S J St 2nd & 3rd Floor, Tacoma, WA 98405, United States","6HW2+H5 Tacoma, Washington, USA",https://www.vmfh.org/find-a-doctor/pediatrics/martin-cieri-1376552653,+1 253-274-7503,Open · Closes 6 pm,https://lh3.googleusercontent.com/p/AF1QipNIJSMwZfRMYUKiRjdBPsV-4ZBtwB7wDVqaDfPh=w408-h544-k-no,true,7 am–6 pm,7 am–6 pm,7 am–6 pm,7 am–6 pm,8 am–4:30 pm,Closed,7 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:47:03.901Z,,
"https://www.google.com/maps/place/Dr.+John+M.+Hautala,+MD/data=!4m7!3m6!1s0x5491aadaba0d1f31:0x6a7511809d15c791!8m2!3d47.2390896!4d-122.5179294!16s%2Fg%2F1tfdd4_n!19sChIJMR8NutqqkVQRkccVnYARdWo","Dr. John M. Hautala, MD",4.8,18,Pediatrician,"1033 Regents Blvd # 102, Fircrest, WA 98466, United States","6FQJ+JR Fircrest, Washington, USA",,+1 253-564-1115,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=31nuCe51IHiNB8BQZ3pU7A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=327.80298&pitch=0&thumbfov=100,false,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,8:30 am–5 pm,10 am–12 pm,Closed,8:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:47:08.845Z,,
https://www.google.com/maps/place/Mary+Bridge+Children%27s+Outpatient+Center+-+Tacoma/data=!4m7!3m6!1s0x549055063f4f7ccf:0x77e45adc851d435c!8m2!3d47.2597207!4d-122.4550751!16s%2Fg%2F1tvtb17g!19sChIJz3xPPwZVkFQRXEMdhdxa5Hc,Mary Bridge Children's Outpatient Center - Tacoma,4.3,35,Children's health service,"311 S L St, Tacoma, WA 98405, United States","7G5V+VX Tacoma, Washington, USA",https://www.marybridge.org/locations/mary-bridge-childrens-outpatient-center-tacoma/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 800-552-1419,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipPdphp400TDOaifxMqJ21DzD7DYu4humzOhVn4j=w408-h264-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:47:13.742Z,,
https://www.google.com/maps/place/Pediatrics+Northwest+-+Mary+Bridge+Children%E2%80%99s+%28Allenmore%29/data=!4m7!3m6!1s0x54905503b42f3b73:0x19b83f5a196c22c!8m2!3d47.2418997!4d-122.4801135!16s%2Fg%2F11vb7mc18k!19sChIJczsvtANVkFQRLMKWofWDmwE,Pediatrics Northwest - Mary Bridge Children’s (Allenmore),1.0,1,Pediatrician,"1901 S Union Ave Suite 6010 (Building B, Tacoma, WA 98405, United States","6GR9+QX Tacoma, Washington, USA",https://www.multicare.org/location/pediatrics-northwest-mary-bridge-childrens-allenmore/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 253-383-5777,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6vo1fLz2HhbrksU_LeAWxA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=228.61829&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:47:18.449Z,,
https://www.google.com/maps/place/MultiCare+Mary+Bridge+Children%27s+Hospital/data=!4m7!3m6!1s0x5490550631110063:0x766d7fb4be7493aa!8m2!3d47.2593575!4d-122.4529334!16s%2Fg%2F1261vth5x!19sChIJYwARMQZVkFQRqpN0vrR_bXY,MultiCare Mary Bridge Children's Hospital,3.2,266,Children's hospital,"317 M.L.K. Jr Way, Tacoma, WA 98403, United States","7G5W+PR Tacoma, Washington, USA",https://www.marybridge.org/locations/mary-bridge-childrens-hospital/?utm_source=pg-google&utm_medium=organic&utm_campaign=pg-listings,+1 253-403-1400,Open 24 hours,https://lh3.googleusercontent.com/p/AF1QipOJvglYk76ak28c8BsNCfJUf5LzHTG8tfTyhuOC=w408-h413-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Tacoma+WA/@47.255134,-122.4420002,14z",2026-02-10T22:47:23.162Z,,
