placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info
https://www.google.com/maps/place/Carle+Hospital+Pediatrics/data=!4m7!3m6!1s0x880cd771775e3fdf:0xe5cd86c37b3fda5a!8m2!3d40.11696!4d-88.215059!16s%2Fg%2F1jgm4d1ry!19sChIJ3z9ed3HXDIgRWto_e8OGzeU,Carle Hospital Pediatrics,4.2,5,Pediatrician,"611 W Park St, Urbana, IL 61801, United States","4Q8M+QX Urbana, Illinois, USA",http://www.carle.org/,+1 217-383-3311,Open 24 hours,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=n00HwNn1uTn7fg7XJmVmxQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=225.3901&pitch=0&thumbfov=100,false,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:03.877Z,
"https://www.google.com/maps/place/Dr.+Myisha+Z.+Porter,+MD/@40.0827783,-88.2775283,17z/data=!3m1!4b1!4m6!3m5!1s0x880cd1050cd90903:0xa5d1f26312c4a16c!8m2!3d40.0827783!4d-88.2775283!16s%2Fg%2F1tdnxh0_","Dr. Myisha Z. Porter, MD",4.5,8,Pediatrician,"1801 Windsor Rd, Champaign, IL 61822, United States","3PMC+4X Champaign, Illinois, USA",http://www.christieclinic.com/,+1 217-366-1257,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:08.331Z,
https://www.google.com/maps/place/CU+Pediatric+Dentists/data=!4m7!3m6!1s0x880cd7b38cd2810f:0x92e914f48241455e!8m2!3d40.075492!4d-88.3157671!16s%2Fg%2F1hc0vg1r4!19sChIJD4HSjLPXDIgRXkVBgvQU6ZI,CU Pediatric Dentists,4.9,829,Pediatric dentist,"4301 Nicklaus Dr, Champaign, IL 61822, United States","3MGM+5M Champaign, Illinois, USA",https://www.cupediatricdentists.com/,+1 217-337-6000,Closes soon · 4:30 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipOVcFeAb7kdKioZV1TfcxwkRonddTH10vnDwvcP=w415-h240-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:13.081Z,LGBTQ+ friendly
https://www.google.com/maps/place/Christie+Clinic+in+Champaign+on+Windsor/data=!4m7!3m6!1s0x880cd1050cd90903:0xfa958ed37adab1f3!8m2!3d40.0829155!4d-88.2773047!16s%2Fg%2F1tczl1cl!19sChIJAwnZDAXRDIgR87HaetOOlfo,Christie Clinic in Champaign on Windsor,2.7,114,Medical clinic,"1701 W Windsor Rd, Champaign, IL 61822, United States","3PMF+53 Champaign, Illinois, USA",http://www.christieclinic.com/,+1 217-366-1200,Open · Closes 5 pm,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerM_IRvb9KCRHdUCrzu1BjHVXjSpJOavtgDD3QxnRLxg5qyD0ve126WCzNPGn_2F3AS2An9XW70BT8vXGu-oCrGdu1bL0SgMhWa7VS9b8JY9dGe-y3-1M3JnqLqWjOaE1WOglDp=w408-h306-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:17.436Z,
https://www.google.com/maps/place/Carle+Foundation+Hospital+Pediatric+Specialties/data=!4m7!3m6!1s0x880cd7b3bb8a21f5:0xe1a5aaa42542deb4!8m2!3d40.11614!4d-88.215169!16s%2Fg%2F11tsk65897!19sChIJ9SGKu7PXDIgRtN5CJaSqpeE,Carle Foundation Hospital Pediatric Specialties,5.0,1,Medical clinic,"601 W University Ave, Urbana, IL 61801, United States","4Q8M+FW Urbana, Illinois, USA",https://carle.org/Services/Pediatric-Specialty-Care,+1 217-383-3311,Open · Closes 5 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WJlbHlgZ3S1w1NbOCV0SiQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=187.70413&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:21.712Z,
"https://www.google.com/maps/place/Dr.+Nanette+S.+Gilpin,+MD/@40.0828226,-88.2775185,17z/data=!3m1!4b1!4m6!3m5!1s0x880cd1050cd90903:0xcd1f1ed2db92bf83!8m2!3d40.0828226!4d-88.2775185!16s%2Fg%2F1tmklkbr","Dr. Nanette S. Gilpin, MD",5.0,1,Pediatrician,"1801 Windsor Rd, Champaign, IL 61822, United States","3PMC+4X Champaign, Illinois, USA",http://www.christieclinic.com/,+1 217-366-1257,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:25.905Z,
"https://www.google.com/maps/place/Dr.+Susan+G.+Bolton,+MD/@40.0827133,-88.2775553,17z/data=!3m1!4b1!4m6!3m5!1s0x880cd1050cd90903:0x4f6dc8d9c6112d52!8m2!3d40.0827133!4d-88.2775553!16s%2Fg%2F1td5gq42","Dr. Susan G. Bolton, MD",5.0,2,Pediatrician,"1801 Windsor Rd # A, Champaign, IL 61822, United States","3PMC+3X Champaign, Illinois, USA",,+1 217-366-1257,Open · Closes 5 pm,,false,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:32.161Z,
https://www.google.com/maps/place/OSF+Children%27s+Hospital+of+Illinois/data=!4m7!3m6!1s0x880cd7426c16bff3:0xabbb552fe7071305!8m2!3d40.1179112!4d-88.2275537!16s%2Fg%2F11f3x_ld_h!19sChIJ878WbELXDIgRBRMH5y9Vu6s,OSF Children's Hospital of Illinois,3.0,2,Pediatrician,"1405 W Park St #306, Urbana, IL 61801, United States","4Q9C+5X Urbana, Illinois, USA",https://www.osfhealthcare.org/locations/osf-childrens-hospital-of-illinois-congenital-heart-center-urbana-169297,+1 217-337-3862,Open · Closes 6 pm,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5oKEDlJh5nBCrg3CLTjR2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=357.61572&pitch=0&thumbfov=100,true,9 am–6 pm,9 am–6 pm,9 am–6 pm,9 am–6 pm,Closed,Closed,9 am–6 pm,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:36.746Z,
https://www.google.com/maps/place/Square1+Healthcare+-+Cash+Pay+Medical+Clinic/data=!4m7!3m6!1s0x880cd74d9eff440f:0xdfcf4eae66b95e10!8m2!3d40.120612!4d-88.2438252!16s%2Fg%2F11cnpbw4lg!19sChIJD0T_nk3XDIgREF65Zq5Oz98,Square1 Healthcare - Cash Pay Medical Clinic,5.0,149,Medical clinic,"511 N Neil St, Champaign, IL 61820, United States","4QC4+6F Champaign, Illinois, USA",http://www.square1healthcare.org/,+1 217-607-4527,Open · Closes 5 pm,https://lh3.googleusercontent.com/p/AF1QipN0k7JY87umo7mA0GwHwKW6UP5Qb2aBetYaek44=w408-h349-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:41.038Z,LGBTQ+ friendly
"https://www.google.com/maps/place/Christine+Chu/@40.0849345,-88.1842504,17z/data=!3m1!4b1!4m6!3m5!1s0x880cd6369e155555:0xc6f1cc4f6a86f1b5!8m2!3d40.0849345!4d-88.1842504!16s%2Fg%2F11qgb7c5q3",Christine Chu,4.0,2,Pediatrician,"1818 E Windsor Rd #44, Urbana, IL 61802, United States","3RM8+X7 Urbana, Illinois, USA",https://carle.org/find-a-doctor/1647,+1 217-255-9500,,,false,,,,,,,,"https://www.google.com/maps/search/pediatrician+in+Champaign+Champaign+IL/@40.1162884,-88.2435155,14z",2026-02-10T21:54:45.243Z,
