placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,imgUrl,isClaimed,tuesday,wednesday,thursday,friday,saturday,sunday,monday,query,timestamp,info,attributes
https://www.google.com/maps/place/Ohio+Center+for+Pediatrics+-+Central+Ohio+Primary+Care/data=!4m7!3m6!1s0x8838931ec8d42d7d:0x98f8766e6ea65bb3!8m2!3d40.0869011!4d-83.1440018!16s%2Fg%2F1wyc4_h_!19sChIJfS3UyB6TOIgRs1umbm52-Jg,Ohio Center for Pediatrics - Central Ohio Primary Care,4.7,236,Pediatrician,"6255 Emerald Pkwy, Dublin, OH 43016, United States","3VP4+Q9 Dublin, Ohio, USA",https://www.copcp.com/Practices/Details/72-ohio-center-for-pediatrics,+1 614-766-3344,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipMEEj0kXk23Jt0v7HzZLZBbOJb5MDWqDD_qo7fE=w408-h303-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:27.806Z,,
https://www.google.com/maps/place/Dublin+Pediatrics/data=!4m7!3m6!1s0x88389320c71bd5b9:0x54e245ad64ae19a8!8m2!3d40.0892695!4d-83.1274695!16s%2Fg%2F1tg9tbxm!19sChIJudUbxyCTOIgRqBmuZK1F4lQ,Dublin Pediatrics,5.0,8,Pediatrician,"5110 Blazer Pkwy, Dublin, OH 43017, United States","3VQF+P2 Dublin, Ohio, USA",,+1 614-889-8890,Closes soon · 5 pm · Opens 1 pm Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoguHZ3PfQkNxA0XEQx4G_PfsGhCJedrSqgVV7SuRLmjSSch4ssZu0SVgJ1gVJ4OyHMq3e6jFQf32McDmGSG_IFQgzU7IluZIqmMX4sYYfIp9XGL_lwMdVC84tPuBQDIE2j8Xqh=w408-h544-k-no,false,8 am–5 pm,1–5 pm,9:30 am–5 pm,9 am–12 pm,Closed,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:32.421Z,,
https://www.google.com/maps/place/Emerald+Pediatrics/data=!4m7!3m6!1s0x8838933f54a31933:0xc457d28b5a9e06d!8m2!3d40.0907763!4d-83.1429883!16s%2Fg%2F1wrtdj5v!19sChIJMxmjVD-TOIgRbeCptSh9RQw,Emerald Pediatrics,3.8,111,Medical clinic,"5695 Innovation Dr, Dublin, OH 43016, United States","3VR4+8R Dublin, Ohio, USA",http://www.emeraldpediatrics.com/,+1 614-932-5050,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPIFKExGfTQPa-tFlXd0YSxFAVIxjWvBrdbn0Lm=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8–9 am,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:37.241Z,,
https://www.google.com/maps/place/Hand+In+Hand+Pediatrics/data=!4m7!3m6!1s0x8838ec920e8da973:0xc2bf37dec94e94fc!8m2!3d40.1360206!4d-83.1467132!16s%2Fg%2F1td4vyng!19sChIJc6mNDpLsOIgR_JROyd43v8I,Hand In Hand Pediatrics,4.2,45,Pediatrician,"6051 Memorial Dr, Dublin, OH 43017, United States","4VP3+C8 Dublin, Ohio, USA",http://www.handinhandpediatrics.com/,+1 614-799-6044,Closes soon · 5:30 pm · Opens 7:30 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0RV-3bSsuKvSuVL3U-Zmng&cb_client=search.gws-prod.gps&w=408&h=240&yaw=215.25473&pitch=0&thumbfov=100,true,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,7:30 am–5:30 pm,Closed,Closed,7:30 am–5:30 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:41.614Z,,
"https://www.google.com/maps/place/Dublin+Pediatrics+-+Michael+C.+Loar,+MD/data=!4m7!3m6!1s0x88389320c71bd5b9:0x94266a31e1af866!8m2!3d40.0892411!4d-83.1274801!16s%2Fg%2F1tmpwn0b!19sChIJudUbxyCTOIgRZvgaHqNmQgk","Dublin Pediatrics - Michael C. Loar, MD",4.6,34,Pediatrician,"5110 Blazer Pkwy, Dublin, OH 43017, United States","3VQF+M2 Dublin, Ohio, USA",https://www.ohiohealth.com/find-a-doctor/profile/1639234073/michael-c-loar-md,+1 614-889-8890,Closes soon · 5 pm · Opens 1 pm Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep9lcy3g_EzcrZb1fOzsfHnKJr7MGnzQF7h5Csng7CEYuhoXoS2TWbAG3Oi2i5fKSdLZ4iQHz4PCEHqxUp0HQJNYUn3lm3NjgNnF0wkwan5cYf-oh2hsjP_RSYR4HLgNGRo1kQ-=w408-h306-k-no,false,9:30 am–5 pm,1–5 pm,9:30 am–5 pm,9 am–12 pm,Closed,Closed,9:30 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:45.932Z,,
https://www.google.com/maps/place/River%27s+Edge+Pediatrics+-+Central+Ohio+Primary+Care/data=!4m7!3m6!1s0x883892d2e3c9f987:0x3a2046205b1b1020!8m2!3d40.0982575!4d-83.105237!16s%2Fg%2F1w04ks6g!19sChIJh_nJ49KSOIgRIBAbWyBGIDo,River's Edge Pediatrics - Central Ohio Primary Care,4.1,16,Pediatric clinic,"4335 W Dublin-Granville Rd, Dublin, OH 43017, United States","3VXV+8W Dublin, Ohio, USA",https://www.copcp.com/Practices/Details/210-rivers-edge-pediatrics-dublin,+1 614-889-7772,Closed · Opens 8 am Wed,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerOBOsmhogBegYBHnPc0cXSO-bSf__jOQrFeD9INnAfu-rjOHjbBQvrU6VVkXoYbspeZwNP1hsf4ppdt_7GLU7JEEkeen1hbp_i09irkiBBmvmqbDlxWJVGNz1sjCLProuUS7_m=w408-h544-k-no,true,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,8 am–4:30 pm,Closed,Closed,8 am–4:30 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:50.488Z,,
"https://www.google.com/maps/place/Kimberly+Blazer,+MD/data=!4m7!3m6!1s0x8838931ec8d42d7d:0xba3622dffced9c67!8m2!3d40.0869011!4d-83.1440018!16s%2Fg%2F1tx4q07b!19sChIJfS3UyB6TOIgRZ5zt_N8iNro","Kimberly Blazer, MD",5.0,40,Pediatrician,"6255 Emerald Pkwy, Dublin, OH 43016, United States","3VP4+Q9 Dublin, Ohio, USA","https://www.copcp.com/Doctors/Details/228-kimberly-blazer-md?utm_source=GMBSocialClimb&utm_medium=OhioCenterForPediatrics:KimberlyBlazer,MD",+1 614-766-3344,Closes soon · 5 pm · Opens 8 am Wed,https://lh3.googleusercontent.com/p/AF1QipPMH64XQTswKa3udwmjrZdTEVALyEwEXLKW-7vS=w408-h578-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:54.770Z,,
"https://www.google.com/maps/place/Divya+Parikh,+MD,+NABBLM-C,+IBCLC/data=!4m7!3m6!1s0x88389304cfca160b:0x448613ce40ca9e12!8m2!3d40.086834!4d-83.143987!16s%2Fg%2F11fsy19x8r!19sChIJCxbKzwSTOIgREp7KQM4ThkQ","Divya Parikh, MD, NABBLM-C, IBCLC",4.8,55,Doctor,"6255 Emerald Pkwy, Dublin, OH 43016, United States","3VP4+PC Dublin, Ohio, USA","https://www.copcp.com/Doctors/Details/672-divya-parikh-md-ibclc?utm_source=GMBSocialClimb&utm_medium=OhioCenterforPediatrics:DivyaParikh,MD-CentralOhioPrimaryCare",+1 614-766-3344,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k6vZYgSPkyghvsSufvwXrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=265.53043&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:54:59.244Z,,
"https://www.google.com/maps/place/Lauren+Bar-Lev,+MD/data=!4m7!3m6!1s0x8838931ed1f35ca5:0x2471e9ef8aab6b0!8m2!3d40.0866875!4d-83.1438975!16s%2Fg%2F1tgmwywz!19sChIJpVzz0R6TOIgRsLaq-J4eRwI","Lauren Bar-Lev, MD",5.0,45,Pediatrician,"6255 Emerald Pkwy, Dublin, OH 43016, United States","3VP4+MC Dublin, Ohio, USA","https://www.copcp.com/Doctors/Details/229-lauren-c-bar-lev-md?utm_source=GMBSocialClimb&utm_medium=OhioCenterForPediatrics:LaurenBar-Lev,MD",+1 614-766-3344,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k6vZYgSPkyghvsSufvwXrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.92937&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:55:03.576Z,,
"https://www.google.com/maps/place/Domenico+Pietropaolo,+MD/data=!4m7!3m6!1s0x8838931ed18e955b:0x9eedc91fdbdf7d6b!8m2!3d40.0866875!4d-83.1438975!16s%2Fg%2F11b6sz9t16!19sChIJW5WO0R6TOIgRa33f2x_J7Z4","Domenico Pietropaolo, MD",5.0,52,Doctor,"6255 Emerald Pkwy, Dublin, OH 43016, United States","3VP4+MC Dublin, Ohio, USA","https://www.copcp.com/Doctors/Details/226-domenico-pietropaolo-md?utm_source=GMBSocialClimb&utm_medium=OhioCenterForPediatrics:DomenicoPietropaolo,MD",+1 614-766-3344,Closes soon · 5 pm · Opens 8 am Wed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=k6vZYgSPkyghvsSufvwXrQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=220.92937&pitch=0&thumbfov=100,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,8 am–5 pm,"https://www.google.com/maps/search/pediatrician+in+Dublin+Columbus+OH/@40.1024767,-83.1406167,14z",2026-02-10T21:55:07.985Z,,
