placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Center+of+Revitalizing+Psychiatry/data=!4m7!3m6!1s0x88c34068778dfe63:0xb1bff493e8a682bf!8m2!3d27.32872!4d-82.529486!16s%2Fg%2F1hc20055k!19sChIJY_6Nd2hAw4gRv4Km6JP0v7E,Center of Revitalizing Psychiatry,,,Mental health clinic,"2033 Wood St #220, Sarasota, FL 34237, United States","8FHC+F6 Sarasota, Florida, USA",http://www.revitalizingpsychiatry.com/,+1 941-677-3366,Closed · Opens 7 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOvG7g5npUGm5KDysgHyu5lFJ_ZQWH3I2ihw8aZ=w408-h544-k-no,true,7 am–8 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:07.552Z,
https://www.google.com/maps/place/Dr.+Kyle+Runnels+-+Psychiatrist/data=!4m7!3m6!1s0x88c34009459c0001:0xef3f75d455d2e873!8m2!3d27.3455265!4d-82.5466449!16s%2Fg%2F11ty7tx76g!19sChIJAQCcRQlAw4gRc-jSVdR1P-8,Dr. Kyle Runnels - Psychiatrist,5.0,98,Psychiatrist,"1058 N Tamiami Trl Suite 108-128, Sarasota, FL 34236, United States","8FW3+68 Sarasota, Florida, USA",,+1 941-323-6293,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SV_HllkdTcoiLIyAbKDOZg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=50.534077&pitch=0&thumbfov=100,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:13.378Z,
https://www.google.com/maps/place/TeleMind/data=!4m7!3m6!1s0x88c341fcac3da16b:0xbba04c199fd63075!8m2!3d27.2992844!4d-82.5107961!16s%2Fg%2F11ld85gw_b!19sChIJa6E9rPxBw4gRdTDWnxlMoLs,TeleMind,4.9,81,Psychiatrist,"2937 Bee Ridge Rd #9, Sarasota, FL 34239, United States","7FXQ+PM Sarasota, Florida, USA",https://www.telemind.com/,+1 800-950-0026,Closes soon · 11 pm · Opens 7 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LFdzPfB4NaJdhlvbOLTz2g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=279.48312&pitch=0&thumbfov=100,true,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,7 am–11 pm,9 am–6 pm,9 am–6 pm,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:18.228Z,
https://www.google.com/maps/place/Private+Practice+of+Sarasota/data=!4m7!3m6!1s0x88c34123c51d168b:0xf8388f7288786811!8m2!3d27.3456581!4d-82.5465038!16s%2Fg%2F11pyc6g7ws!19sChIJixYdxSNBw4gREWh4iHKPOPg,Private Practice of Sarasota,5.0,20,Psychiatrist,"1058 N Tamiami Trl Suite 108-128, Sarasota, FL 34236, United States","8FW3+79 Sarasota, Florida, USA",http://privatepracticeofsarasota.com/?utm_source=gmb&utm_medium=referral,+1 941-323-6293,Closed · Opens 9 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=j6badgrKoCwmR5ZPJni7EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=171.46396&pitch=0&thumbfov=100,true,9 am–4 pm,9 am–4 pm,9 am–4 pm,9 am–5 pm,10 am–3 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:23.160Z,
"https://www.google.com/maps/place/NowPsych,+Sean+Paul+MD/data=!4m7!3m6!1s0x88c34195048f8ed9:0xf22b49520b69bf35!8m2!3d27.3126597!4d-82.4490195!16s%2Fg%2F11hdx115sb!19sChIJ2Y6PBJVBw4gRNb9pC1JJK_I","NowPsych, Sean Paul MD",4.8,133,Psychiatrist,"2201 Cantu Ct Suite 104, Sarasota, FL 34232, United States","8H72+39 Sarasota, Florida, USA",https://nowpsych.com/,+1 941-405-3020,"Closed · Opens 9 am Tue

Confirmed by this business 11 weeks ago",LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO1_SPeOqEshsytrkBJn-9t7IRRp-mkMq57fABW=w408-h408-k-no,true,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,9 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:27.887Z,
https://www.google.com/maps/place/Tidewater+Total+Mind+Care/data=!4m7!3m6!1s0x88c341d144477c9f:0x67457cc9e894fb99!8m2!3d27.3224397!4d-82.5168476!16s%2Fg%2F11t0w8cbvc!19sChIJn3xHRNFBw4gRmfuU6Ml8RWc,Tidewater Total Mind Care,4.4,43,Mental health clinic,"2650 Bahia Vista St STE 204, Sarasota, FL 34239, United States","8FCM+X7 Sarasota, Florida, USA",https://www.tidewatertotalmindcare.com/,+1 941-202-1999,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO5oUhfwcNcKqtZju98pV3-Bemi1lB7EnAdf10F=w408-h612-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:32.766Z,
https://www.google.com/maps/place/Elite+DNA+Behavioral+Health+Therapy+%26+Psychiatry+Clinic+-+Sarasota/data=!4m7!3m6!1s0x88c33fcdd3683309:0x684e4376ad777cb0!8m2!3d27.389454!4d-82.521356!16s%2Fg%2F11q_lgrydg!19sChIJCTNo080_w4gRsHx3rXZDTmg,Elite DNA Behavioral Health Therapy & Psychiatry Clinic - Sarasota,4.4,95,Mental health service,"2401 University Pkwy #104, Sarasota, FL 34243, United States","9FQH+QF Sarasota, Florida, USA",https://elitedna.com/locations/sarasota/?utm_source=gmb&utm_medium=organic&utm_campaign=sarasota&utm_content=main-link,+1 941-263-8440,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipM78sRbCoZ61xuJO2pHabc02bHSPeOEdS55xL-R=w443-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:38.044Z,
https://www.google.com/maps/place/McNulty+Counseling+and+Wellness/data=!4m7!3m6!1s0x88c347b3e330b749:0xc4834293bed71e9d!8m2!3d27.3412153!4d-82.4518138!16s%2Fg%2F11pv4021x1!19sChIJSbcw47NHw4gRnR7XvpNCg8Q,McNulty Counseling and Wellness,5.0,114,Mental health clinic,"301 N Cattlemen Rd #102, Sarasota, FL 34232, United States","8GRX+F7 Sarasota, Florida, USA",https://mcnultycounseling.com/locations/sarasota/?utm_source=gmb&utm_medium=sarasota,+1 941-256-0732,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipO05S0QQeHay2EVf_PSSmqmRtjox9b423eh3Eh3=w408-h306-k-no,true,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,8 am–8 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:43.186Z,
https://www.google.com/maps/place/LifeStance+Therapists+%26+Psychiatrists+Sarasota/data=!4m7!3m6!1s0x88c3393dfd516bfb:0xff6c7fb279186f9f!8m2!3d27.3842454!4d-82.4257841!16s%2Fg%2F11pcmm22wk!19sChIJ-2tR_T05w4gRn28YebJ_bP8,LifeStance Therapists & Psychiatrists Sarasota,4.5,75,Mental health clinic,"6600 University Pkwy SUITE 304, Sarasota, FL 34240, United States","9HMF+MM Sarasota, Florida, USA",https://lifestance.com/location/sarasota-fl-6600-university-parkway/?utm_source=gmb&utm_medium=organic&utm_campaign=locations,+1 941-667-3600,Closed · Opens 8 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipNo_gMSW5hENhm5tjNSdcsd7uVSEt4EsXOQqWSn=w427-h240-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:48.221Z,
https://www.google.com/maps/place/Cornell+Behavioral+Health+Pavilion/data=!4m7!3m6!1s0x88c3417f37ec4c1f:0x82c557a715c09902!8m2!3d27.3183993!4d-82.5335277!16s%2Fg%2F11l6kzlxzp!19sChIJH0zsN39Bw4gRApnAFadXxYI,Cornell Behavioral Health Pavilion,2.8,49,Mental health clinic,"1625 S Osprey Ave, Sarasota, FL 34239, United States","8F98+9H Sarasota, Florida, USA",https://www.smh.com/Home/Locations/Cornell-Behavioral-Health-Pavilion,+1 941-917-7760,Open 24 hours,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hvytl_QxYYh_MeLT7bacEQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=335.1005&pitch=0&thumbfov=100,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Sarasota+Sarasota+FL/@27.336465,-82.5310117,14z",2025-12-16T03:04:53.176Z,
