placeUrl,title,rating,reviewCount,category,address,plusCode,website,phoneNumber,currentStatus,info,imgUrl,isClaimed,monday,tuesday,wednesday,thursday,friday,saturday,sunday,query,timestamp,isBlackOwned
https://www.google.com/maps/place/Bristol+Health/data=!4m7!3m6!1s0x874d9aed32c001bd:0x45c6ea22acbf366e!8m2!3d40.2969408!4d-111.7224135!16s%2Fg%2F11c3n2kxt3!19sChIJvQHAMu2aTYcRbja_rCLqxkU,Bristol Health,4.7,415,Mental health clinic,"1125 W Center St, Orem, UT 84057, United States","77WH+Q2 Orem, Utah, USA",http://www.bristolhealth.com/,+1 801-903-5903,"Closed · Opens 8 am Tue

Confirmed by this business 3 weeks ago",Identifies as women-owned,https://lh3.googleusercontent.com/p/AF1QipPS0HHIdaheCdSptAX1tIF09MfkGcNqYkN97aD7=w408-h408-k-no,true,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–6 pm,8 am–4 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:08.570Z,
https://www.google.com/maps/place/Alliance+Behavioral+Psychiatry/data=!4m7!3m6!1s0x874d9a8c5eda3f11:0xa173ee6ab5b36a84!8m2!3d40.2755792!4d-111.6866139!16s%2Fg%2F1tdblgrg!19sChIJET_aXoyaTYcRhGqztWruc6E,Alliance Behavioral Psychiatry,4.8,227,Psychiatrist,"Near University Mall, 361 E 1200 S #201, Orem, UT 84058, United States","78G7+69 Orem, Utah, USA",https://www.alliancebehavioralpsychiatry.com/?utm_source=gmb_auth,+1 801-224-3014,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzUPq7oGdSwtS6lNO9xrcqLJwcg-FqXxMvD5E956mUZEJDwzhNKt9LDpR_r6IvaNFk_QKnaSyvoo6tMC45b4ZCXIRy1-UKonLmzQ1dN61lixXJqDfsswEb7j4WFh5DTOiVt0EZ9IA=w408-h544-k-no,true,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,8 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:13.035Z,
https://www.google.com/maps/place/Whole+Mind/data=!4m7!3m6!1s0x874d910128b8492f:0x8374a36534283edd!8m2!3d40.2630363!4d-111.6647197!16s%2Fg%2F11wbwk5kfw!19sChIJL0m4KAGRTYcR3T4oNGWjdIM,Whole Mind,4.7,38,Mental health clinic,"333 W 2230 N #225, Provo, UT 84604, United States","787P+64 Provo, Utah, USA",https://www.wholemindtms.com/,+1 801-477-7189,Closed · Opens 7 am Tue,Identifies as veteran-owned,https://lh3.googleusercontent.com/p/AF1QipPuYISwGn0Sq04ilEtZR4-nZCW-wlchjxhHpwlB=w408-h544-k-no,true,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–7 pm,7 am–1 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:17.769Z,
https://www.google.com/maps/place/Aspen+Grove+Behavioral+Hospital/data=!4m7!3m6!1s0x874d91492cd172eb:0x273bcfd720f3b520!8m2!3d40.3105267!4d-111.6635225!16s%2Fg%2F11l68wwnbc!19sChIJ63LRLEmRTYcRILXzINfPOyc,Aspen Grove Behavioral Hospital,3.2,145,Mental health clinic,"1350 E 750 N St, Orem, UT 84097, United States","886P+6H Orem, Utah, USA",https://aspengrovehospital.com/,+1 801-852-2273,Open 24 hours,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzo7eU-JNhJ9MnqnDGeqeLG5i3g0kKgYlAVAFxUA71P_P5aLurxFiogUvYmmVuC0ty5azceC4dxdKmXeo7fonFGUwwpQN0wFfY0On7G1vY2SjUA9SGigtw3KigWnnDMN1sVHCvoAiUhKxpD=w514-h240-k-no,true,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:22.163Z,
https://www.google.com/maps/place/Mind+and+Health+Psychiatry/data=!4m7!3m6!1s0x874d9bf28938a0a5:0x5170fcf12ddfb66b!8m2!3d40.3026252!4d-111.6977928!16s%2Fg%2F11vscw5p9h!19sChIJpaA4ifKbTYcRa7bfLfH8cFE,Mind and Health Psychiatry,4.7,12,Psychiatrist,"309 N State St, Orem, UT 84057, United States","8832+3V Orem, Utah, USA",https://mindandhealthpsychiatry.com/,+1 801-785-2028,Closed · Opens 9 am Tue,LGBTQ+ friendly,https://lh3.googleusercontent.com/p/AF1QipOTzYcRoHMbZEmNYzm9sjvRc6EMv9fVQZU1bvfv=w408-h272-k-no,true,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,9 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:26.571Z,
https://www.google.com/maps/place/Nora+Mental+Health/data=!4m7!3m6!1s0x874d9b2108e63309:0xf54bf7326b9d31!8m2!3d40.275733!4d-111.6753417!16s%2Fg%2F11wy2gm1qv!19sChIJCTPmCCGbTYcRMZ1rMvdL9QA,Nora Mental Health,5.0,12,Mental health clinic,"1177 S 800 E, Orem, UT 84097, United States","78GF+7V Orem, Utah, USA",https://www.noramentalhealth.com/utah,+1 385-406-2240,Open · Closes 9 pm,,https://lh3.googleusercontent.com/p/AF1QipNICbjIPCnu_NOBHVT7jSfODxtKiBMCYA8eK38=w408-h306-k-no,true,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,8 am–9 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:31.035Z,
https://www.google.com/maps/place/Compass+Mental+Health+Services/data=!4m7!3m6!1s0x534953cefca03759:0xf84faffa8ebb5750!8m2!3d40.3308562!4d-111.7102598!16s%2Fg%2F11dxbns7yg!19sChIJWTeg_M5TSVMRUFe7jvqvT_g,Compass Mental Health Services,4.9,119,Mental health service,"573 W 1830 N #3, Orem, UT 84057, United States","87JQ+8V Orem, Utah, USA",https://devindutsoncmhs.com/,+1 307-254-3407,Closed · Opens 11 am Tue,,https://lh3.googleusercontent.com/p/AF1QipMF7T8WpOzgMNu1A051CmE2qFM5Fw1GdHSMMDQ6=w408-h544-k-no,true,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,11 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:35.336Z,
https://www.google.com/maps/place/Deseret+Counseling/data=!4m7!3m6!1s0x874d9a879e9a658f:0xdfe6ecc9a13ff740!8m2!3d40.2779599!4d-111.6886046!16s%2Fg%2F1yf_9mc7x!19sChIJj2WanoeaTYcRQPc_ocns5t8,Deseret Counseling,4.8,159,Mental health clinic,"1045 S Orem Blvd, Orem, UT 84058, United States","78H6+5H Orem, Utah, USA",http://deseretcounseling.com/,+1 801-875-2892,Closed · Opens 8 am Tue,,https://lh3.googleusercontent.com/p/AF1QipN-aWNRApxse8WWccRHz0Pi5Y_TI4p5dHXDBmrX=w648-h240-k-no,true,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–7 pm,8 am–5:30 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:39.733Z,
https://www.google.com/maps/place/Strive+Psychiatry/data=!4m7!3m6!1s0x874d9084e243638f:0x140c1b4acdf47b1a!8m2!3d40.2669336!4d-111.6572691!16s%2Fg%2F11c5_497nh!19sChIJj2ND4oSQTYcRGnv0zUobDBQ,Strive Psychiatry,4.3,108,Mental health clinic,"2520 N University Ave suite 250-A, Provo, UT 84604, United States","788V+Q3 Provo, Utah, USA",https://www.strivemental.com/,+1 801-337-8277,Closed · Opens 8:30 am Tue,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8AzYBYfgpJKuSMLG9Bl1ow&cb_client=search.gws-prod.gps&w=408&h=240&yaw=61.54628&pitch=0&thumbfov=100,false,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,8:30 am–3 pm,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:44.119Z,
https://www.google.com/maps/place/Silver+Creek+Psychiatry/data=!4m7!3m6!1s0x874d9001f126a935:0xef0a8d592ab0b5c3!8m2!3d40.312613!4d-111.660551!16s%2Fg%2F11f0k_69w4!19sChIJNakm8QGQTYcRw7WwKlmNCu8,Silver Creek Psychiatry,4.5,53,Psychiatrist,"1480 E 820 N, Orem, UT 84097, United States","887Q+2Q Orem, Utah, USA",https://silvercreekpsy.com/,+1 801-919-5079,Closed · Opens 10 am Tue,,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwWaGnZ_ak9Xa4wmCKxxAhLnGmXQjcgRDWyoz8EcCKuGtAEayHOAt5zRbE1Qi1Bdc-ycg6hgI3snwXxhdFbWHEsajnuHTmYX3m2qrMf3ypC8vHld-X-79R2vLG7FT9u1sOKr_i2nA=w408-h725-k-no,true,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–6:30 pm,10 am–5 pm,Closed,Closed,"https://www.google.com/maps/search/Psychiatry+clinics+in+Orem+Provo+UT/@40.2968979,-111.6946475,14z",2025-12-16T02:26:48.420Z,
